,node_id,lat,lon,time,wse,wse_u,width,width_u,STCD
7,42440400830901,41.74298275,125.9542806,765268838.405,372.74875,0.11132,339.304436,7.541518,11605400.0
8,42440400830911,41.74380505,125.9563906,765268838.408,372.89803,0.1044,221.989867,6.478259,11605400.0
0,43120100160181,39.72961894,118.7701143,753767301.328,19.80474,0.10277,620.332767,24.686442,30101400.0
1,43120100160191,39.73041971,118.7693316,753767301.332,19.65355,0.31392,606.340309,33.503225,30101400.0
2,43120100160201,39.73390995,118.7597496,753767301.336,20.30817,0.09514,291.331905,21.074975,30101400.0
0,42249800140261,49.24800902,125.0789785,774061584.664,222.9363,0.10398,165.86979,7.823877,11200260.0
1,42249800140271,49.24950512,125.0802323,774061584.662,223.21846,0.10834,243.450155,6.071466,11200260.0
2,42249800140281,49.25113973,125.0809693,774061584.657,223.06432,0.10317,286.368974,6.932684,11200260.0
3,42249900340171,50.04772625,125.3191167,774061574.139,270.74433,0.10558,83.226527,6.564424,11200020.0
4,42249900340181,50.04865615,125.3215134,774061574.138,271.04837,0.10453,97.71124,7.522362,11200020.0
5,42249900340191,50.04980934,125.323415,774061574.136,271.10799,0.10279,100.681261,6.375512,11200020.0
0,42243100090651,45.96461801,128.7532689,753287333.436,98.18329,0.16106,1047.602156,6.257177,11022450.0
1,42243100090661,45.96767504,128.7469837,753287333.438,100.39096,0.54802,1079.121953,4.842334,11022450.0
2,42243200030021,45.80709398,128.7218877,753287333.804,107.47506,0.34458,23.009439,1.221879,11021670.0
3,42243200030031,45.80566303,128.7207062,753287333.806,107.07455,0.14436,89.471343,2.912094,11021670.0
4,42249900340171,50.04804085,125.3190772,753287253.497,272.59255,0.28083,105.402414,3.145376,11200020.0
5,42249900340181,50.04900246,125.321226,753287253.496,273.25399,0.21505,121.964423,4.594814,11200020.0
6,42249900340191,50.05015037,125.3228955,753287253.494,273.5464,0.33964,82.378673,2.613371,11200020.0
0,42249800140261,49.24759163,125.0784125,757286453.943,222.80909,0.13548,228.545534,6.438987,11200260.0
1,42249800140271,49.24944481,125.0802093,757286453.947,222.77756,0.12273,187.720374,7.294502,11200260.0
2,42249800140281,49.25122198,125.081936,757286453.951,222.52449,0.2003,205.623618,5.914165,11200260.0
3,42249900340171,-999999999999.0,-999999999999.0,757286464.532,-999999999999.0,-999999999999.0,275.264762,8.447986,11200020.0
4,42249900340181,-999999999999.0,-999999999999.0,757286464.535,-999999999999.0,-999999999999.0,370.729325,9.901613,11200020.0
5,42249900340191,50.04999188,125.3228687,757286464.539,270.44767,0.47454,273.034622,8.999157,11200020.0
6,42272100010491,51.66920915,126.6122382,757286494.435,169.65924,0.13905,242.256905,4.058518,10400070.0
7,42272100010501,51.66732927,126.6113852,757286494.431,169.23756,0.14143,241.324836,5.130403,10400070.0
0,42246100030131,45.1928812,124.7545824,768016170.084,128.9081,0.11211,297.908534,4.168335,10959200.0
1,42246100030141,45.19288173,124.7573712,768016170.084,128.97055,0.12506,324.117496,3.055505,10959200.0
2,42246100030151,45.19209066,124.7602225,768016170.084,128.91034,0.0998,341.427442,4.335531,10959200.0
3,42481500090731,42.32855444,123.8360351,768016119.934,52.79437,0.10856,106.963763,4.527915,20600200.0
4,42481500090741,42.33004924,123.8374805,768016119.938,52.81106,0.10519,124.165856,4.80178,20600200.0
5,42481500090751,42.331468,123.8388212,768016119.942,52.92694,0.10126,122.730795,4.506278,20600200.0
0,42481500090731,42.32857599,123.8359298,769684598.725,53.33728,0.09938,117.574607,6.245036,20600200.0
1,42481500090741,42.33007172,123.8374735,769684598.722,53.39353,0.10063,174.332792,8.148795,20600200.0
2,42481500090751,42.33145141,123.8388741,769684598.719,53.47889,0.10591,123.231043,6.072295,20600200.0
3,42243100090651,45.96680414,128.7512315,769732463.869,100.4277,0.09245,1106.088202,8.525004,11022450.0
4,42243100090661,45.96582496,128.7484284,769732463.866,100.46646,0.09287,1008.594502,8.007097,11022450.0
5,42243200030021,45.80738746,128.7225247,769732454.904,109.51505,0.09588,166.919764,7.223326,11021670.0
6,42243200030031,45.80538903,128.7221323,769732454.9,109.75481,0.10646,128.636566,4.966234,11021670.0
7,42257000070041,49.36817628,128.9395805,769732514.956,108.85581,0.20109,40.614279,2.111613,10400241.0
8,42257000070051,49.36602836,128.9376333,769732514.951,108.78974,0.50914,29.053802,0.38566,10400241.0
9,42257000070061,49.36498385,128.9371134,769732514.947,109.14215,0.21618,37.093022,1.585779,10400241.0
10,42258000020291,49.36414411,128.9306914,769732514.942,108.46335,0.11313,97.193469,3.667853,10400171.0
11,42258000020301,49.3624969,128.9302507,769732514.938,108.50797,0.10767,109.015763,3.790107,10400171.0
12,42258000020311,49.36118117,128.9302022,769732514.933,108.91165,0.37196,111.229867,0.65851,10400171.0
13,42440400830891,41.7417246,125.9524523,769732383.895,372.8523,0.10942,247.524128,5.400136,11605400.0
14,42440400830901,41.74276512,125.9544005,769732383.899,372.77856,0.11917,277.513891,5.726303,11605400.0
15,42440400830911,41.74376626,125.9562972,769732383.902,372.78044,0.12362,176.676394,4.12592,11605400.0
0,42243100090651,45.96390702,128.7540098,748100009.062,102.27344,0.12898,961.434615,2.262349,11022450.0
1,42243100090661,45.95962923,128.7544071,748100009.059,102.44546,0.12979,964.997303,2.776249,11022450.0
2,42243200030021,45.80750077,128.722779,748100000.099,110.08732,0.0958,103.141887,3.832545,11021670.0
3,42243200030031,45.80568323,128.7213884,748100000.094,110.20071,0.09506,195.154011,5.718197,11021670.0
4,42257000070041,49.36827698,128.9400647,748100060.156,108.37295,0.17024,33.906743,3.335774,10400241.0
5,42257000070051,-999999999999.0,-999999999999.0,748100060.151,-999999999999.0,-999999999999.0,14.222714,0.000458,10400241.0
6,42257000070061,-999999999999.0,-999999999999.0,748100060.147,-999999999999.0,-999999999999.0,8.639821,0.015172,10400241.0
7,42258000020291,49.36406123,128.9312695,748100060.142,108.66805,0.13977,83.328848,1.938405,10400171.0
8,42258000020301,49.36197456,128.9301456,748100060.138,110.29459,0.17812,108.07425,1.357263,10400171.0
9,42258000020311,49.36132226,128.9299007,748100060.134,110.4532,0.30504,104.15164,0.77248,10400171.0
10,42440400830891,41.7419342,125.9533892,748099929.083,372.0599,0.70664,148.822794,0.721642,11605400.0
11,42440400830901,41.74263078,125.9544695,748099929.084,372.94164,0.13292,253.768843,4.387222,11605400.0
12,42440400830911,41.74375454,125.9563083,748099929.088,372.77251,0.11908,201.513031,3.992133,11605400.0
0,43428400030521,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,50500900.0
1,43428400030531,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,50500900.0
2,43428400030541,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,50500900.0
3,43428700010821,32.43583213,115.4171024,758356137.249,20.6732,0.10888,129.020883,3.372488,50100700.0
4,43428700020014,32.43463266,115.4154327,758356128.838,20.97363,0.10192,203.072169,7.154063,50100700.0
5,43428700020024,32.43463517,115.4131816,758356128.837,22.55771,0.10397,221.543172,7.567369,50100700.0
6,43210800030551,-999999999999.0,-999999999999.0,758403613.947,-999999999999.0,-999999999999.0,0.011107,0.00884,41657600.0
7,43210800030561,34.72039674,112.9302507,758403613.94,101.57819,0.64182,9.139658,0.192779,41657600.0
8,43210800030571,-999999999999.0,-999999999999.0,758403613.937,-999999999999.0,-999999999999.0,10.756371,0.001653,41657600.0
0,43210800030551,34.7220398,112.931897,752137371.3,109.57964,0.12809,91.622003,3.225902,41657600.0
1,43210800030561,34.72075636,112.9306438,752137371.296,109.46999,0.10064,124.805466,4.403435,41657600.0
2,43210800030571,34.71907717,112.9297961,752137371.292,109.43632,0.10813,87.214217,3.731775,41657600.0
3,43210800180074,34.55783016,112.4724452,752137362.138,148.32196,0.10118,-999999999999.0,-999999999999.0,41654600.0
4,43210800190011,34.5560568,112.4721464,752137362.133,148.29736,0.0944,315.663185,12.894541,41654600.0
5,43210800190021,34.55414103,112.4714938,752137362.129,148.34167,0.09283,197.462744,9.891341,41654600.0
6,43210800500024,34.71021553,112.6062262,752137362.563,113.11624,0.09345,269.057709,12.575934,41643400.0
7,43210800510011,-999999999999.0,-999999999999.0,752137362.559,-999999999999.0,-999999999999.0,0.01827,0.016971,41643400.0
8,43210800510021,34.70995555,112.600603,752137362.56,113.21435,0.10029,28.875776,5.722397,41643400.0
9,43210800180074,34.55784372,112.4724138,752176277.519,148.31568,0.1161,-999999999999.0,-999999999999.0,41654600.0
10,43210800190011,34.55617628,112.4719991,752176277.523,148.57326,0.11921,225.199105,4.703269,41654600.0
11,43210800190021,34.55432447,112.4716662,752176277.527,148.37087,0.12675,151.866929,3.803636,41654600.0
12,43210800500024,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,41643400.0
13,43210800510011,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,41643400.0
14,43210800510021,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,41643400.0
0,43428400030521,32.30401331,115.7460919,772777775.596,25.02394,0.24681,23.430379,2.788047,50500900.0
1,43428400030531,32.30524819,115.7439921,772777775.595,24.83886,0.81223,2.686726,0.48302,50500900.0
2,43428400030541,32.30427464,115.7423894,772777775.595,23.85295,0.51112,9.309026,1.197754,50500900.0
3,43428700010821,32.43583596,115.4170501,772777774.983,21.03184,0.11507,141.667856,3.658512,50100700.0
4,43428700020014,32.43473531,115.4153401,772777766.573,21.1194,0.10778,182.23373,5.921402,50100700.0
5,43428700020024,32.4346464,115.4132271,772777766.572,22.23634,0.11158,168.571286,6.863225,50100700.0
6,43210800030551,34.72185066,112.9307043,772825251.742,109.13786,0.54866,20.799261,1.261566,41657600.0
7,43210800030561,34.7207318,112.9304241,772825251.738,109.57972,0.11961,92.025788,3.201276,41657600.0
8,43210800030571,34.71976211,112.9297276,772825251.734,109.61679,0.25359,48.287131,0.919903,41657600.0
0,42242100050571,45.99334029,129.5967686,757750881.066,119.86956,0.10279,661.515701,13.181337,11100120.0
1,42242100050581,45.99184874,129.5980145,757750881.07,120.5851,0.09908,480.310694,14.242072,11100120.0
2,42242100050591,45.98728105,129.593096,757750881.075,116.76687,0.10197,355.287221,11.095763,11100120.0
3,42243100090651,45.96564621,128.752329,757750872.171,100.4647,0.09474,971.627956,22.469321,11022450.0
4,42243100090661,45.96420197,128.7499009,757750872.172,100.77172,0.09467,1126.063391,25.619518,11022450.0
5,42243200030021,-999999999999.0,-999999999999.0,757750881.113,-999999999999.0,-999999999999.0,4.646525,0.025004,11021670.0
6,42243200030031,-999999999999.0,-999999999999.0,757750881.115,-999999999999.0,-999999999999.0,94.634377,0.771548,11021670.0
7,42257000070041,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10400241.0
8,42257000070051,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10400241.0
9,42257000070061,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10400241.0
10,42258000020291,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10400171.0
11,42258000020301,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10400171.0
12,42258000020311,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10400171.0
13,42272100010491,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10400070.0
14,42272100010501,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10400070.0
0,42241500150101,46.83240576,130.3387935,774833340.26,75.33529,0.09074,1032.518476,15.380715,11121820.0
1,42241500150111,46.83199513,130.335751,774833340.26,75.35273,0.09085,1165.329725,19.954769,11121820.0
2,42242100050571,45.98954763,129.5888893,774833350.507,114.63161,0.15572,230.365771,4.489799,11100120.0
3,42242100050581,45.98819893,129.5905679,774833350.511,114.55665,0.14251,190.225014,4.348084,11100120.0
4,42242100050591,45.986733,129.5920824,774833350.515,114.34278,0.12148,220.564844,4.93796,11100120.0
5,42257000070041,49.36808473,128.9388684,774833290.685,108.78465,0.10096,185.907882,21.645145,10400241.0
6,42257000070051,49.36684724,128.9379974,774833290.689,109.24045,0.09282,279.156415,28.191238,10400241.0
7,42257000070061,49.36489679,128.9376474,774833290.693,109.38951,0.09329,410.806442,24.837528,10400241.0
8,42258000020291,49.36398616,128.9309697,774833290.691,108.05132,0.09232,267.085326,17.116845,10400171.0
9,42258000020301,49.36230594,128.9302755,774833290.694,108.20755,0.09156,446.147962,27.803757,10400171.0
10,42258000020311,49.36062784,128.9294895,774833290.698,108.32627,0.09274,301.367817,24.728992,10400171.0
0,42249800140261,49.24813156,125.078377,769905385.336,221.65537,0.0958,142.296847,5.76676,11200260.0
1,42249800140271,49.24927603,125.0788118,769905385.341,221.98182,0.18722,106.811781,1.42612,11200260.0
2,42249800140281,-999999999999.0,-999999999999.0,769905385.345,-999999999999.0,-999999999999.0,140.88335,0.283722,11200260.0
3,42249900340171,50.04804069,125.3189652,769905395.927,270.83715,0.09465,160.931365,10.275905,11200020.0
4,42249900340181,50.04906742,125.3210756,769905395.931,270.93233,0.09349,143.172924,7.692556,11200020.0
5,42249900340191,50.05021288,125.323035,769905395.934,270.97938,0.09189,152.786554,9.05854,11200020.0
6,42272100010491,51.6698987,126.6099815,769905425.804,169.06364,0.12644,216.901079,2.138919,10400070.0
7,42272100010501,51.66829378,126.6088018,769905425.8,170.60455,0.33407,222.733908,0.120591,10400070.0
0,42246100030131,45.19302846,124.754874,766213466.778,128.35909,0.09915,329.629119,6.347931,10959200.0
1,42246100030141,45.19262668,124.7573836,766213466.778,128.3759,0.09968,372.791669,6.329779,10959200.0
2,42246100030151,45.19187814,124.7596065,766213466.777,128.31984,0.0977,364.677054,5.560777,10959200.0
3,42481500090731,42.32858684,123.8359055,766213416.625,52.73394,0.11568,96.094665,4.538453,20600200.0
4,42481500090741,42.33010445,123.8374179,766213416.629,52.65013,0.10849,135.466611,4.743108,20600200.0
5,42481500090751,42.33145302,123.8388149,766213416.633,52.68955,0.10626,133.5302,4.208516,20600200.0
0,43428400030521,32.30111388,115.7464309,761922554.555,26.79623,0.41548,5.828826,1.820856,50500900.0
1,43428400030531,32.30126186,115.7445036,761922554.554,26.4014,0.2225,101.429818,5.573829,50500900.0
2,43428400030541,32.30119517,115.7430318,761922554.554,26.66012,0.09615,214.096643,7.884037,50500900.0
3,43428700010821,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,50100700.0
4,43428700020014,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,50100700.0
5,43428700020024,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,50100700.0
6,43428400030521,32.30477608,115.7450324,761961549.48,27.58324,0.36618,11.8013,2.48959,50500900.0
7,43428400030531,32.30456343,115.7448153,761961549.48,27.58841,0.68955,7.673483,1.042863,50500900.0
8,43428400030541,32.30425308,115.7409045,761961549.479,26.59947,0.37271,16.689991,2.164284,50500900.0
9,43428700010821,32.43580388,115.4171936,761961548.867,22.56637,0.11224,127.222499,3.022693,50100700.0
10,43428700020014,32.43455948,115.4158456,761961540.456,22.48594,0.11412,151.943585,3.909509,50100700.0
11,43428700020024,32.43500976,115.4129588,761961540.454,26.52678,0.13764,144.952404,4.641424,50100700.0
0,43210800030551,34.72202556,112.9313835,744020890.033,108.55737,0.10736,403.820138,34.204342,41657600.0
1,43210800030561,34.72077038,112.9303204,744020890.034,107.21436,0.09624,696.009266,32.083948,41657600.0
2,43210800030571,-999999999999.0,-999999999999.0,744020890.037,-999999999999.0,-999999999999.0,738.75441,26.985152,41657600.0
3,43210800180074,34.55784795,112.4723024,744020890.234,148.42795,0.1026,-999999999999.0,-999999999999.0,41654600.0
4,43210800190011,34.55616792,112.4719194,744020890.238,148.50496,0.11194,222.588867,5.31346,41654600.0
5,43210800190021,34.55436213,112.4717352,744020890.242,148.37529,0.10379,151.705844,4.881427,41654600.0
6,43210800500024,34.70990058,112.6060507,744020889.923,113.3338,0.09507,128.069368,6.686872,41643400.0
7,43210800510011,34.7095565,112.6028095,744020889.923,113.23201,0.35853,2.979916,0.483015,41643400.0
8,43210800510021,34.70971112,112.6011048,744020889.921,113.4932,0.11979,55.743556,4.026593,41643400.0
0,42246100030131,45.19300752,124.7549525,752515638.414,128.46838,0.09928,389.259476,11.979888,10959200.0
1,42246100030141,45.19269264,124.7572083,752515638.415,128.52428,0.09878,388.328835,11.178151,10959200.0
2,42246100030151,45.19244612,124.7596505,752515638.418,128.52221,0.10446,297.245869,10.131635,10959200.0
3,42247700040351,45.54152411,124.3535746,752515628.821,123.35946,0.09293,547.911322,26.464967,11420330.0
4,42247700040361,45.54276356,124.3523287,752515628.817,126.42649,0.10055,387.373526,21.432266,11420330.0
