stationid,w50,w_low,w_high,num
USGS_08028500,66.72753353953124,30.3104206973013,109.73238928102978,289
USGS_08041000,66.33184385310649,36.18145191184598,93.89704801599179,447
USGS_08041780,177.164558468564,149.9512423862762,283.8563731401746,432
USGS_08066500,100.780683878463,58.12138211270542,158.253389851518,195
USGS_08287000,30.1284934580409,30.1284934580408,32.578702263363404,188
USGS_08329928,87.0353108355842,30.4817722048476,195.48358898696947,881
USGS_08330000,67.1586073623427,43.205628459599325,95.78788171399316,851
USGS_08330875,111.007459790041,63.30210090748963,131.63287145665413,834
USGS_08332010,84.99444568282271,30.90273978072169,163.68447926730022,458
USGS_08382830,291.987080881708,127.956461960139,377.9852552027096,453
USGS_09095500,52.70065462639653,30.18364522640617,78.39361589553755,586
USGS_09128000,54.5730476903512,40.9297857677634,70.34657331664125,42
USGS_09163500,94.0308153471113,40.403515443633644,209.3205165468864,376
USGS_09211200,64.66324962713244,38.391810924596875,86.38322844129362,274
USGS_09510000,61.9193375857431,30.3955034282834,113.13424009691559,463
USGS_09512165,126.092662470082,31.1053898659004,204.95426180857837,72
USGS_09512406,85.1947178479005,39.04415141946371,135.43055466967755,90
USGS_11377100,62.3237272814166,41.700055463413186,86.18727097918178,873
USGS_11390500,44.6703767390136,31.3058787802103,73.7244291508228,457
USGS_11446500,58.314120125591,30.4434009479188,89.20774038330298,509
USGS_11477000,84.96172736197565,33.44483097323619,223.51860618536665,158
USGS_12150800,60.564449399790625,39.63129075220499,83.62056463086441,232
USGS_12189500,69.4960821003714,47.91459973683095,93.32721891510533,151
USGS_12354500,47.32749328359145,30.152844774088106,80.27788208841795,352
USGS_12372000,65.01796824088714,30.9353054619447,109.71608217646752,250
USGS_12388700,184.136725648724,148.74195465407252,185.119747230964,399
USGS_12415140,194.17586886657352,120.04673170365632,342.55836161383604,434
USGS_12419000,52.01038089906185,35.3266367469777,81.2870844199416,102
USGS_12433000,365.254248054776,314.0178526417676,439.6748010959368,438
USGS_13011000,48.36642825537015,30.2668937195805,78.30003943757235,199
USGS_13013650,48.97094598813816,30.944989634265248,75.60905341158943,190
USGS_13032500,67.41414352149243,44.79433949651679,82.31298110083785,233
USGS_13042500,419.046833901337,116.01797030607426,500.92965095386194,358
USGS_13046000,54.59994805117229,37.19643772273825,69.00961734627589,322
USGS_13050500,83.3063296048775,62.227164616653326,101.51064551191925,455
USGS_13057000,56.63246477656967,35.53488412935539,75.24439229353165,500
USGS_13057155,77.26298738225982,57.24945678715205,97.98331013445988,481
USGS_13060000,88.5125848346251,79.11641904171536,112.81082948752346,458
USGS_13062500,64.5754177186398,43.040067312470995,126.07216870069328,240
USGS_13077000,217.106346502222,200.11841162120874,250.7647270610081,249
USGS_13081500,224.898914272437,78.4510550768328,504.62628691584393,210
USGS_13249500,55.2752089571664,34.6753769851514,101.05395578529844,538
USGS_13251000,73.26985306420255,50.92372173621921,100.49713541512192,306
USGS_13341050,77.01536365551995,30.74540354321955,108.25382194029088,459
USGS_13342500,96.1111226189906,67.63263916461494,116.34979143081155,473
USGS_14092500,238.7576366949719,198.61105663057873,273.4882197910515,290
USGS_14103000,72.39769465590733,64.86162231444439,80.28859976960621,266
USGS_14174000,97.63821533806068,70.47331133737805,115.02966760072627,215
USGS_14191000,128.661155690174,71.68521693610259,192.4664021716173,194
USGS_14197900,129.46827208931626,100.4089480059175,157.85358391689357,252
USGS_14211720,311.968625576725,298.5849333954946,333.4492133836114,164
USGS_14233500,159.67148200764052,132.60545543430817,235.18102036463569,168
USGS_14243000,66.04807059989909,38.30459880551391,103.65572997114265,283
USGS_14321000,89.8531421271754,30.1916180373776,229.0563483590723,45
USGS_15284000,136.0864242240315,52.7062884193489,220.01102055368915,24
USGS_15291000,493.2740400019145,196.375340067892,493.59630606736755,18
USGS_15291200,90.9720132391282,30.4024116642723,152.9470647922741,27
USGS_15292700,101.1214189114465,79.1036505240732,125.1486801300804,36
USGS_15803000,113.61474436355,93.14813857504576,129.05616790506318,53
