stationid,COMID,distance,lon,lat
Brazil_55895000,63039907,0.0005666666666677145,-40.8819,-18.6936
Brazil_55920000,63039896,0.0006000000000021544,-40.4419,-18.7006
Brazil_55960000,63039863,0.00026666666666486094,-40.0889,-18.6511
Brazil_56075000,63043262,0.0002999999999993008,-43.0881,-20.6703
Brazil_56110005,63042625,2.3570226036163873e-05,-42.9028,-20.3839
Brazil_56425000,63041936,0.0005892556509907658,-42.6744,-19.9944
Brazil_56484998,63042689,0.00026666666666486094,-42.44,-20.1036
Brazil_56510000,63042684,2.3570226040333972e-05,-42.4592,-20.0975
Brazil_56539000,63041923,0.0009428090415832156,-42.4764,-19.7769
Brazil_56610000,63042000,0.000777817459304947,-43.1731,-19.9317
Brazil_56659998,63041986,0.0005333333333297219,-43.0328,-19.7656
Brazil_56688080,63041975,0.0008333333333325754,-42.85,-19.646100000000004
Brazil_56696000,63041349,0.0005333333333332746,-42.6408,-19.5247
Brazil_56719998,63041301,0.0005962847940006727,-42.3761,-19.3297
Brazil_56775000,63041338,0.0008856886837060149,-43.02,-19.2322
Brazil_56820080,63040558,0.0005999999999986017,-42.6631,-19.1167
Brazil_56825000,63041272,0.001066666666670102,-42.4228,-19.1881
Brazil_56846080,63040539,0.0013670731102941554,-42.125,-19.0214
Brazil_56850000,63040533,0.0016999999999995907,-41.9508,-18.8831
Brazil_56860000,63039826,0.00023333333333397374,-42.6022,-18.3631
Brazil_56891900,63039783,0.0007542472332680799,-41.9178,-18.5747
Brazil_56920000,63040526,0.0016465452046975592,-41.6417,-18.9711
Brazil_56940002,63040596,0.0014333333333311773,-41.5333,-19.0619
Brazil_56948005,63041262,0.0014333333333311773,-41.2461,-19.3431
Brazil_56976000,63041951,0.0013666666666622973,-41.7853,-19.7431
Brazil_56978000,63041950,0.0005666666666677145,-41.8358,-19.6786
Brazil_56989400,63041974,0.00023333333332686837,-41.4581,-19.5947
Brazil_56990000,63041290,0.0008333333333325754,-41.1617,-19.4925
Brazil_56992000,63041392,0.0008666666666670153,-41.0142,-19.5236
Brazil_56992400,63041245,0.0008000000000016884,-40.9186,-19.5008
Brazil_56994500,63041238,0.0027145697428650425,-40.62970000000001,-19.5333
Brazil_56994510,63041237,0.0020466775244017588,-40.6236,-19.5303
Brazil_56998000,63041909,0.0031603445663068237,-40.0639,-19.4075
Brazil_57450000,63043291,0.0006000000000021544,-41.4661,-20.7469
Brazil_57460000,63043287,0.00023570226039329171,-41.2728,-20.7617
Brazil_57550000,63043313,0.00026666666666841365,-41.1736,-20.7025
Brazil_57555000,63043283,0.00042426406871174364,-41.1736,-20.7583
Brazil_57580000,63043771,0.000212132034357982,-40.9528,-20.9525
Brazil_57760080,63043801,0.00040069384266809354,-41.7214,-20.9172
Brazil_57830000,63043792,0.00026666666666486094,-41.4639,-21.2061
Brazil_57930000,63043787,0.0005892556509882537,-41.3081,-21.2219
Brazil_58087300,63045494,0.00023333333333397374,-45.6081,-23.4144
Brazil_58096000,63045485,0.0011785113019756029,-45.8778,-23.3672
Brazil_58105300,63045483,0.0008013876853462356,-46.0244,-23.4153
Brazil_58110002,63045301,0.0009663792676210375,-45.975,-23.3078
Brazil_58128100,63045305,0.002781286672671491,-46.0258,-23.1936
Brazil_58152010,63045289,0.0013670731102841068,-45.71110000000001,-23.077800000000003
Brazil_58158100,63045281,2.357022603782187e-05,-45.5539,-22.9597
Brazil_58204000,63044918,0.00023333333333397377,-45.1825,-22.8119
Brazil_58235000,63044904,0.0002999999999993008,-44.7739,-22.5403
Brazil_58240080,63044645,0.0012256517540596876,-44.5669,-22.5303
Brazil_58300001,63044897,0.0005421151989126099,-44.1833,-22.5333
Brazil_58305001,63044635,0.00035355339058747566,-44.0911,-22.5019
Brazil_58318002,63044630,0.0005892556509857416,-43.8344,-22.4794
Brazil_58520000,63044355,0.0007306770072277459,-43.3744,-21.9667
Brazil_58550001,63044367,0.0005666666666677145,-43.82,-22.0861
Brazil_58585000,63044340,0.0005666666666641618,-43.5589,-22.0839
Brazil_58620000,63044646,0.00026666666666841365,-43.1511,-22.0864
Brazil_58630002,63044332,0.0008249579113840576,-42.9908,-22.0353
Brazil_58636000,63044330,0.00042426406871345186,-42.9044,-21.987500000000004
Brazil_58651980,63044323,0.003004626062891808,-42.60000000000001,-21.85
Brazil_58735000,63044092,0.0022786448214290474,-42.8619,-21.3069
Brazil_58770000,63044088,0.00143333333333473,-42.6964,-21.3894
Brazil_58788050,63044081,0.00040069384266708876,-42.5358,-21.4397
Brazil_58790000,63044070,0.00021213203435546985,-42.1806,-21.5422
Brazil_58795000,63044047,0.002043145722763749,-41.9853,-21.6258
Brazil_58829000,63044692,0.0007306770072285497,-42.3333,-22.1406
Brazil_58850000,63044381,2.3570226040333972e-05,-41.9383,-21.77
Brazil_58874000,63044103,0.00016499158227731392,-41.8589,-21.6442
Brazil_58880001,63044041,0.0035608987629518556,-41.7522,-21.6453
Brazil_58920000,63043748,0.0002333333333339738,-42.214400000000005,-21.1506
Brazil_58940000,63043741,0.0007542472332680798,-41.8922,-21.2072
Brazil_58960000,63044054,0.0037203643788049873,-41.6167,-21.487200000000005
Brazil_58974000,63044310,3.3333333334439885e-05,-41.3003,-21.7533
Brazil_60011000,64008991,0.0007999999999981356,-46.5394,-18.6017
Brazil_60012100,64007335,0.0,-47.1064,-18.2675
Brazil_60020000,64004331,0.001237380746217867,-47.1586,-17.0289
Brazil_60030000,64005735,0.0008000000000052411,-47.5567,-17.5042
Brazil_60040000,64007316,0.00037712361663710475,-47.6917,-18.1111
Brazil_60110000,64007510,0.0005666666666641618,-47.4064,-18.4911
Brazil_60200000,64005899,0.0006363961030764581,-48.1772,-17.9731
Brazil_60235005,64011028,0.0031126980079762825,-47.6414,-19.3053
Brazil_60320000,64010823,0.0005892556509882537,-47.2,-19.15
Brazil_60340000,64010805,0.00193362066830677,-47.9342,-19.0686
Brazil_60445000,64001928,0.00044783429475464,-48.0894,-16.3633
Brazil_60510010,64004273,0.001612451549655952,-47.9408,-17.0361
Brazil_60540000,64004386,0.0006128258770310999,-48.1372,-17.1314
Brazil_60544990,64004264,0.0011313708499084,-48.2392,-17.3283
Brazil_60564000,64005924,0.0009192388155353449,-48.5069,-17.5331
Brazil_60675000,64005835,0.0001649915822748018,-49.4575,-17.7531
Brazil_60680000,64007383,3.333333332733446e-05,-49.6017,-18.3489
Brazil_60765000,64005693,0.0017262676501696797,-50.1808,-17.7322
Brazil_60772000,64005689,3.333333333088717e-05,-50.2469,-17.9808
Brazil_60781000,64004376,3.333333333088717e-05,-50.6819,-17.3258
Brazil_60790000,64005803,0.00037712361664032023,-50.5564,-17.5411
Brazil_60798000,64007353,0.0008013876853462356,-50.3325,-17.9678
Brazil_60805000,64007253,0.0010666666666665492,-50.1717,-18.0706
Brazil_60842000,64011129,0.00040069384267563,-49.0092,-19.0394
Brazil_60845000,64009157,0.0014142135623773358,-49.44969999999999,-18.9408
Brazil_60850000,64010888,0.00042426406871345186,-49.18030000000001,-19.3597
Brazil_60855000,64010854,0.00037712361663278383,-49.6972,-19.0356
Brazil_60885000,64005905,0.001100000000000989,-51.7489,-17.9164
Brazil_60900000,64007487,0.0001885618083101116,-51.1469,-18.3008
Brazil_60905000,64008952,0.0013924399049486875,-50.9786,-18.7997
Brazil_60907000,64010781,0.00014142135624200427,-50.6506,-19.0792
Brazil_60920000,64008901,0.0010135197196991935,-51.28,-18.7119
Brazil_60940000,64008846,0.0019333333333371174,-52.0964,-18.5161
Brazil_60950000,64010728,0.0004006938426655814,-51.1492,-19.1003
Brazil_60965000,64010966,0.0007778174593084138,-51.9131,-18.9858
Brazil_60968000,64010956,2.3570226047820212e-05,-51.7208,-19.1075
Brazil_60970000,64010946,0.0009899494936576536,-51.5336,-19.1397
Brazil_61061080,64020386,0.00018856180831011154,-44.6161,-21.325
Brazil_61135000,64020573,0.00021213203436300633,-44.7397,-21.1425
Brazil_61202000,64018401,0.0006000000000057071,-45.1319,-20.9031
Brazil_61305000,64025957,0.0005666666666570563,-45.7089,-22.2508
Brazil_61410000,64023327,0.0008000000000052411,-45.6992,-22.0536
Brazil_61425000,64023296,0.0010666666666736546,-45.6631,-21.5861
Brazil_61510000,64023612,0.00042426406871345186,-45.2475,-21.7031
Brazil_61537000,64020661,0.0013906433363370017,-45.4889,-21.6108
Brazil_61661000,64017595,0.000866666666670568,-46.3175,-20.6717
Brazil_61730080,64015340,0.0016124515496621211,-47.0636,-20.2842
Brazil_61731080,64015335,0.0013670731102894327,-47.2794,-20.1533
Brazil_61734080,64015333,0.001555634918606779,-47.4358,-20.0211
Brazil_61740080,64012979,0.0021213203435551005,-47.7583,-19.9922
Brazil_61760080,64015285,0.001192569588004523,-48.22220000000001,-20.0344
Brazil_61787000,64015500,0.0012020815280151835,-48.1561,-20.2497
Brazil_61788000,64015496,0.0037418058622992923,-48.2833,-20.2
Brazil_61796080,64015278,0.0005892556509807173,-48.5719,-20.126900000000003
Brazil_61811080,64023590,0.0013999999999967372,-46.6236,-21.575
Brazil_61818080,64023412,0.0015322459912679586,-46.9494,-21.6014
Brazil_61819080,64023402,0.004282392892873377,-47.0094,-21.6253
Brazil_61830000,64020602,0.0008006941433026076,-47.4767,-21.3183
Brazil_61834000,64020569,2.3570226040334016e-05,-47.757200000000005,-21.1036
Brazil_61855000,64017772,0.0001885618083126237,-48.0875,-20.9086
Brazil_61884002,64025925,0.0049667785222247225,-46.9333,-22.3667
Brazil_61886000,64025918,3.3333333334439885e-05,-47.1339,-22.2992
Brazil_61902000,64023273,0.0013999999999967372,-47.4742,-21.8461
Brazil_61910000,64023261,0.0005999999999986018,-47.8136,-21.6969
Brazil_61912000,64020503,3.552713678800501e-15,-48.0406,-21.5025
Brazil_61915005,64017711,0.000989949493653835,-48.1783,-21.0169
Brazil_61925000,64015429,0.0013670731102941554,-48.4503,-20.4536
Brazil_61998080,64012936,0.0009663792676235497,-50.3475,-19.8628
Brazil_62632000,64029279,0.0005892556509929262,-47.2147,-22.6572
Brazil_62715000,64028693,0.00018856180831011154,-47.7753,-22.6792
Brazil_63001200,64010961,0.00026666666666841365,-53.0189,-19.0567
Brazil_63001500,64013193,0.00023333333333397374,-52.5656,-19.4442
Brazil_63002000,64013148,0.0007542472332680798,-52.2194,-19.965
Brazil_63003100,64015457,4.714045207564374e-05,-52.14970000000001,-20.0944
Brazil_63010000,64017520,0.004318049971395597,-51.635,-20.8553
Brazil_63280000,64015566,0.0005333333333510382,-53.17779999999999,-20.0678
Brazil_63350100,64015542,3.3333333334439885e-05,-52.901700000000005,-20.445
Brazil_63390000,64017815,0.002545584412270663,-52.3553,-20.8886
Brazil_63900001,64015591,2.3570226035309745e-05,-53.7181,-20.4414
Brazil_63950280,64023447,0.000777817459310926,-53.6192,-21.5728
Brazil_63955000,64023239,0.00040069384267990056,-53.0533,-21.6097
Brazil_63970000,64023226,0.000800000000005241,-52.8675,-21.6633
Brazil_63979000,64023214,0.0027578171722508565,-52.4039,-21.6728
Brazil_64362000,64031458,0.00023333333334107922,-50.1631,-23.3422
Brazil_64370000,64031440,0.0009899494936658933,-50.2853,-23.085799999999995
Brazil_64382000,64031467,0.0035355339059320342,-50.45,-23.4
Brazil_64390000,64031441,0.00021213203435044555,-50.4503,-23.1225
Brazil_64391000,64031435,0.00023333333333397374,-50.4656,-23.0122
Brazil_64447000,64038317,0.0005892556509888064,-50.3906,-24.9469
Brazil_64465000,64038300,4.714045208066805e-05,-50.4097,-24.5094
Brazil_64482000,64036018,0.0018012341448129553,-50.5939,-24.3603
Brazil_64491000,64036010,0.00037712361663449204,-50.6925,-24.0322
Brazil_64501000,64033524,0.0007999999999981356,-50.9233,-23.6372
Brazil_64504700,64030991,0.001037089945734503,-51.0067,-23.3519
Brazil_64506000,64030989,0.0002999999999957481,-50.9953,-23.3119
Brazil_64507000,64030987,0.0006128258770239653,-50.9839,-23.2497
Brazil_64517000,64028396,3.3333333334439885e-05,-51.4,-22.6667
Brazil_64550000,64028849,0.0005892556509857416,-52.0781,-22.8569
Brazil_64575003,64028337,0.0035355339059395707,-53.18,-22.7175
Brazil_64605000,64023407,0.00021213203435546988,-54.5342,-21.9111
Brazil_64609000,64026047,0.0009192388155366012,-54.7919,-22.3981
Brazil_64610000,64026019,0.0001649915822843982,-54.2292,-22.0686
Brazil_64611000,64023359,0.00042426406870842755,-54.0539,-21.9008
Brazil_64613000,64023179,0.0008249579113865698,-54.4219,-21.6414
Brazil_64613800,64023164,0.00023333333332686837,-53.9619,-21.8469
Brazil_64617000,64025845,0.0016292465879810887,-53.5286,-22.3825
Brazil_64625000,64038406,0.0014067298564018522,-51.1422,-24.83
Brazil_64645000,64036076,0.0006000000000057071,-51.4244,-24.3419
Brazil_64652000,64036187,0.0001885618083201601,-51.4822,-24.1058
Brazil_64655000,64036068,0.0002999999999957481,-51.6228,-24.0417
Brazil_64659000,64036188,0.00021213203436175017,-51.9461,-24.0164
Brazil_64660500,64033569,0.0005666666666712672,-51.9511,-23.9
Brazil_64675002,64033559,0.001178511301986556,-52.1172,-23.6747
Brazil_64685000,64031073,0.0009663792676235497,-52.6653,-23.324400000000004
Brazil_64689000,64031059,0.00023333333333397374,-53.0306,-23.2169
Brazil_64689005,64031057,0.000566666666660609,-53.05219999999999,-23.2311
Brazil_64693000,64031050,0.00023333333333752646,-53.3156,-23.1994
Brazil_64702000,64028667,3.3333333334439885e-05,-55.0433,-22.9203
Brazil_64715001,64028641,0.00044783429475549425,-54.56329999999999,-22.9719
Brazil_64717000,64031208,0.0008013876853462356,-54.195,-23.1322
Brazil_64723000,64033859,0.00023570226039329177,-55.3894,-23.6486
Brazil_64725000,64033795,0.00026666666666841365,-54.5392,-23.7361
Brazil_64767000,64038262,0.0007542472332655677,-52.5964,-24.9467
Brazil_64771500,64038256,0.0005666666666641618,-52.7628,-24.8661
Brazil_64776100,64038254,0.001066666666670102,-52.87669999999999,-24.7519
Brazil_64795000,64038246,0.0009663792676210375,-53.1289,-24.5583
Brazil_64799500,64035927,0.0010666666666665492,-53.1619,-24.3781
Brazil_65020000,64042734,0.0009192388155453935,-49.4156,-25.5956
Brazil_65025000,64042730,0.0027802877548872614,-49.5133,-25.6003
Brazil_65035001,64042715,0.0010666666666665492,-49.8894,-25.5481
Brazil_65060001,64042696,0.002178939599386408,-50.3894,-25.8756
Brazil_65100001,64044790,0.0004013864859530053,-49.8011,-26.1097
Brazil_65155000,64042842,2.3570226042846187e-05,-49.7914,-25.9456
Brazil_65220001,64044755,0.002333571416419547,-50.5925,-26.0192
Brazil_65295000,64044756,0.0009663792676235497,-50.8783,-26.3839
Brazil_65310001,64044733,0.001133333333335429,-51.0803,-26.2281
Brazil_65370001,64045135,0.0005892556509818226,-51.2719,-26.3869
Brazil_65775901,64045285,0.00023333333333042108,-51.8797,-26.0931
Brazil_65815050,64042764,0.001100000000000989,-51.818900000000006,-25.5383
Brazil_65825000,64042752,0.0006000000000057071,-51.9672,-25.6381
Brazil_65855000,64043090,3.552713678800501e-15,-52.21390000000001,-25.4925
Brazil_65895002,64042556,0.002700822919857585,-53.03110000000001,-25.539200000000005
Brazil_65925000,64044951,0.0005892556509857416,-52.2956,-26.2781
Brazil_65927000,64044924,0.0010540925533889505,-52.6283,-26.0294
Brazil_65955000,64042802,0.0007542472332680798,-52.8494,-25.915
Brazil_65960000,64042678,0.000866666666670568,-52.9267,-25.7692
Brazil_65973502,64042546,0.003099999999996328,-53.4981,-25.5431
Brazil_65985000,64042540,3.552713678800501e-15,-53.7667,-25.55
Brazil_65986000,64042538,0.0005333333333368273,-53.8444,-25.5597
Brazil_65992500,64042521,0.0010666666666665492,-54.4406,-25.6831
Brazil_66006000,64000037,0.000800000000005241,-56.8142,-14.4517
Brazil_66010000,64000655,0.0005666666666641618,-57.1819,-15.0761
Brazil_66015000,64000647,0.0005656854249535469,-57.2292,-15.325
Brazil_66040000,64000171,0.0002121320343578062,-57.7483,-14.6436
Brazil_66050000,64000168,0.0007542472332680798,-57.7689,-14.8508
Brazil_66055000,64000674,0.0005892556509896857,-57.6803,-15.0922
Brazil_66065000,64000668,0.00021213203435170163,-57.893600000000006,-15.468600000000002
Brazil_66070004,64001834,0.0011401754250989734,-57.702200000000005,-16.0761
Brazil_66071400,64001191,0.0013435028842588457,-58.599700000000006,-15.4997
Brazil_66072000,64001179,3.333333333088717e-05,-58.4628,-15.851699999999996
Brazil_66076000,64001169,0.0008666666666741207,-58.36670000000001,-15.9
Brazil_66090000,64002929,0.0006411794687214994,-57.7489,-16.7328
Brazil_66120000,64004220,0.0004478342947487616,-57.3594,-17.1433
Brazil_66140000,64000232,0.00037712361662946785,-55.8489,-14.5417
Brazil_66160000,64000222,0.0013670731102891312,-56.1322,-14.6536
Brazil_66162000,64000214,0.002176643695641885,-55.2761,-14.81
Brazil_66210000,64000202,0.00021213203435421378,-55.8003,-14.8675
Brazil_66231000,64000200,0.0010135197197017056,-55.8556,-14.845000000000002
Brazil_66250001,64000189,0.0013906433363395135,-56.4139,-14.8342
Brazil_66255000,64000685,0.0010999999999974364,-56.3669,-15.2039
Brazil_66260001,64001158,0.0010994948334949058,-56.1086,-15.6156
Brazil_66260002,64001159,2.35702260340788e-05,-56.1342,-15.5825
Brazil_66280000,64001851,0.0005999999999986017,-55.9669,-16.1928
Brazil_66360000,64002958,0.001225651754055467,-56.6328,-16.9444
Brazil_66370000,64004255,0.004617358552249936,-56.5806,-17.0564
Brazil_66380000,64001167,0.0009899494936615222,-54.9217,-15.9981
Brazil_66400000,64001860,0.0009899494936573521,-54.9228,-16.3108
Brazil_66430000,64001983,0.0003771236166302717,-54.3003,-16.1969
Brazil_66440000,64003300,0.0002121320343533094,-54.4586,-16.6067
Brazil_66450001,64001836,0.0010999999999974364,-54.6506,-16.4789
Brazil_66470000,64002916,0.00030000000000285354,-56.22359999999999,-16.9253
Brazil_66490000,64005818,0.0006128258770260756,-54.8325,-17.6108
Brazil_66522000,64004515,3.3333333334439885e-05,-54.9139,-17.0867
Brazil_66600000,64004284,0.0003771236166352959,-56.0086,-17.2017
Brazil_66650000,64004278,0.0009428090415832156,-56.38720000000001,-17.2917
Brazil_66710000,64004198,0.0010666666666629965,-56.7747,-17.3656
Brazil_66800000,64007219,0.0010999999999938836,-57.4886,-18.0386
Brazil_66810000,64007194,0.0011000000000080945,-57.39110000000001,-18.3939
Brazil_66845000,64007227,0.0010176225015064294,-54.4708,-18.1672
Brazil_66849000,64009078,0.00026666666666841365,-54.5786,-18.7303
Brazil_66855000,64009046,0.0005666666666641618,-54.5672,-18.7136
Brazil_66870000,64007217,0.0008013876853487478,-54.7619,-18.5078
Brazil_66885000,64007208,0.000866666666670568,-56.17280000000001,-18.3042
Brazil_66895000,64010703,0.0014142135623748235,-57.2353,-19.2583
Brazil_66920000,64013030,0.001131861789754563,-56.8039,-19.9239
Brazil_66941000,64015416,0.00023333333333042108,-55.4281,-20.4481
Brazil_66945000,64015350,0.00035355339059244976,-55.8014,-20.4781
Brazil_66950000,64012992,0.0005666666666641618,-56.2811,-19.6986
Brazil_67100000,64023084,0.0014317821063250429,-57.8911,-21.7003
Brazil_67170000,64025981,0.00021213203435044555,-57.3039,-22.2236
Brazil_70150000,64053995,0.0005892556509857416,-50.5756,-28.3944
Brazil_70200000,64054004,0.00032998316455714,-50.3019,-28.4394
Brazil_70300000,64054254,0.0004006938426731178,-50.0611,-28.09
Brazil_70610000,64054203,0.0008666666666634626,-50.6431,-28.2883
Brazil_70700000,64053912,0.0007542472332605434,-50.7586,-28.210799999999995
Brazil_71383000,64049134,0.000589255650990967,-50.39169999999999,-27.4858
Brazil_71498000,64049211,0.0005892556509932781,-50.7539,-27.3339
Brazil_72300000,64051441,0.0011785113019840438,-51.7136,-27.5011
Brazil_72430000,64051709,0.0007778174593008773,-51.7547,-27.8786
Brazil_72630000,64051567,0.0003535533905924498,-51.8853,-27.7067
Brazil_72680000,64051564,0.0005999999999950489,-51.8578,-27.5619
