node_id,reach_id,time,lat,lon,wse,wse_u,width,width_u,node_q_b,node_q,ice_clim_f,dark_frac,p_width,p_n_ch_max,p_n_ch_mod,xovr_cal_q,xtrk_dist,wse_r_u,p_length,file_name,index_right,stationid,COMID,date
42481500090751,42481500091,802267522.718,42.33172273,123.8389098,54.66192,0.29134,66.172998,2.077274,8388612,3,0,0.37982059489,165.0,1,1,0,-46937.71094,0.27709,218.73534274,SWOT_L2_HR_RiverSP_Node_033_437_AS_20250603T120055_20250603T120940_PID0_01.zip,17,tieling,42059330,2025-06-03
42257000080041,42257000081,803125789.205,49.36834845,128.9396352,107.9264,0.12604,56.46496,3.615485,0,0,0,0.08548615437,80.0,1,1,0,37285.01562,0.08824,215.89651995,SWOT_L2_HR_RiverSP_Node_034_131_AS_20250613T102139_20250613T103157_PID0_01.zip,2,kuerbin,42026066,2025-06-13
42258000020291,42258000021,803125789.105,49.36409564,128.9307356,108.19151,0.09603,100.693445,4.484307,0,0,0,0.0,142.0,1,1,0,36811.75781,0.0335,223.19612151,SWOT_L2_HR_RiverSP_Node_034_131_AS_20250613T102139_20250613T103157_PID0_01.zip,11,shuanghetun,42025887,2025-06-13
42258000020301,42258000021,803125789.074,49.36246558,128.930258,108.25996,0.09936,137.174309,5.050369,0,0,0,0.02739715753,161.0,1,1,0,36819.24219,0.04209,187.07321602,SWOT_L2_HR_RiverSP_Node_034_131_AS_20250613T102139_20250613T103157_PID0_01.zip,11,shuanghetun,42025887,2025-06-13
42258000020311,42258000021,803125789.044,49.36128786,128.9301216,108.51281,0.26788,102.650511,1.143991,2048,1,0,0.89326496023,150.0,1,1,0,36810.05859,0.25231,199.29503135,SWOT_L2_HR_RiverSP_Node_034_131_AS_20250613T102139_20250613T103157_PID0_01.zip,11,shuanghetun,42025887,2025-06-13
42440400440881,42440400441,803125651.704,41.74172729,125.9523412,372.57263,0.12542,273.083408,6.028722,0,0,0,0.0,254.0,1,1,0,39160.6875,0.08735,200.0409306,SWOT_L2_HR_RiverSP_Node_034_131_AS_20250613T102139_20250613T103157_PID0_01.zip,3,tonghua,42060702,2025-06-13
42440400440891,42440400441,803125651.729,41.74299887,125.9541963,372.56631,0.11116,269.546212,6.968536,2,1,0,0.00646699503,256.0,1,1,0,39266.06641,0.06524,188.59632496,SWOT_L2_HR_RiverSP_Node_034_131_AS_20250613T102139_20250613T103157_PID0_01.zip,3,tonghua,42060702,2025-06-13
42440400440901,42440400441,803125651.751,41.74373685,125.9564069,372.64995,0.11072,200.881113,5.627215,10,1,0,0.02196227536,254.0,1,1,0,39404.05469,0.06449,222.52562473,SWOT_L2_HR_RiverSP_Node_034_131_AS_20250613T102139_20250613T103157_PID0_01.zip,3,tonghua,42060702,2025-06-13
42481500090731,42481500091,800330591.1,42.32858476,123.8360261,53.67685,0.10208,129.364379,5.542091,0,0,0,0.0,75.0,1,1,0,42481.42578,0.04817,189.30001422,SWOT_L2_HR_RiverSP_Node_032_394_AS_20250512T015916_20250512T020534_PID0_01.zip,17,tieling,42059330,2025-05-12
42481500090741,42481500091,800330591.08,42.33004232,123.8374448,53.63737,0.09977,167.548185,6.219947,6,1,0,0.0,144.0,1,1,0,42314.17188,0.04307,201.89216108,SWOT_L2_HR_RiverSP_Node_032_394_AS_20250512T015916_20250512T020534_PID0_01.zip,17,tieling,42059330,2025-05-12
42481500090751,42481500091,800330591.061,42.33140869,123.8388515,53.83173,0.11258,121.792232,4.955988,0,0,0,0.0,165.0,1,1,0,42167.41797,0.06762,218.73534274,SWOT_L2_HR_RiverSP_Node_032_394_AS_20250512T015916_20250512T020534_PID0_01.zip,17,tieling,42059330,2025-05-12
42243100090641,42243100091,800378453.696,45.96323885,128.7558477,101.08588,0.1076,991.914723,4.406758,7,1,0,0.80602172462,849.0,2,2,0,41517.86328,0.05898,190.50755211,SWOT_L2_HR_RiverSP_Node_032_409_AS_20250512T151824_20250512T152403_PID0_01.zip,19,tonghe,42045560,2025-05-12
42243100090651,42243100091,800378453.681,45.96269212,128.7538896,101.00541,0.09613,1103.201597,6.702138,15,1,0,0.61788430302,799.0,2,2,0,41314.09375,0.03377,201.96998018,SWOT_L2_HR_RiverSP_Node_032_409_AS_20250512T151824_20250512T152403_PID0_01.zip,19,tonghe,42045560,2025-05-12
42243100090661,42243100091,800378453.657,45.96185487,128.752172,100.97916,0.09508,1117.398878,6.109517,7,1,0,0.66234685774,829.5,2,2,0,41148.68359,0.03067,204.64574375,SWOT_L2_HR_RiverSP_Node_032_409_AS_20250512T151824_20250512T152403_PID0_01.zip,19,tonghe,42045560,2025-05-12
42243100090671,42243100091,800378453.63,45.96090084,128.7504507,100.89528,0.09634,1064.536109,5.255432,7,1,0,0.71901020946,1042.0,2,2,0,40997.32422,0.03437,218.21046458,SWOT_L2_HR_RiverSP_Node_032_409_AS_20250512T151824_20250512T152403_PID0_01.zip,19,tonghe,42045560,2025-05-12
42243200030021,42243200031,800378450.938,45.80745988,128.7226265,110.11348,0.09464,229.485747,6.872801,15,1,0,0.0,127.0,1,1,0,43820.45703,0.02926,200.1879859,SWOT_L2_HR_RiverSP_Node_032_409_AS_20250512T151824_20250512T152403_PID0_01.zip,13,lianhua,42045708,2025-05-12
42243200030031,42243200031,800378450.905,45.80583739,128.7209326,110.23971,0.09654,158.942661,4.866283,7,1,0,0.23971144909,241.5,1,1,0,43753.42969,0.03494,208.83850155,SWOT_L2_HR_RiverSP_Node_032_409_AS_20250512T151824_20250512T152403_PID0_01.zip,13,lianhua,42045708,2025-05-12
42243200030041,42243200031,800378450.882,45.80486773,128.7201775,110.3411,0.09943,128.745634,4.704071,7,1,0,0.42182481215,184.0,2,2,0,43735.86328,0.04227,179.19053838,SWOT_L2_HR_RiverSP_Node_032_409_AS_20250512T151824_20250512T152403_PID0_01.zip,13,lianhua,42045708,2025-05-12
42257000080041,42257000081,800378511.2,49.36829373,128.9395754,108.33303,0.1276,66.147368,3.245733,7,1,0,0.16857815518,80.0,1,1,0,-48323.84375,0.09045,215.89651995,SWOT_L2_HR_RiverSP_Node_032_409_AS_20250512T151824_20250512T152403_PID0_01.zip,2,kuerbin,42026066,2025-05-12
42257000080051,42257000081,800378511.172,49.36600072,128.9375566,108.63906,0.79682,41.750933,0.518009,2055,1,0,0.92848474875,90.5,1,1,0,-48388.17188,0.79172,193.18413776,SWOT_L2_HR_RiverSP_Node_032_409_AS_20250512T151824_20250512T152403_PID0_01.zip,2,kuerbin,42026066,2025-05-12
42257000080061,42257000081,800378511.139,49.36541337,128.9372421,109.12509,0.35985,28.390728,1.016271,7,1,0,0.64918405801,80.0,1,1,0,-48388.16016,0.34841,217.67957961,SWOT_L2_HR_RiverSP_Node_032_409_AS_20250512T151824_20250512T152403_PID0_01.zip,2,kuerbin,42026066,2025-05-12
42258000020291,42258000021,800378511.101,49.36397943,128.9307341,108.15744,0.10467,102.834317,3.511625,15,1,0,0.09237471604,142.0,1,1,0,-48826.80469,0.05343,223.19612151,SWOT_L2_HR_RiverSP_Node_032_409_AS_20250512T151824_20250512T152403_PID0_01.zip,11,shuanghetun,42025887,2025-05-12
42258000020301,42258000021,800378511.07,49.36232219,128.9300657,108.17404,0.10466,136.137661,4.271229,7,1,0,0.03120237278,161.0,1,1,0,-48815.14844,0.05342,187.07321602,SWOT_L2_HR_RiverSP_Node_032_409_AS_20250512T151824_20250512T152403_PID0_01.zip,11,shuanghetun,42025887,2025-05-12
42258000020311,42258000021,800378511.04,49.3608098,128.9288164,108.41796,0.1118,107.896867,3.788629,7,1,0,0.06158617226,150.0,1,1,0,-48853.44922,0.06633,199.29503135,SWOT_L2_HR_RiverSP_Node_032_409_AS_20250512T151824_20250512T152403_PID0_01.zip,11,shuanghetun,42025887,2025-05-12
42440400440881,42440400441,800378373.917,41.74194208,125.9524085,372.86518,0.1301,195.035794,3.332128,8197,1,0,0.38332331691,254.0,1,1,0,-60386.57422,0.09394,200.0409306,SWOT_L2_HR_RiverSP_Node_032_409_AS_20250512T151824_20250512T152403_PID0_01.zip,3,tonghua,42060702,2025-05-12
42440400440891,42440400441,800378373.941,41.74301439,125.9541471,372.8987,0.1646,220.609953,3.157161,8197,1,0,0.43233608551,256.0,1,1,0,-60255.69922,0.13781,188.59632496,SWOT_L2_HR_RiverSP_Node_032_409_AS_20250512T151824_20250512T152403_PID0_01.zip,3,tonghua,42060702,2025-05-12
42440400440901,42440400441,800378373.962,41.74377278,125.9564322,372.79616,0.12202,184.455338,3.590718,8193,1,0,0.13062009046,254.0,1,1,0,-60123.21094,0.08239,222.52562473,SWOT_L2_HR_RiverSP_Node_032_409_AS_20250512T151824_20250512T152403_PID0_01.zip,3,tonghua,42060702,2025-05-12
42241500050101,42241500051,801236607.738,46.83262474,130.3388694,75.63868,0.09142,1030.479129,10.573069,0,0,0,0.0,914.0,2,1,0,41542.99609,0.01604,221.08645893,SWOT_L2_HR_RiverSP_Node_033_103_AS_20250522T134019_20250522T134621_PID0_01.zip,18,jiamusi,42037498,2025-05-22
42241500050111,42241500051,801236607.72,46.83199281,130.3357365,75.63371,0.09141,1135.249096,11.96789,0,0,0,0.0,707.0,1,1,0,41332.91406,0.01599,193.15955945,SWOT_L2_HR_RiverSP_Node_033_103_AS_20250522T134019_20250522T134621_PID0_01.zip,18,jiamusi,42037498,2025-05-22
42242100060571,42242100061,801236591.196,45.98963443,129.5889216,114.62782,0.09396,371.504348,16.552946,6,1,0,0.0,213.0,1,1,0,11259.10156,0.02699,178.42839861,SWOT_L2_HR_RiverSP_Node_033_103_AS_20250522T134019_20250522T134621_PID0_01.zip,12,changjiangtun,42043227,2025-05-22
42242100060581,42242100061,801236591.176,45.98821057,129.5906003,114.65262,0.09363,233.422106,14.58859,2,1,0,0.0,213.0,1,1,0,11398.16504,0.02582,220.29582668,SWOT_L2_HR_RiverSP_Node_033_103_AS_20250522T134019_20250522T134621_PID0_01.zip,12,changjiangtun,42043227,2025-05-22
42242100060591,42242100061,801236591.156,45.98664362,129.5917938,114.70884,0.09323,294.884557,14.04693,2,1,0,0.0,202.0,1,1,0,11529.76562,0.02434,185.29699159,SWOT_L2_HR_RiverSP_Node_033_103_AS_20250522T134019_20250522T134621_PID0_01.zip,12,changjiangtun,42043227,2025-05-22
42243100090641,42243100091,801236588.187,45.96539072,128.7540364,101.97545,0.11695,1051.85785,3.699867,7,1,0,0.85392472475,849.0,2,2,0,-50553.44922,0.07469,190.50755211,SWOT_L2_HR_RiverSP_Node_033_103_AS_20250522T134019_20250522T134621_PID0_01.zip,19,tonghe,42045560,2025-05-22
42243100090651,42243100091,801236588.173,45.96352673,128.7533639,101.54644,0.13356,1002.663287,3.217342,7,1,0,0.86400847331,799.0,2,2,0,-50751.3125,0.09869,201.96998018,SWOT_L2_HR_RiverSP_Node_033_103_AS_20250522T134019_20250522T134621_PID0_01.zip,19,tonghe,42045560,2025-05-22
42243100090661,42243100091,801236588.148,45.96321492,128.7509611,101.69438,0.16867,1006.140075,2.255306,7,1,0,0.92853061798,829.5,2,2,0,-50839.35156,0.14266,204.64574375,SWOT_L2_HR_RiverSP_Node_033_103_AS_20250522T134019_20250522T134621_PID0_01.zip,19,tonghe,42045560,2025-05-22
42243200030021,42243200031,801236585.43,45.80743085,128.7225128,110.20053,0.09933,193.612316,6.423759,0,0,0,0.00686956331,127.0,1,1,0,-48516.76172,0.04203,200.1879859,SWOT_L2_HR_RiverSP_Node_033_103_AS_20250522T134019_20250522T134621_PID0_01.zip,13,lianhua,42045708,2025-05-22
42243200030031,42243200031,801236585.396,45.80585597,128.7210165,110.20897,0.0971,177.446856,5.344555,13,1,0,0.23734541446,241.5,1,1,0,-48573.20312,0.03645,208.83850155,SWOT_L2_HR_RiverSP_Node_033_103_AS_20250522T134019_20250522T134621_PID0_01.zip,13,lianhua,42045708,2025-05-22
42243200030041,42243200031,801236585.371,45.80452844,128.7204604,110.23318,0.10236,140.965535,4.933007,4,1,0,0.41121790081,184.0,2,2,0,-48563.25781,0.04876,179.19053838,SWOT_L2_HR_RiverSP_Node_033_103_AS_20250522T134019_20250522T134621_PID0_01.zip,13,lianhua,42045708,2025-05-22
42246100030141,42246100031,801188680.36,45.19191512,124.7568501,129.39847,0.38743,350.758669,9.663103,788489,2,0,0.0,344.0,1,1,0,-13270.76953,0.37683,185.31239364,SWOT_L2_HR_RiverSP_Node_033_088_AS_20250522T002144_20250522T002746_PID0_01.zip,16,fuyu,42047860,2025-05-22
42246100030151,42246100031,801188680.38,45.19266924,124.7602106,129.96546,0.1883,378.210983,9.837655,9177089,3,0,0.0,359.0,1,1,0,-13416.04004,0.1654,190.46374527,SWOT_L2_HR_RiverSP_Node_033_088_AS_20250522T002144_20250522T002746_PID0_01.zip,16,fuyu,42047860,2025-05-22
42247700020371,42247700021,801188673.161,45.54496488,124.3500879,119.17057,0.1124,153.067894,11.466179,802817,2,0,0.0,324.0,1,1,0,7499.63965,0.06733,200.98454481,SWOT_L2_HR_RiverSP_Node_033_088_AS_20250522T002144_20250522T002746_PID0_01.zip,20,dalai,42047856,2025-05-22
42440400440881,42440400441,801188742.165,41.74161614,125.9524911,372.86637,0.09848,625.609368,16.323902,14,1,0,0.0,254.0,1,1,0,-13310.5459,0.03997,200.0409306,SWOT_L2_HR_RiverSP_Node_033_088_AS_20250522T002144_20250522T002746_PID0_01.zip,3,tonghua,42060702,2025-05-22
42440400440891,42440400441,801188742.142,41.74268335,125.9543281,372.66411,0.09802,491.815547,12.850147,6,1,0,0.01017799046,256.0,1,1,0,-13508.59375,0.03883,188.59632496,SWOT_L2_HR_RiverSP_Node_033_088_AS_20250522T002144_20250522T002746_PID0_01.zip,3,tonghua,42060702,2025-05-22
42440400440901,42440400441,801188742.135,41.74419624,125.9554682,376.30087,0.10816,511.17266,14.764477,14,1,0,0.0,254.0,1,1,0,-13688.87598,0.05998,222.52562473,SWOT_L2_HR_RiverSP_Node_033_088_AS_20250522T002144_20250522T002746_PID0_01.zip,3,tonghua,42060702,2025-05-22
42243100090651,42243100091,801960374.595,45.96642383,128.7514998,100.94381,0.09424,1049.632189,8.429328,13,1,0,0.21153882091,799.0,2,2,0,-57609.03125,0.02794,201.96998018,SWOT_L2_HR_RiverSP_Node_033_338_AS_20250530T224310_20250530T225016_PID0_01.zip,19,tonghe,42045560,2025-05-30
42243100090661,42243100091,801960374.606,45.96487092,128.7493441,101.01029,0.09397,1088.785633,7.827477,12,1,0,0.22419387664,829.5,2,2,0,-57398.57031,0.02702,204.64574375,SWOT_L2_HR_RiverSP_Node_033_338_AS_20250530T224310_20250530T225016_PID0_01.zip,19,tonghe,42045560,2025-05-30
42243200030021,42243200031,801960377.157,45.80746457,128.7227028,109.53155,0.10258,194.094475,5.866095,8,1,0,0.01957538953,127.0,1,1,0,-50958.58594,0.04922,200.1879859,SWOT_L2_HR_RiverSP_Node_033_338_AS_20250530T224310_20250530T225016_PID0_01.zip,13,lianhua,42045708,2025-05-30
42243200030031,42243200031,801960377.188,45.80553117,128.7216669,109.97206,0.10224,157.070131,5.679292,8,1,0,0.01548297912,241.5,1,1,0,-50833.92188,0.0485,208.83850155,SWOT_L2_HR_RiverSP_Node_033_338_AS_20250530T224310_20250530T225016_PID0_01.zip,13,lianhua,42045708,2025-05-30
42249900150171,42249900151,801960295.315,50.04799601,125.3191957,271.49112,0.22469,100.085232,3.667597,8193,1,0,0.10434075898,84.0,1,1,0,62548.07031,0.20588,178.37263886,SWOT_L2_HR_RiverSP_Node_033_338_AS_20250530T224310_20250530T225016_PID0_01.zip,9,shihuiyao,42020496,2025-05-30
42249900150181,42249900151,801960295.306,50.04918034,125.3211784,271.31389,0.16713,103.992338,3.161971,8193,1,0,0.15530924616,144.0,1,1,0,62390.32812,0.14083,205.69947398,SWOT_L2_HR_RiverSP_Node_033_338_AS_20250530T224310_20250530T225016_PID0_01.zip,9,shihuiyao,42020496,2025-05-30
42249900150191,42249900151,801960295.295,50.0501708,125.3230432,271.85228,0.13526,98.981178,4.068908,8193,1,0,0.06436110315,159.0,1,1,0,62216.38281,0.10097,196.11324572,SWOT_L2_HR_RiverSP_Node_033_338_AS_20250530T224310_20250530T225016_PID0_01.zip,9,shihuiyao,42020496,2025-05-30
42246100030141,42246100031,802991385.048,45.1911261,124.7561639,129.97533,0.33248,339.074547,9.461578,9177089,3,0,0.0,344.0,1,1,0,-13308.73828,0.32007,185.31239364,SWOT_L2_HR_RiverSP_Node_034_088_AS_20250611T210649_20250611T211250_PID0_01.zip,16,fuyu,42047860,2025-06-11
42246100030151,42246100031,802991385.066,45.19110358,124.7595437,130.26933,0.12484,401.480703,10.101577,786433,2,0,0.0,359.0,1,1,0,-13466.5625,0.08652,190.46374527,SWOT_L2_HR_RiverSP_Node_034_088_AS_20250611T210649_20250611T211250_PID0_01.zip,16,fuyu,42047860,2025-06-11
42247700020351,42247700021,802991377.914,45.5419147,124.3535624,140.65964,0.10281,441.193485,26.13496,8404992,3,0,0.0,254.0,1,1,0,5767.70898,0.0497,212.18780031,SWOT_L2_HR_RiverSP_Node_034_088_AS_20250611T210649_20250611T211250_PID0_01.zip,20,dalai,42047856,2025-06-11
42247700020361,42247700021,802991377.889,45.54238668,124.351798,136.07023,0.09916,347.434331,27.608497,16385,1,0,0.0,296.0,1,1,0,5712.42236,0.04162,188.71037019,SWOT_L2_HR_RiverSP_Node_034_088_AS_20250611T210649_20250611T211250_PID0_01.zip,20,dalai,42047856,2025-06-11
42247700020371,42247700021,802991377.86,45.54424163,124.349465,125.84022,0.092,701.778458,29.635749,16384,1,0,0.0,324.0,1,1,0,5997.60059,0.01907,200.98454481,SWOT_L2_HR_RiverSP_Node_034_088_AS_20250611T210649_20250611T211250_PID0_01.zip,20,dalai,42047856,2025-06-11
42440400440891,42440400441,802991446.829,41.74278351,125.9543454,372.4496,0.10369,502.564187,12.822874,10,1,0,0.0,256.0,1,1,0,-13482.48828,0.0515,188.59632496,SWOT_L2_HR_RiverSP_Node_034_088_AS_20250611T210649_20250611T211250_PID0_01.zip,3,tonghua,42060702,2025-06-11
42440400440901,42440400441,802991446.827,41.74364658,125.9561083,372.61734,0.10635,443.219682,12.304012,14,1,0,0.0,254.0,1,1,0,-13690.12988,0.05665,222.52562473,SWOT_L2_HR_RiverSP_Node_034_088_AS_20250611T210649_20250611T211250_PID0_01.zip,3,tonghua,42060702,2025-06-11
42249800030261,42249800031,802904879.361,49.24800487,125.0786275,223.22191,0.1086,261.542712,8.756107,0,0,0,0.1835006173,108.0,1,1,0,20473.1543,0.06077,197.87720681,SWOT_L2_HR_RiverSP_Node_034_060_AS_20250610T210608_20250610T211322_PID0_01.zip,10,liujiatun,42025877,2025-06-10
42249800030271,42249800031,802904879.341,49.24935522,125.0785991,224.2706,0.39543,77.782653,3.380353,2048,1,0,0.40157619073,137.0,1,1,0,20351.27344,0.38506,224.09129223,SWOT_L2_HR_RiverSP_Node_034_060_AS_20250610T210608_20250610T211322_PID0_01.zip,10,liujiatun,42025877,2025-06-10
42249900150171,42249900151,802904866.833,50.04787139,125.3192366,271.7384,0.09931,162.215366,8.881963,0,0,0,0.0,84.0,1,1,0,-21721.42383,0.04198,178.37263886,SWOT_L2_HR_RiverSP_Node_034_060_AS_20250610T210608_20250610T211322_PID0_01.zip,9,shihuiyao,42020496,2025-06-10
42249900150181,42249900151,802904866.825,50.04892877,125.3213118,271.83211,0.09532,156.928251,8.372185,0,0,0,0.0,144.0,1,1,0,-21900.28906,0.03141,205.69947398,SWOT_L2_HR_RiverSP_Node_034_060_AS_20250610T210608_20250610T211322_PID0_01.zip,9,shihuiyao,42020496,2025-06-10
42249900150191,42249900151,802904866.812,50.05011182,125.3232081,271.82986,0.09487,151.782978,9.06878,0,0,0,0.0,159.0,1,1,0,-22077.23828,0.03001,196.11324572,SWOT_L2_HR_RiverSP_Node_034_060_AS_20250610T210608_20250610T211322_PID0_01.zip,9,shihuiyao,42020496,2025-06-10
43210800030551,43210800031,803471247.086,34.72236441,112.9311631,109.77091,0.21796,117.279281,3.321776,8388608,3,0,0.0,87.0,1,1,0,-59648.28516,0.19851,201.89307021,SWOT_L2_HR_RiverSP_Node_034_243_AS_20250617T102042_20250617T103340_PID0_01.zip,5,heishiguan,43027816,2025-06-17
43210800030561,43210800031,803471247.058,34.72080587,112.9304901,109.17978,0.14332,120.639129,4.113685,0,0,0,0.0,101.0,1,1,0,-59694.73047,0.11154,196.54360743,SWOT_L2_HR_RiverSP_Node_034_243_AS_20250617T102042_20250617T103340_PID0_01.zip,5,heishiguan,43027816,2025-06-17
43210800030571,43210800031,803471247.026,34.71925329,112.9296798,109.41065,0.13488,91.446056,3.575066,1,1,0,0.05325776304,108.0,1,1,0,-59736.25781,0.10046,221.02968111,SWOT_L2_HR_RiverSP_Node_034_243_AS_20250617T102042_20250617T103340_PID0_01.zip,5,heishiguan,43027816,2025-06-17
43210800030551,43210800031,803510156.218,34.72250238,112.9314917,108.76186,0.10247,413.560929,25.406096,280591,2,0,0.0,87.0,1,1,0,6607.9502,0.04899,201.89307021,SWOT_L2_HR_RiverSP_Node_034_256_AS_20250617T211134_20250617T211929_PID0_01.zip,5,heishiguan,43027816,2025-06-17
43210800030561,43210800031,803510156.241,34.72126746,112.9289541,116.30402,0.14194,749.161083,22.645973,8669199,3,0,0.04962915192,101.0,1,1,0,6954.07422,0.10976,196.54360743,SWOT_L2_HR_RiverSP_Node_034_256_AS_20250617T211134_20250617T211929_PID0_01.zip,5,heishiguan,43027816,2025-06-17
43210800030571,43210800031,803510156.272,34.71830868,112.9291609,112.60276,0.19508,465.251333,18.946598,8669199,3,0,0.03568681392,108.0,1,1,0,7094.16943,0.17308,221.02968111,SWOT_L2_HR_RiverSP_Node_034_256_AS_20250617T211134_20250617T211929_PID0_01.zip,5,heishiguan,43027816,2025-06-17
43210800030581,43210800031,803510156.293,34.71806864,112.9295041,111.30001,0.15561,349.629334,24.985769,280583,2,0,0.0,94.0,1,1,0,7187.49121,0.12695,184.69030851,SWOT_L2_HR_RiverSP_Node_034_256_AS_20250617T211134_20250617T211929_PID0_01.zip,5,heishiguan,43027816,2025-06-17
43210800190074,43210800194,803510157.647,34.55785908,112.4724392,148.92825,0.10762,-999999999999.0,-999999999999.0,4194304,3,0,0.0,327.0,2,1,0,51783.19531,0.05901,214.72502404,SWOT_L2_HR_RiverSP_Node_034_256_AS_20250617T211134_20250617T211929_PID0_01.zip,1,longmenzhen,43027970,2025-06-17
43210800200011,43210800201,803510157.676,34.55609557,112.4720681,149.13635,0.10686,249.954474,6.439153,4,1,0,0.0,284.0,1,1,0,51825.55469,0.05761,154.71454696,SWOT_L2_HR_RiverSP_Node_034_256_AS_20250617T211134_20250617T211929_PID0_01.zip,1,longmenzhen,43027970,2025-06-17
43210800200021,43210800201,803510157.705,34.55433788,112.4717864,149.15967,0.10305,144.104931,4.478361,8,1,0,0.0,189.0,1,1,0,51894.15234,0.05019,213.60212559,SWOT_L2_HR_RiverSP_Node_034_256_AS_20250617T211134_20250617T211929_PID0_01.zip,1,longmenzhen,43027970,2025-06-17
43210800520024,43210800524,803510155.471,34.70975557,112.6065537,112.60042,0.10076,50.713983,4.143094,8388608,3,0,0.05769983934,75.0,1,1,0,36325.91016,0.04531,241.22064436,SWOT_L2_HR_RiverSP_Node_034_256_AS_20250617T211134_20250617T211929_PID0_01.zip,0,baimasi,43030084,2025-06-17
43210800530011,43210800531,803510155.483,34.70866469,112.6038268,114.72672,0.52398,5.88852,1.029776,2052,1,0,0.0,87.0,1,1,0,36541.63672,0.51619,154.11416728,SWOT_L2_HR_RiverSP_Node_034_256_AS_20250617T211134_20250617T211929_PID0_01.zip,0,baimasi,43030084,2025-06-17
43120100180183,43120100183,802440340.305,39.73033143,118.7591732,20.71343,0.09503,272.651807,19.968516,16384,1,0,0.0,137.0,1,1,0,7431.40039,0.03051,212.99621047,SWOT_L2_HR_RiverSP_Node_033_493_AS_20250605T120028_20250605T121042_PID0_01.zip,15,luanxian,43004870,2025-06-05
43120100180193,43120100183,802440340.334,39.73187688,118.7591415,20.77378,0.09715,336.565864,22.907872,16392,1,0,0.0,107.0,1,1,0,7397.30957,0.03658,183.52129303,SWOT_L2_HR_RiverSP_Node_033_493_AS_20250605T120028_20250605T121042_PID0_01.zip,15,luanxian,43004870,2025-06-05
43120100180203,43120100183,802440340.365,39.73320958,118.7592291,20.64255,0.12852,328.087661,13.68097,18434,1,0,0.29856615193,78.0,1,1,0,7387.46924,0.09174,214.7132664,SWOT_L2_HR_RiverSP_Node_033_493_AS_20250605T120028_20250605T121042_PID0_01.zip,15,luanxian,43004870,2025-06-05
42241500050101,42241500051,803039312.474,46.83270843,130.3389453,75.27905,0.0915,1020.284136,10.72075,0,0,0,0.0,914.0,2,1,0,41145.66406,0.0165,221.08645893,SWOT_L2_HR_RiverSP_Node_034_103_AS_20250612T102523_20250612T103126_PID0_01.zip,18,jiamusi,42037498,2025-06-12
42241500050111,42241500051,803039312.457,46.8320321,130.3357944,75.28707,0.09142,1147.503289,12.01273,0,0,0,0.0,707.0,1,1,0,40932.83203,0.01603,193.15955945,SWOT_L2_HR_RiverSP_Node_034_103_AS_20250612T102523_20250612T103126_PID0_01.zip,18,jiamusi,42037498,2025-06-12
42242100060571,42242100061,803039295.934,45.9896935,129.5887875,113.14353,0.09321,375.365726,18.617203,6,1,0,0.0,213.0,1,1,0,10858.76074,0.02425,178.42839861,SWOT_L2_HR_RiverSP_Node_034_103_AS_20250612T102523_20250612T103126_PID0_01.zip,12,changjiangtun,42043227,2025-06-12
42242100060581,42242100061,803039295.915,45.98833583,129.5905077,113.09355,0.09829,220.487757,11.912998,2,1,0,0.0,213.0,1,1,0,10993.88086,0.03951,220.29582668,SWOT_L2_HR_RiverSP_Node_034_103_AS_20250612T102523_20250612T103126_PID0_01.zip,12,changjiangtun,42043227,2025-06-12
42242100060591,42242100061,803039295.898,45.98648797,129.591744,113.24093,0.10526,310.016539,15.80951,0,0,0,0.0,202.0,1,1,0,11153.17188,0.05459,185.29699159,SWOT_L2_HR_RiverSP_Node_034_103_AS_20250612T102523_20250612T103126_PID0_01.zip,12,changjiangtun,42043227,2025-06-12
42243100090651,42243100091,803039292.906,45.96666204,128.7515704,101.39156,0.09917,1051.850107,5.971695,7,1,0,0.68958102801,799.0,2,2,0,-51121.28125,0.04166,201.96998018,SWOT_L2_HR_RiverSP_Node_034_103_AS_20250612T102523_20250612T103126_PID0_01.zip,19,tonghe,42045560,2025-06-12
42243100090661,42243100091,803039292.889,45.96564948,128.7488593,101.4105,0.09769,1065.488685,5.259313,7,1,0,0.61533086804,829.5,2,2,0,-51305.99219,0.03798,204.64574375,SWOT_L2_HR_RiverSP_Node_034_103_AS_20250612T102523_20250612T103126_PID0_01.zip,19,tonghe,42045560,2025-06-12
42243200030021,42243200031,803039290.167,45.80746121,128.722474,110.08788,0.10053,213.931343,6.54216,8,1,0,0.0,127.0,1,1,0,-48924.64453,0.0448,200.1879859,SWOT_L2_HR_RiverSP_Node_034_103_AS_20250612T102523_20250612T103126_PID0_01.zip,13,lianhua,42045708,2025-06-12
42243200030031,42243200031,803039290.134,45.80581207,128.7211732,110.12269,0.10158,182.268774,4.791663,0,0,0,0.20135589343,241.5,1,1,0,-48970.80078,0.04711,208.83850155,SWOT_L2_HR_RiverSP_Node_034_103_AS_20250612T102523_20250612T103126_PID0_01.zip,13,lianhua,42045708,2025-06-12
42460000140161,42460000141,803077883.276,41.26293722,122.6792699,3.2233,0.16056,80.520421,3.920096,8193,1,0,0.10256294915,110.0,1,1,0,64943.98438,0.13297,192.22424543,SWOT_L2_HR_RiverSP_Node_034_116_AS_20250612T210720_20250612T211152_PID0_01.zip,14,xingjiawopeng,42061756,2025-06-12
