COMID,q50
82033174,6.659311
82033175,2.014844
82033176,0.71321136
82033177,6.3275275
82033178,0.049975473
82033179,8.908506
82033180,5.612658
82033181,4.5650697
82033182,0.65426135
82033183,4.800848
82033184,1.9895749
82033185,4.5820336
82033186,4.362657
82033187,4.639244
82033188,0.16945197
82033189,3.2904944
82033190,3.8488739
82033191,0.5348432
82033192,1.345431
82033193,0.068678774
82033194,1.7831128
82033195,2.1664824
82033196,0.11270364
82033197,2.932902
82033198,0.3728936
82033199,2.7331984
82033200,0.02002903
82033201,0.047172863
82033202,3.737192
82033203,3.62733
82033204,3.486221
82033205,3.4126666
82033206,5.8359942
82033207,3.2286892
82033208,2.739572
82033209,2.543767
82033210,5.405148
82033211,2.4674866
82033212,4.711828
82033213,1.7948111
82033214,2.2498043
82033215,1.7405896
82033216,2.0810077
82033217,5.031926
82033218,0.46087557
82033219,1.82659
82033220,4.5145736
82033221,0.4196187
82033222,0.3604441
82033223,3.9726486
82033224,1.6155521
82033225,0.32185718
82033226,0.29100317
82033227,2.2590468
82033228,0.30115676
82033229,1.4114537
82033230,2.2985141
82033231,3.7990592
82033232,1.2323337
82033233,0.25635225
82033234,1.9051391
82033235,1.5163116
82033236,3.6205864
82033237,0.6884872
82033238,2.0741951
82033239,0.18021256
82033240,25.120926
82033241,23.466393
82033242,23.006248
82033243,1.7621875
82033244,3.745728
82033245,0.1368572
82033246,0.12826958
82033247,1.7196428
82033248,4.854851
82033249,1.3821344
82033250,0.5539336
82033251,1.192388
82033252,3.206811
82033253,0.28275847
82033254,0.65638393
82033255,0.11804229
82033256,2.615233
82033257,0.4527803
82033258,0.102476604
82033259,4.0969067
82033260,0.9487815
82033261,1.2673585
82033262,2.9662948
82033263,2.5519094
82033264,0.58341545
82033265,0.09134353
82033266,22.823582
82033267,1.41665
82033268,2.3048272
82033269,2.1060686
82033270,3.419936
82033271,0.18719022
82033272,1.856805
82033273,0.52326494
82033274,0.8011659
82033275,0.4737373
82033276,3.6176977
82033277,2.0863576
82033278,2.3060808
82033279,0.05901482
82033280,2.0874228
82033281,12.469587
82033282,2.8211331
82033283,0.49420166
82033284,0.81951034
82033285,0.3464393
82033286,1.175942
82033287,0.48967928
82033288,2.0430899
82033289,0.97648764
82033290,0.5159223
82033291,0.13464646
82033292,0.4374638
82033293,0.9095527
82033294,1.9560125
82033295,0.22957507
82033296,2.4316869
82033297,0.20478058
82033298,0.03629595
82033299,0.79299945
82033300,0.368176
82033301,0.40688324
82033302,0.84097445
82033303,0.6718163
82033304,1.0626388
82033305,11.274741
82033306,4.227933
82033307,0.5607231
82033308,0.048680443
82033309,0.89411724
82033310,0.7969961
82033311,0.22386807
82033312,0.84667516
82033313,0.71651053
82033314,0.45533744
82033315,0.4255731
82033316,0.1850699
82033317,0.041941907
82033318,0.12785591
82033319,0.13242683
82033320,0.008036584
82033321,0.17034781
82033322,0.025599884
82033323,0.18218401
82033324,0.29184502
82033325,0.021967737
82033326,0.042724047
82033327,0.020373348
82033328,0.012780788
82033329,0.38733318
82033330,0.1594866
82033331,0.0029715279
82033332,0.020983012
82033333,0.08816012
82033334,0.024544684
82033335,0.20450145
82033336,1.6879499
82033337,0.16792962
82033338,1.4648515
82033339,1.1160156
82033340,0.26661444
82033341,0.11913359
82033342,0.16300385
82033343,0.010567958
82033344,0.0328855
82033345,0.005435922
82033346,0.007439974
82033347,0.031661533
82033348,16.842644
82033349,16.384716
82033350,3.6252568
82033351,3.3929732
82033352,13.390651
82033353,12.099321
82033354,0.7800765
82033355,11.6001835
82033356,9.160063
82033357,3.2893536
82033358,2.706416
82033359,5.4417
82033360,10.910747
82033361,2.23064
82033362,0.73823553
82033363,0.6008294
82033364,10.171888
82033365,8.673015
82033366,4.7301016
82033367,2.9980578
82033368,2.026091
82033369,2.6338737
82033370,1.6523114
82033371,0.66544217
82033372,0.52637005
82033373,1.5343717
82033374,0.57582814
82033375,8.23928
82033376,15.475801
82033377,7.3549204
82033378,0.99199504
82033379,7.0984516
82033380,0.2930348
82033381,10.093982
82033382,1.7339804
82033383,0.5021712
82033384,2.3065512
82033385,3.2013872
82033386,0.48455352
82033387,1.8934808
82033388,1.6926415
82033389,2.165564
82033390,2.6922338
82033391,1.2322508
82033392,9.424564
82033393,0.47867537
82033394,2.7184827
82033395,1.6058774
82033396,1.850334
82033397,3.8281345
82033398,2.5130706
82033399,0.39510837
82033400,0.77928936
82033401,1.8832718
82033402,0.7014139
82033403,1.235264
82033404,0.87591517
82033405,1.5480222
82033406,1.8205447
82033407,2.41202
82033408,1.3445574
82033409,2.167545
82033410,1.0371544
82033411,0.69737446
82033412,7.615759
82033413,5.75508
82033414,0.11021374
82033415,0.8004053
82033416,1.8536159
82033417,0.3827201
82033418,1.3389239
82033419,1.5904642
82033420,0.9434513
82033421,2.0710235
82033422,7.1525745
82033423,1.1228845
82033424,0.49151918
82033425,1.8134722
82033426,1.5897613
82033427,1.871882
82033428,1.3390611
82033429,1.3162489
82033430,2.1008558
82033431,1.1549897
82033432,0.70858634
82033433,0.2449752
82033434,1.266226
82033435,2.9897296
82033436,0.05823254
82033437,4.2621174
82033438,0.44436258
82033439,0.6850968
82033440,0.41444767
82033441,1.6119289
82033442,1.3969134
82033443,0.99915254
82033444,0.060899884
82033445,0.2853428
82033446,0.07506911
82033447,0.28609696
82033448,0.86780554
82033449,0.8162259
82033450,1.2237152
82033451,0.55357134
82033452,0.843543
82033453,5.994779
82033454,0.7090944
82033455,0.48517376
82033456,0.8327994
82033457,1.4896657
82033458,0.21326661
82033459,0.74238604
82033460,0.7845652
82033461,0.51127017
82033462,0.47416198
82033463,0.24866116
82033464,0.51171553
82033465,2.476111
82033466,1.4485393
82033467,0.50458544
82033468,0.6038785
82033469,0.70566094
82033470,1.1545458
82033471,2.4470148
82033472,0.12234126
82033473,1.615405
82033474,6.8165402
82033475,0.3054762
82033476,0.48844913
82033477,1.255156
82033478,0.389305
82033479,1.1511775
82033480,0.29964688
82033481,0.09139689
82033482,0.5273279
82033483,0.118725486
82033484,0.79726654
82033485,0.38192308
82033486,1.841003
82033487,1.3207377
82033488,0.41357276
82033489,0.3561445
82033490,0.77751243
82033491,0.78679955
82033492,0.28950617
82033493,0.3414076
82033494,1.9347402
82033495,0.93353736
82033496,0.553337
82033497,1.22043
82033498,1.5317614
82033499,0.39476162
82033500,3.4701836
82033501,0.068754256
82033502,0.031942464
82033503,2.1740375
82033504,2.4981327
82033505,0.85913783
82033506,0.12971598
82033507,2.926569
82033508,0.83738256
82033509,0.19200687
82033510,0.28802928
82033511,0.31584755
82033512,0.25007346
82033513,5.133346
82033514,0.3910511
82033515,1.5052111
82033516,2.7496521
82033517,0.76430726
82033518,0.16360666
82033519,0.12207646
82033520,0.24177596
82033521,0.31381416
82033522,0.2497423
82033523,0.28834522
82033524,0.299293
82033525,0.20723015
82033526,0.088060424
82033527,0.028598748
82033528,0.08713195
82033529,0.5305817
82033530,0.5623808
82033531,1.8332044
82033532,0.10771816
82033533,0.25854328
82033534,0.49234602
82033535,0.6191822
82033536,0.93109405
82033537,0.53846514
82033538,0.38095465
82033539,0.082660556
82033540,0.61595774
82033541,0.23270388
82033542,0.44649673
82033543,0.27061573
82033544,0.67627513
82033545,0.45338488
82033546,0.7691258
82033547,0.08281358
82033548,0.77479607
82033549,0.16386953
82033550,1.6450087
82033551,0.53715366
82033552,0.22502571
82033553,0.09483552
82033554,0.17126413
82033555,0.15665798
82033556,0.46933448
82033557,0.3986549
82033558,0.2245927
82033559,0.4084216
82033560,0.53274214
82033561,0.53038156
82033562,0.047598314
82033563,0.57367224
82033564,0.584214
82033565,0.33616668
82033566,0.4355032
82033567,1.174938
82033568,0.12930796
82033569,0.49554446
82033570,4.4732623
82033571,0.27335298
82033572,0.19439481
82033573,0.6286073
82033574,0.28332493
82033575,0.2802779
82033576,0.78982425
82033577,1.0768168
82033578,0.28384495
82033579,0.29680502
82033580,0.8029323
82033581,0.046542194
82033582,0.20485896
82033583,0.39806467
82033584,0.2986309
82033585,0.07038988
82033586,0.247936
82033587,0.40560833
82033588,0.0882358
82033589,0.12346843
82033590,0.3362998
82033591,0.38808292
82033592,0.43019405
82033593,0.17398797
82033594,1.4689499
82033595,0.02818553
82033596,0.22964938
82033597,0.729411
82033598,0.17618242
82033599,0.120045714
82033600,0.11009954
82033601,0.12329351
82033602,0.090846434
82033603,0.1672147
82033604,0.17380638
82033605,0.088604584
82033606,0.035088185
82033607,0.39874178
82033608,0.15549251
82033609,0.05455893
82033610,0.32442123
82033611,0.01460906
82033612,0.23192017
82033613,0.13398568
82033614,1.9709554
82033615,0.09281953
82033616,0.9931056
82033617,0.35655293
82033618,0.24327134
82033619,0.08448305
82033620,0.5476818
82033621,0.6861917
82033622,0.77945435
82033623,0.03671801
82033624,0.064135
82033625,0.30998418
82033626,0.031433422
82033627,0.1556566
82033628,0.2306933
82033629,0.9818432
82033630,0.19950071
82033631,0.31931227
82033632,0.020267544
82033633,0.16926672
82033634,0.017845837
82033635,1.1936655
82033636,0.12532604
82033637,0.9240435
82033638,0.079877764
82033639,0.10585547
82033640,1.1350229
82033641,0.20701894
82033642,0.07330687
82033643,0.44049972
82033644,0.0933411
82033645,0.22571637
82033646,0.23464175
82033647,0.47754288
82033648,0.12889647
82033649,0.16172166
82033650,0.16021058
82033651,0.098058105
82033652,0.06866734
82033653,0.13578205
82033654,0.26627433
82033655,0.0520071
82033656,0.124389954
82033657,0.1800831
82033658,0.008916205
82033659,0.09142748
82033660,0.007162564
82033661,0.036737192
82033662,0.045947157
82033663,0.034612805
82033664,0.1171099
82033665,0.30973613
82033666,0.020527592
82033667,0.35271695
82033668,0.011462647
82033669,0.01708942
82033670,0.2927747
82033671,0.2505936
82033672,0.033393163
82033673,0.042425852
82033674,0.43995878
82033675,0.03237009
82033676,0.2956501
82033677,0.0055009522
82033678,0.003670523
82033679,0.16714662
82033680,0.073554866
82033681,0.06781985
82033682,0.029493233
82033683,0.09503696
82033684,0.39608926
82033685,0.4516075
82033686,0.10283636
82033687,0.035208765
82033688,0.07234091
82033689,0.016619857
82033690,0.039099287
82033691,0.0029083304
82033692,0.08658364
82033693,0.01700828
82033694,0.19828917
82033695,0.6306201
82033696,0.06625559
82033697,0.022397581
82033698,0.06596826
82033699,0.20720974
82033700,0.013399742
82033701,0.029890623
82033702,0.009347453
82033703,0.13799362
82033704,0.4808315
82033705,0.08814195
82033706,0.005717355
82033707,0.023433927
82033708,0.03350792
82033709,0.23390198
82033710,0.02350434
82033711,0.046174046
82033712,1.4369514
82033713,0.030877873
82033714,0.06009086
82033715,0.01313147
82033716,0.18182471
82033717,0.50455993
82033718,0.13190828
82033719,0.13142401
82033720,0.056930926
82033721,0.30924067
82033722,0.016034868
82033723,0.15608013
82033724,0.11462389
82033725,0.051922254
82033726,0.01725243
82033727,0.03578293
82033728,0.15918383
82033729,0.052759998
82033730,0.056389906
82033731,0.051753186
82033732,0.14663747
82033733,0.03850086
82033734,0.05921778
82033735,0.15579963
82033736,0.8297667
82033737,0.14477143
82033738,0.18093154
82033739,0.0707612
82033740,0.14057332
82033741,0.31856218
82033742,0.24772787
82033743,0.41632423
82033744,0.1396305
82033745,0.04862797
82033746,0.11853819
82033747,0.13365644
82033748,0.17212088
82033749,0.45518613
82033750,0.17791565
82033751,0.029220503
82033752,0.13711525
82033753,0.06512082
82033754,0.59716356
82033755,0.20012063
82033756,0.19776163
82033757,0.09098681
82033758,0.18088298
82033759,0.01950399
82033760,0.09509515
82033761,0.039315205
82033762,0.111339115
82033763,0.0932851
82033764,0.039274093
82033765,0.013630325
82033766,0.12755582
82033767,0.07274164
82033768,0.14604604
82033769,0.03479784
82033770,0.18270846
82033771,0.0817244
82033772,0.06425909
82033773,0.16867182
82033774,0.29811987
82033775,0.046349645
82033776,0.13789189
82033777,0.05194646
82033778,0.031059073
82033779,0.25947863
82033780,0.069011174
82033781,0.021966249
82033782,0.011427523
82033783,0.13677168
82033784,0.018583177
82033785,0.41683504
82033786,0.079615176
82033787,0.5782729
82033788,0.20930889
82033789,0.018843707
82033790,0.03239762
82033791,0.008020645
82033792,0.08475946
82033793,0.12063308
82033794,0.080476955
82033795,0.06620117
82033796,0.11987936
82033797,0.026625363
82033798,0.004342276
82033799,0.11316177
82033800,0.11844293
82033801,0.018027
82033802,0.0141553935
82033803,0.27542123
82033804,0.13639894
82033805,0.13179483
82033806,0.036603805
82033807,0.13440502
82033808,0.20135543
82033809,0.019256175
82033810,0.05251549
82033811,0.32837385
82033812,0.21836647
82033813,0.11979334
82033814,0.15129481
82033815,0.10134141
82033816,0.15819325
82033817,0.48541647
82033818,0.0036112033
82033819,0.016654136
82033820,0.10962318
82033821,0.08836103
82033822,0.019403504
82033823,0.55741423
82033824,0.10902535
82033825,0.14633103
82033826,0.2066306
82033827,0.041291874
82033828,0.09257522
82033829,0.005330804
82033830,0.32986704
82033831,0.3526885
82033832,0.35332945
82033833,0.075837046
82033834,0.01047381
82033835,0.20621625
82033836,0.11647061
82033837,0.100421056
82033838,0.07945731
82033839,0.038419373
82033840,0.019717557
82033841,0.03310153
82033842,0.12861922
82033843,0.20206654
82033844,0.3517928
82033845,0.19126652
82033846,0.06711636
82033847,0.065808475
82033848,0.052579775
82033849,1.2032145
82033850,0.013685916
82033851,0.16487874
82033852,0.18185042
82033853,0.26711297
82033854,0.013616941
82033855,0.24355276
82033856,0.15717536
82033857,0.091396995
82033858,0.29899845
82033859,0.19161865
82033860,0.15323275
82033861,0.045299966
82033862,0.017011387
82033863,0.1302138
82033864,0.048065227
82033865,0.09433139
82033866,0.18844046
82033867,0.21160711
82033868,0.17108421
82033869,0.17113185
82033870,0.08299774
82033871,0.2189434
82033872,0.12873492
82033873,0.2860568
82033874,0.18125466
82033875,0.16392644
82033876,0.1466596
82033877,0.19322047
82033878,0.10114608
82033879,0.07230102
82033880,0.080672584
82033881,0.06002717
82033882,0.024313701
82033883,0.07110306
82033884,0.06867482
82033885,0.007192558
82033886,0.13871871
82033887,0.006396519
82033888,0.012430101
82033889,0.10784024
82033890,0.21864425
82033891,0.12907222
82033892,0.031532437
82033893,0.030691177
82033894,0.29920873
82033895,0.23926166
82033896,0.050286368
82033897,0.054444112
82033898,0.07195469
82033899,0.032695316
82033900,0.013377534
82033901,0.0026150383
82033902,0.19256413
82033903,0.11802416
82033904,0.002770082
82033905,0.004396099
82033906,0.96133834
82033907,0.019658899
82033908,0.2771993
82033909,0.10614214
82033910,0.023875002
82033911,0.013046552
82033912,0.034392513
82033913,0.094133325
82033914,0.055379644
82033915,0.053709924
82033916,0.014262396
82033917,0.4932567
82033918,0.083682224
82033919,0.25087622
82033920,0.018083612
82033921,0.005350028
82033922,0.016705416
82033923,0.22488919
82033924,0.33959895
82033925,0.18805993
82033926,0.024245601
82033927,0.081808545
82033928,0.09368163
82033929,0.09800075
82033930,0.03566998
82033931,0.09837396
82033932,0.0038107638
82033933,0.048798107
82033934,0.023800166
82033935,0.22777885
82033936,0.271633
82033937,0.16885787
82033938,0.17824262
82033939,0.06549094
82033940,0.084492825
82033941,0.34993285
82033942,0.19488488
82033943,0.20614187
82033944,0.029363768
82033945,0.12791541
82033946,0.21212728
82033947,0.23962775
82033948,0.124974325
82033949,0.6751305
82033950,0.2767943
82033951,0.043387428
82033952,0.023452353
82033953,0.0072000716
82033954,0.17581585
82033955,0.020234143
82033956,0.14190882
82033957,0.687917
82033958,0.13196607
82033959,0.16101184
82033960,0.3287247
82033961,0.11533523
82033962,0.0074483594
82033963,0.15750325
82033964,0.40230665
82033965,0.42481735
82033966,0.042690616
82033967,0.049742155
82033968,0.10632783
82033969,0.32455966
82033970,0.05092072
82033971,0.16486782
82033972,0.38871086
82033973,0.06970433
82033974,0.19991818
82033975,0.09828121
82033976,0.23651177
82033977,0.28188947
82033978,0.011893476
82033979,0.074639775
82033980,0.007890086
82033981,0.15793772
82033982,0.17030336
82033983,0.10238033
82033984,0.12759371
82033985,0.022608686
82033986,0.15932709
82033987,0.23877513
82033988,0.07958282
82033989,0.0401567
82033990,0.100962006
82033991,0.033960782
82033992,0.3087175
82033993,0.1154382
82033994,0.07345257
82033995,0.39916766
82033996,0.17041503
82033997,0.009183802
82033998,0.0121922875
82033999,0.08375496
82034000,0.30519718
82034001,0.057209603
82034002,0.24378286
82034003,0.25008288
82034004,0.4048546
82034005,0.21077633
82034006,0.089961454
82034007,0.04735386
82034008,0.025516033
82034009,0.1338754
82034010,0.0148287965
82034011,0.14182276
82034012,0.1311185
82034013,0.16710019
82034014,0.08108042
82034015,0.038141098
82034016,0.045929365
82034017,0.017176576
82034018,0.010040652
82034019,0.010730197
82034020,0.023564404
82034021,0.03215617
82034022,0.09936173
82034023,0.039593253
82034024,0.32863826
82034025,0.055029217
82034026,1.2615266
82034027,0.14190239
82034028,0.019913478
82034029,0.18668202
82034030,0.101295516
82034031,0.25104117
82034032,0.03490963
82034033,0.13741702
