stationid,coverage_95,coverage_50,kge,nse,nrmse,kge_median,nse_median,ci_width_95,ci_width_50,relative_ci_width_95,mean_qobs
Brazil_81350000,0.9333333333333333,0.9333333333333333,0.1071399075095476,-0.15369412136413163,0.6748996603175358,0.09267411602818831,-0.40000326547010445,344.7103195780765,328.54785952192657,1.7788516485135477,193.7825
Brazil_83500002,0.9565217391304348,0.6086956521739131,0.4372370525942657,0.40851002546924264,0.788278436586512,0.2649583005610481,0.24497506205332076,356.2500858514701,233.03890989791932,3.073795216837724,115.89909565217391
Brazil_83520000,0.9565217391304348,0.9565217391304348,0.021913354918288053,-0.423815393097706,1.146924826369189,0.06635112422044087,-0.7058954442282765,367.713318120475,364.8213941449802,3.1800983898450217,115.62954130434782
Brazil_86440000,0.2261904761904762,0.16666666666666666,-0.3716653131461425,-0.06762145934702835,0.9464997637883747,-0.363488547003203,-0.09614955044533557,57.3817663221778,38.31578716719029,0.8385046249420163,68.43345238095237
Brazil_86460000,0.1267605633802817,0.056338028169014086,-0.31047980695070665,-0.06276352751645997,0.9269920513523844,-0.6497310880907883,-0.16334608323051003,93.73581006805153,55.078842257705766,0.459863658318873,203.83391549295774
Brazil_86510000,0.30327868852459017,0.18032786885245902,0.31797738667958164,0.2919757796625322,0.7493315710409676,0.24189472576594206,0.1618084371254166,376.253261717118,209.9195697086089,1.4233595748140917,264.34168032786886
Brazil_86720000,0.5398230088495575,0.26548672566371684,0.20409654739587535,-0.4372219497071197,1.1130450181962974,0.20650711275678868,-0.4404276843521897,749.258548046143,448.11485257743044,2.2300056980921017,335.9895217699115
Brazil_87905000,0.5,0.29,0.447061946704574,0.6030128631343996,0.705889993931096,0.45205291470767617,0.6096912631448231,246.92559256049736,134.04898429531988,1.2886212613037293,191.6199895
Canada_01AF002,0.4536082474226804,0.26804123711340205,0.12718788200291864,0.22069253981143422,1.029648841568542,0.14533000951127473,0.24140934537730796,500.38311498262397,272.0836141690862,1.0388191388750505,481.68453608247427
Canada_01BJ007,0.696969696969697,0.6060606060606061,0.31127568019080387,0.4575044365721377,0.7884249603401813,0.3093869584438639,0.4277800104644577,307.07554976049397,180.7655565493892,1.9680602725972258,156.02954545454546
Canada_02AB025,0.35294117647058826,0.23529411764705882,-0.3119360602793766,-1.6731584788429155,1.3067568664142595,-0.35484434023532807,-1.6222825254097235,129.02754068941707,90.37797688822067,3.1565235166500076,40.87647058823529
Canada_03NF001,0.6727272727272727,0.5636363636363636,0.30584222560983354,0.41267963053041157,0.6684800462368594,0.27270294916753035,0.3373704089137054,342.41612442479806,280.4601225921027,1.314824368580577,260.42727272727274
Canada_03QC001,0.2727272727272727,0.18181818181818182,0.09479699873444214,0.012047902874684047,0.9292520391752165,0.09707640979428522,0.012329477889940321,252.33610660824064,130.8053722310095,0.6221025533844294,405.6181818181818
Canada_04LF001,0.45652173913043476,0.34782608695652173,-0.2137344552499416,-0.054845465843704755,0.8577310380040826,-0.22955109571858778,-0.07385307103508376,40.997336725504745,25.179582902132488,0.5129880610656531,79.91869565217392
Canada_05BH005,0.35,0.35,0.1800058322796355,-0.6129042825491575,0.6271801170660671,0.08118188148659589,-0.9971250432585008,233.6132909361755,164.8941941669151,2.132383651464337,109.55499999999999
Canada_05BM004,0.5316901408450704,0.2605633802816901,-0.4909900238893312,-2.7199669664616257,1.7863402645960806,-0.5199684846287846,-2.8772303808276627,424.28171198802517,221.76191510008047,5.351527332315065,79.28235915492958
Canada_05CK004,0.3375,0.178125,0.3498422581686522,0.32941045399974467,0.8966000221591894,0.3541664075682286,0.3241569778366242,121.25260762549496,61.08512341988146,1.6044474674737683,75.5728125
Canada_05DC001,0.7967032967032966,0.6483516483516484,0.2491976749501572,-2.0554502795949436,0.6974847478226818,0.18434355693481252,-2.5135344084140594,360.8211328960201,287.88985206599284,2.455832274518353,146.92417582417582
Canada_05DC010,0.7142857142857143,0.44360902255639095,-2.068125466804391,-24.117129650511583,1.8902022808941454,-2.209047034035068,-25.35724743218682,393.0195152836808,209.7124155435907,4.7706729421321015,82.3824060150376
Canada_07AC007,0.9855072463768116,0.9492753623188406,0.14236801479326344,-0.22043362335800265,0.8415996490193759,0.08296925722880832,-0.41622540331732094,124.31914493561092,109.36727239367185,2.854867707444056,43.5463768115942
Canada_07AD002,0.7672413793103449,0.5948275862068966,0.32751909408171653,0.2327363348098701,0.6047960895970645,0.3145569340244698,0.1462552197341197,477.76351077856384,314.78582104768515,1.8765196115052774,254.6008620689655
Canada_07AG004,0.9430379746835443,0.6962025316455697,-0.12906906716201316,-0.16451796745340408,1.3073563489859574,-0.08601416119379279,-0.1961971490135357,192.3279654445456,132.07732127887667,3.217719219839071,59.77151898734177
Canada_07AG007,0.20689655172413793,0.1206896551724138,-0.612191874561149,-0.43233974604657277,1.264565574897651,-0.6008991154638417,-0.40716628969872004,46.77192294732421,37.284258195691784,1.057180030336492,44.242155172413796
Canada_07CD001,0.6818181818181818,0.5606060606060606,0.06262161180418446,0.08448162450447261,0.5742355586550009,0.08333874501321903,0.06440582384337035,254.56229353333234,157.38274067991742,1.7007526047665096,149.67626262626263
Canada_07FA006,0.9060402684563759,0.697986577181208,0.001754263426350211,-0.6484473159819917,0.94818166751214,-0.008009711664967112,-0.7357361393077511,289.30686196808597,182.91459366991927,2.7450741202960405,105.39127516778522
Canada_07FB001,0.7595628415300546,0.6174863387978142,0.14080554674955303,0.17850258333333158,0.8704843943192112,0.15349222089067915,0.17925772638243187,460.05631270747267,290.66773850215554,1.6660823207808828,276.1306010928962
Canada_07FD002,0.2345679012345679,0.1111111111111111,0.44174082657747205,-0.5582013472513572,0.5959686495686303,0.43872716202737994,-0.5697989227644884,889.5057177696708,465.0237066932645,0.6400089107348633,1389.8333333333333
Canada_07GJ001,0.6815286624203821,0.5031847133757962,0.09272004929811228,0.017879759287066976,0.6893725580130814,0.10929594859338787,-0.02536326776511144,1143.12390554905,635.3339062866983,2.1949732728244586,520.791719745223
Canada_07JD002,0.7096774193548387,0.4838709677419355,0.21933183399208722,0.291013752300177,0.8968446768664293,0.2476377336272838,0.30067550705657686,230.993560715678,145.06486784216145,2.0290020415381664,113.84589861751152
Canada_07OC001,0.3181818181818182,0.3116883116883117,-0.07555320018524103,0.056405159663793336,1.2208183202336917,-0.12884494521979617,0.028540175185801653,48.4309365766162,43.429259493263764,0.8933488684918729,54.21279220779221
Canada_08DB001,0.4125,0.25,0.3200426166311279,-0.07868892453999066,0.6635580688889879,0.32452622308009627,-0.07056707136772866,592.1147901828406,312.7262320506126,0.5019357572041501,1179.6625
Canada_08GA022,0.7511737089201878,0.6807511737089202,-0.0001045597809339327,-0.6324908427318972,0.70239048717192,0.04536723219510752,-0.58275532955462,418.3443231515099,332.4527319354899,1.25408092773615,333.5863849765258
Canada_08JA017,0.13815789473684212,0.02631578947368421,-0.8405978825333924,-4.243840240709542,1.893309663889223,-0.8392758977807646,-4.261047626841993,339.52165859068816,204.16561798102913,2.8601755825279382,118.70657894736843
Canada_08JC002,0.9146341463414634,0.8109756097560976,0.41451391033834084,-0.5293554282448101,0.58020042922172,0.3746268639643181,-0.687705843448601,960.4768959939336,650.8903330329242,2.611895784025421,367.7317073170732
Canada_08KA005,0.648,0.424,0.5700639796267641,0.5976942776008691,0.4201542242962395,0.5650878692362575,0.5625542646900372,368.41654136529064,190.99925658780515,1.2009677114745636,306.76640000000003
Canada_08KB003,0.5119047619047619,0.5,-0.21910046308295428,-0.4077421432474537,0.7734292438237257,-0.2271702401438478,-0.43428188954121283,207.57685739016065,202.8583646413002,0.6020480707679225,344.7845238095238
Canada_08LE031,0.5555555555555556,0.5466666666666666,-0.10323096563329326,-0.28134473613723454,0.7526198707100318,-0.11110942287772341,-0.2855287024770683,292.42357005833486,272.0698266604112,0.7241353862583338,403.82444444444445
Canada_08MB005,0.8497409326424871,0.8082901554404145,0.5978305399498955,0.4221447358038487,0.4435285684257032,0.5643850494603097,0.2617669543149729,436.0299616395951,285.33553567480425,2.5556984379945837,170.61088082901554
Canada_08MC018,0.8264840182648402,0.7123287671232876,0.47591215262951925,0.3588228484680386,0.4106377392113123,0.4811402958142217,0.29337174787843223,3336.283009193137,2157.3539645734513,1.8439992504670202,1809.2648401826484
Canada_08MF005,0.8647540983606558,0.5204918032786885,0.6726630807503625,0.6292137571456395,0.33584428241934816,0.6729213317627274,0.6355640038635096,4032.392132521539,2163.6976858990374,1.2213196761389307,3301.6680327868853
Canada_08NG065,0.6301369863013698,0.4931506849315068,0.3747459995170166,0.5039860627576681,0.6918456036671808,0.3660502061880815,0.4878236146009094,254.8630413906957,160.67040605522902,1.0277908817209647,247.9716894977169
Canada_09AB001,0.9692307692307692,0.6615384615384615,-0.23233965892557462,-0.7847139725147063,0.5903877568068528,-0.18420867080784764,-0.8951461799789253,757.4382884466904,497.3387250161378,2.321288700091934,326.3007692307692
Canada_09AC001,0.9770114942528736,0.9770114942528736,0.46018845048969725,0.2791927402769304,0.4358644591498653,0.3530029938322967,0.00481608641635678,326.1883169893065,260.99849951511897,2.78820825094023,116.98850574712644
Canada_09BA001,0.8636363636363636,0.7613636363636364,0.40741752513658,0.37084894744923835,0.5943158124405402,0.4356717069593429,0.39779415339387436,278.3545488573234,165.26953348019472,2.0473575804221276,135.95795454545453
Canada_09DB001,0.7962962962962963,0.7222222222222222,-0.16480627450810292,-0.075011164167337,0.9874815147600706,-0.15576312356747612,-0.08003222442206614,156.91775226582558,136.4105978531918,1.2532439948463432,125.20925925925927
Canada_09DD003,0.9272727272727272,0.5,0.40038122826519096,-0.1318124433065171,0.5685431278878946,0.374811670943794,-0.18927863777864973,1520.1809011076123,745.7048518980582,1.540132619128136,987.0454545454545
Canada_10GB006,0.5422535211267606,0.5140845070422535,0.13802977958817575,0.2040633200705797,0.8808587406444328,0.12551290959126504,0.18434658164004947,170.81035563886442,132.30707110254139,1.0648697399064315,160.4049295774648
Canada_10KB001,0.93,0.79,0.19257194183336712,-0.049630196072200095,0.4838511835382892,0.18318371115689336,-0.13057015624474455,232.17690294452927,161.33653181939025,1.9455893320863895,119.335
Canada_10LD004,0.6428571428571429,0.6071428571428571,0.469692499735315,0.5612714856619883,0.5935073869639864,0.48546776120911284,0.5725280736615983,232.00134595525802,196.58617253384912,1.876437126071586,123.63928571428572
Canada_10NC001,0.9788732394366197,0.7887323943661971,0.8061383379420441,0.8223217892617544,0.3854802695877698,0.8095108650763918,0.8252256298341448,778.602373197644,420.31948455206214,2.074286354741289,375.35915492957747
Canada_10QD001,1.0,0.7971014492753623,0.648485796260388,0.36320404266974937,0.677502087505655,0.6131812270247277,0.3152540523286882,447.40758107842396,220.46231288169335,2.630912143720066,170.05797101449275
Canada_10TA001,0.37037037037037035,0.37037037037037035,0.18537320370340638,0.3167477284137322,1.1052497271644806,0.23637615007300505,0.36264320412094186,63.783939095086176,32.579209411873165,1.628880376410308,39.15814814814815
Chile_05748001,0.9110320284697508,0.6868327402135231,0.38379304611207843,-0.2869648780959544,0.8727108810980693,0.35100258799933926,-0.3952402326312714,289.9787708289703,156.92542768713997,2.9554188938518053,98.11765480427047
Chile_07317005,0.7307692307692307,0.5256410256410257,-2.7870182506776953,-17.56376822829716,4.957764961027276,-2.936133817376686,-18.550645622848418,400.9085016936391,213.83718381564452,5.8329376978688545,68.73183333333333
Chile_07359001,0.8794326241134752,0.8297872340425532,0.2252639056343798,0.2988223841683544,0.9300167613935101,0.2196185888829214,0.2837187630275767,146.9094455346056,85.03251898406198,1.9211299222958655,76.47033333333334
Chile_07383001,0.42424242424242425,0.21212121212121213,0.40929693474995077,-0.40460109394856714,0.664419500997772,0.40101546887966166,-0.42752141037876434,256.5244035885187,135.8448222990894,0.7377103173516584,347.73053535353534
Chile_08140002,0.9689922480620154,0.5193798449612403,0.5236796261779241,0.4498413135009325,0.9101942739099101,0.4888678887295438,0.373873834019697,426.8729490508806,205.91450604383934,3.891189127711827,109.70244186046511
Chile_08317001,0.96,0.84,0.18765417758883007,-0.29209332379149555,0.7850863408834113,0.22241522351941267,-0.017317051414122986,648.7145314048835,482.110693247327,2.3089505011285003,280.95644799999997
Chile_08334001,0.5130890052356021,0.28272251308900526,-0.06948606929807499,-0.5570309064150551,0.9220915114183523,-0.07919967274778461,-0.5675048098496127,306.55868808238193,147.48637939930848,0.92235998209263,332.36338743455497
Chile_10503001,1.0,0.55,0.3625042745274809,-0.18243983239577655,0.5867242874356827,0.3070806360356798,-0.4344930070416122,247.14904835414617,130.25595371564106,1.888868878093517,130.845
Chile_10514001,0.9019607843137255,0.7058823529411765,-0.05667188326622341,-0.6203680170133261,0.5926632390409184,-0.061671510379509575,-0.6844056359681479,307.5871605016765,219.53024805808658,1.2338712233816937,249.28627450980392
Chile_10704002,1.0,0.9583333333333334,0.2256677713384445,-0.9779373565326279,0.47543325773109646,0.25157728650628053,-1.1867308642293843,1065.447053182404,798.7659879351764,2.8311259163394262,376.3333333333333
Chile_11500002,0.7777777777777778,0.7222222222222222,-0.30686862199247766,-0.2455149810267505,1.2063671447723139,-0.1383602151233665,-0.11712495213861152,204.3988077525908,107.21086526981576,2.9291330215232936,69.78133333333332
China_61304300,0.5588235294117647,0.35294117647058826,0.08538666562915076,0.13469747118359443,0.557039595712147,0.1268227300414868,0.17625805826312435,82.36311814576631,27.186773406295234,1.8847670611376885,43.699362029411766
China_62310250,0.9,0.6428571428571429,0.6397328709735762,0.593619018875851,0.6046120860494426,0.62251963986197,0.5502942526377603,75.94833947872152,39.227811631360574,1.3795802906522165,55.0517719
China_62401800,0.25,0.07142857142857142,0.25456308702009434,0.07234042014227193,0.7243791017802335,0.2594071644652455,0.0787718357149374,67.25272940852881,33.95916481378179,0.382770857952354,175.69971175
EWA_9110230,0.84,0.6,0.46545339399789265,0.2071833924979577,0.6653649856233744,0.4524130671035461,0.14649664283006225,136.90623333911944,93.45914028085357,2.5254793089673386,54.21
EWA_9114022,0.2857142857142857,0.21428571428571427,0.132558248431501,-0.9353441519178676,1.0541116316208419,0.09703322287511806,-1.0450808582289448,272.896144173085,137.1648674305561,1.8082856959594802,150.91428571428574
EWA_9114023,1.0,0.782608695652174,-0.10927134998959032,-2.150887334041322,1.1816750361109594,-0.20551885906015377,-2.7764710635992333,229.0018200402221,149.08154075028523,5.439473160100287,42.1
EWA_9114242,0.46153846153846156,0.46153846153846156,0.12939826162153067,0.12383050429273457,0.6511384166962055,0.08960259553310401,0.03384355109961168,70.87245467080403,65.78192262497735,0.8557090282534154,82.82307692307693
EWA_9114560,0.96,0.96,0.23482580636256123,0.24501558468859108,0.8661949480392399,0.16010716871102926,0.042214428112491764,160.70359392089597,159.71966605486682,2.348643661886121,68.42399999999999
EWA_9114584,0.7222222222222222,0.5555555555555556,0.40202823687002576,0.11298577735877469,1.085748360160588,0.39158519867085473,0.07470351440113254,42.01745059375163,25.01681462513502,4.4540155512943045,9.433611111111112
EWA_9116084,1.0,0.7857142857142857,0.44793627694283145,-0.11780275789119798,0.61699192935302,0.3188801697943513,-0.6034353981028648,167.6253273989817,129.56703552297387,2.7621875983824666,60.68571428571429
GRDC_1134030,0.25,0.25,-5.82295301620642,-48.3141507865301,6.675880094721155,-5.79439964282653,-47.9054760967,800.0343305809945,433.831752552537,3.2137152693369266,248.94375
GRDC_1134300,0.13333333333333333,0.0,-0.15570040792273,-0.392487575730081,1.156619170067683,-0.14230207762530034,-0.3577313801340398,151.19094454499734,80.40601732618704,0.4448798807648469,339.84666666666664
GRDC_1134700,0.0,0.0,-0.9210342702916656,-5.753480485501041,1.7388816492816535,-0.9037313056705165,-5.648660045990502,410.6891495355194,211.23001828462546,0.5207272072542701,788.683870967742
GRDC_1159100,0.04092071611253197,0.005115089514066497,-2.6670887751108716,-6.915798848226917,3.7825602890044348,-2.6736532709061693,-7.003380672959144,496.4715584673854,282.3190397457847,5.349439768001095,92.80814066496164
GRDC_1159500,0.0,0.0,-391.35130322643766,-9488.47930432135,404.6525489973875,-386.5279084435139,-9330.136063447315,83.23138151965209,64.22024302696587,448.2923939430177,0.18566315789473686
GRDC_1160880,0.43564356435643564,0.2524752475247525,0.21541822796089938,0.18406211413684437,1.1916957088655356,0.23111597553545238,0.19079162056419996,135.01219366890555,65.21169022404378,2.1713474833528283,62.178990099009894
GRDC_1234150,0.025,0.025,-0.8707716550624032,-8.624982853210836,1.7983643353668686,-0.8609664959163972,-8.555951009728158,944.7084272183267,509.5694357489427,0.9893840646579567,954.845
GRDC_1531450,0.8,0.8,-0.05774115556526671,0.06923062991111362,1.4754264493986022,-0.09625213617808681,0.026204566806418694,164.95268265701955,141.49354534498823,1.4678110808548273,112.38005000000001
GRDC_1537100,0.2,0.1,0.10002615206623755,0.24074041549993896,1.107430869774544,0.10775142882586541,0.23450544334417278,431.4424912780846,229.48648400632314,0.9915938664171101,435.1
GRDC_1591002,0.49295774647887325,0.29577464788732394,0.5010517252983535,0.27154009830879744,0.6567345429283024,0.5065184695468432,0.27569802436944835,639.6552124732286,342.8626803559387,1.1002514980558544,581.3718169014085
GRDC_1591401,0.3148148148148148,0.2037037037037037,-0.11431253508478956,-3.2751062799485506,0.6679370377803331,-0.10589346723725246,-3.2577371947299554,605.8919718117701,326.22752725925943,0.5644812898788283,1073.3605925925926
GRDC_1749100,0.0,0.0,-1.477230271697525,-29.36553522105005,2.4541052076023426,-1.487896615237855,-29.816138457330663,2874.7911213335087,1766.399577902673,1.9764127196270385,1454.55
GRDC_2180712,0.0,0.0,-7.215700704743252,-170.4939683171794,8.221519056485187,-7.21885906585562,-170.78102261686814,79.61827456442185,48.67980257867369,3.9030816875113086,20.398823529411764
GRDC_2181500,0.020833333333333332,0.0,-2.241993881738518,-25.632383671927254,3.257536123650167,-2.3324996363245387,-26.946603639674905,2303.5638799781013,1410.700819818676,5.015925704906046,459.25
GRDC_2260100,0.3333333333333333,0.25,0.2068646372462658,0.2969023655834001,1.0923840303567025,0.20372957269604253,0.2923337503351682,786.3417674367857,402.51882629351877,1.011046952667034,777.75
GRDC_2369800,1.0,0.9333333333333333,0.5369341445856315,0.513123672699332,0.4112185669246464,0.4900451551552699,0.40999143812711314,218.8676122559161,110.78313688971065,3.345576463710121,65.42
GRDC_2469050,0.6363636363636364,0.2727272727272727,0.23965245481231978,0.24394256735254527,0.7290495080248571,0.2302584782356789,0.22049815256223737,1321.946686260944,655.5189231672083,0.6025031509786777,2194.090909090909
GRDC_2469060,0.6666666666666666,0.4166666666666667,-0.3420059401489204,-0.07509735870970702,2.8810545456295475,-0.33327571017293556,-0.07183382257747306,255.17936485602817,122.51128225248681,0.2604956468488008,979.5916666666667
GRDC_2469120,0.56,0.36,0.14493002080932138,-0.31913632191942787,0.854743095703418,0.08460743759590839,-0.5064357644754034,261.5182591516479,136.5957688881186,2.6933988954400587,97.096
GRDC_2469265,0.926829268292683,0.7560975609756098,0.02057709309908229,0.10300630524931054,1.1726714527764024,-0.007784964767797664,0.05391615200588362,42.99570582493958,24.8266184877464,1.697978153153587,25.321707317073173
GRDC_2587081,1.0,0.8214285714285714,0.49281969169610296,0.3124215810022746,0.5698636472631335,0.49512694450842176,0.296061403808514,595.6645242317882,328.84159405194595,3.1889712564200745,186.78892857142858
GRDC_2587100,0.5769230769230769,0.2692307692307692,0.08739347132555553,0.06892785801693635,0.6843686425482453,0.07045812975902255,0.03282681359176576,639.6814047298275,326.7735119606367,1.2065791695395607,530.1611538461539
GRDC_2588250,0.9555555555555556,0.7555555555555555,-3.094942375522715,-25.256216280493593,2.3961515779692686,-2.700140309793202,-21.60174033076295,517.6016521769683,262.43508837862134,7.660707375845619,67.56577777777778
GRDC_2588300,0.9411764705882353,0.7058823529411765,0.48003022835474374,0.42910890654398404,0.4589530710159244,0.362376502712336,0.16282847762021802,426.68364481876466,264.2495923623573,2.0245340208434044,210.7564705882353
GRDC_2588304,0.8947368421052632,0.631578947368421,0.1354265785955696,0.08760078050094133,0.506931229280754,0.05842296442028461,-0.0641920532083391,140.08052136147208,87.5781441125035,1.6456862086272415,85.1198245614035
GRDC_2588480,0.41935483870967744,0.41935483870967744,0.3768291561355488,0.3133695453400379,0.947972447008845,0.37133850220917575,0.31265093084662854,199.38296727370548,105.97152267383947,3.3150825625968077,60.1441935483871
GRDC_2588481,0.9661016949152542,0.7627118644067796,0.16498081673212428,-0.8968348127926609,0.5874074751918826,0.13398239546570823,-1.0163537607654352,93.91642581419262,60.52922759892024,1.9087652337742733,49.20271186440678
GRDC_2588550,0.9183673469387755,0.6530612244897959,0.4736836156055143,0.425896809952643,0.43496901170309654,0.4844103933140619,0.4568809570467175,287.9087128178521,162.96032065264038,1.6377021863935157,175.8004081632653
GRDC_2588552,0.7719298245614035,0.5263157894736842,-0.012104954219885222,-3.1790515345060912,0.7986493447346072,-0.06630956513559694,-3.4839403324869,188.13468785838324,97.23339630843135,2.1580332424253945,87.17877192982455
GRDC_2588554,0.7258064516129032,0.4032258064516129,0.15132044148401302,0.015743827932362175,0.5930601688453877,0.1318338487039391,-0.014196141854247335,147.18201388558046,73.4980397858357,0.9056905226446319,162.50806451612902
GRDC_2588651,0.9615384615384616,0.8076923076923077,0.34163495987985126,0.2748174596486188,0.5842958863947089,0.3868765060060534,0.2566929107628725,135.66587418483,86.43234671390208,1.493934042669098,90.81115384615386
GRDC_2588700,0.9666666666666667,0.9333333333333333,0.1580130001367933,0.23593508312778344,1.0643190456040115,0.20589048326631765,0.2967818713102103,857.8898882012044,635.4258309502441,2.299898899234353,373.012
GRDC_2588701,0.8,0.65,0.1996979064318325,0.22866390361029743,0.576698677412512,0.15167668407575685,0.14454379799748107,382.25236387024086,274.20708071457364,1.4209992987806468,269.0025
GRDC_2588702,0.75,0.7,0.4055576467783555,0.4556492864774856,0.4459627191808364,0.40005995107121584,0.355365099929729,308.761568001976,214.81546696324727,1.1174988074498675,276.29699999999997
GRDC_2588703,1.0,0.9444444444444444,0.680275984686675,0.7342765225828107,0.3220549680739914,0.7480434428704544,0.7323800797156599,587.8284362469129,344.23797588067805,2.290582760724964,256.62833333333333
GRDC_2588705,1.0,0.8333333333333334,0.28357638714048583,-0.6095309994544038,0.5910710185931621,0.3357164006879432,-0.6101348259313497,385.0266743695866,205.58671329407383,2.8868941331597253,133.37055555555557
GRDC_2589100,0.2676056338028169,0.19718309859154928,-0.15732548817631353,-2.2580588336566687,1.101517078540017,-0.12394692726093148,-2.0465626474682113,126.12700562993696,54.79170154769057,3.6187298302071524,34.85394366197183
GRDC_2589101,0.8918918918918919,0.5540540540540541,0.043340547807488194,-1.4587974716441092,1.0885418880996225,0.018266491719806988,-1.574362818495593,153.3675283011586,85.45945504255928,4.698662791942459,32.64067567567567
GRDC_2589201,0.9305555555555556,0.8055555555555556,0.4934466415642327,-0.11885708187106703,0.6070698114696679,0.4794589320484117,-0.178788186495634,190.55481873551432,125.31239503387597,2.9166801905111934,65.33277777777778
GRDC_2589202,0.8208955223880597,0.7313432835820896,0.11506676958129014,-1.5207383288373642,0.9863585611448199,0.03291562581182694,-1.9308338389760693,123.4080776365549,96.25211187125882,3.7529633486821963,32.88283582089552
GRDC_2589350,0.08333333333333333,0.08333333333333333,-1.0103957059332704,-4.969505621237574,2.1046328599543678,-1.0921394105071798,-5.556943936344328,116.39075735082656,61.72911221232554,5.469276297959504,21.280833333333334
GRDC_2589370,0.9444444444444444,0.5277777777777778,-0.672380954152868,-5.062914905374467,1.8127752224481521,-0.857462202703235,-6.373853894649874,124.10841127836767,72.71865838613174,8.050565436630574,15.416111111111112
GRDC_2589380,0.2833333333333333,0.18333333333333332,-0.17274239275471004,-1.2170827884152584,1.2962221048022828,-0.34283649948349604,-1.9272042698962184,63.39344493078298,28.021154207252415,4.954935511238313,12.794
GRDC_2589400,0.4423076923076923,0.21153846153846154,0.2543091574258822,0.33021610006199176,0.7050869969153287,0.23716362550943137,0.3107178721280701,126.68430016561969,67.58832293173276,0.9436676739889417,134.24673076923077
GRDC_2589550,0.7857142857142857,0.6785714285714286,0.3074599379934704,0.4099435668629009,0.7581926499370301,0.3269867338005492,0.4366046676049514,591.550139122795,352.6373545597398,1.6786156188053731,352.4035714285714
GRDC_2589700,0.8113207547169812,0.49056603773584906,0.26226175026407617,0.36296004183929464,0.8165051338460154,0.2503424358848467,0.3391323150239386,449.50008662341054,264.8187659978189,1.734057468127425,259.218679245283
GRDC_2589701,0.8,0.45714285714285713,0.20272260658833174,0.29151093958827334,0.83910151283313,0.20249190962946584,0.2884475898056216,491.16323110749374,267.46308542457757,1.303030583092404,376.9391428571428
GRDC_2589751,0.9347826086956522,0.8478260869565217,0.3617930537193813,0.32881002027778783,0.7129363466054688,0.38787561071109755,0.3073808717256368,348.76151213730446,217.54894703263827,2.1592843886995463,161.51717391304348
GRDC_2590101,0.9444444444444444,0.8968253968253969,0.2654133335897294,-0.08104186353543397,0.43803532539554796,0.2547216098825965,-0.17984816605241005,69.569433159721,55.823813572918624,1.5139279107376673,45.952936507936506
GRDC_2590230,1.0,0.9285714285714286,0.1752186798779618,-0.8360503857251513,0.7274275515753849,0.14300321292770157,-1.2684798053117428,171.32984739616086,127.58419225966385,3.441512216045256,49.78330357142857
GRDC_2590301,1.0,0.9,0.14082871604166913,-1.327614823128731,0.9495197437103433,0.10914433075670382,-1.414810152393478,196.71020819056318,142.28421161630786,4.778076113058988,41.169333333333334
GRDC_2591201,0.9772727272727273,0.7954545454545454,0.43659450513308407,0.4549443521355887,0.8963454238871879,0.41431318902031267,0.4274990849779243,182.89180187563008,95.20147823851717,2.809289994633541,65.10249999999999
GRDC_2591800,0.6111111111111112,0.2962962962962963,0.2873502007681792,0.26328869580364356,0.9059809547782033,0.29475696915116567,0.2729400622020466,168.3546469845169,86.31951619217058,2.168026007572562,77.65342592592593
GRDC_2591801,0.13725490196078433,0.11764705882352941,-0.14942677917446656,-1.7900051383453093,0.8163430806589547,-0.1950773869018798,-1.8989964554195105,30.77423997573401,15.895572680325584,0.5648803784722487,54.47921568627451
GRDC_2677300,0.7951807228915663,0.5180722891566265,0.21746726224070456,0.3020241567573486,0.8224344646634061,0.2184929624478198,0.29874069961040994,181.97838380905634,95.41501801985311,0.8816771868058244,206.40024096385542
GRDC_2694200,0.7154471544715447,0.4878048780487805,0.043872890732415515,0.0934201251730219,1.0609423409239802,0.060607515666452505,0.11696408946408265,20.12990970874278,9.149305217314772,0.7625646827831268,26.39764227642276
GRDC_2694450,0.5409836065573771,0.3770491803278688,0.5001758667833986,0.5869659441568917,0.6642816514986699,0.49126430978904956,0.576758122999941,75.4561557824883,39.231052665002764,0.7037373036546322,107.22204918032787
GRDC_2906201,0.59375,0.34375,0.09593874399406666,-0.08458640095562298,0.584927326620682,0.09160173703638197,-0.09248657870323163,898.6724651749616,503.61025431121465,0.6592132515495776,1363.25
GRDC_2906300,0.631578947368421,0.2631578947368421,0.26646383730929035,0.2684527019165378,0.5582146011114588,0.26660326911148957,0.26630426222170667,850.2766171976045,445.5640571061099,0.537988468705401,1580.4736842105262
GRDC_2907400,0.17647058823529413,0.0392156862745098,0.17915869140610385,0.0279535485981236,0.5315935260283099,0.17465778930147258,0.02666574415910361,961.4006692481607,481.6164947585763,0.5082821140481646,1891.4705882352941
GRDC_2909160,0.7058823529411765,0.29411764705882354,-0.23207768006562812,-1.8795870377943387,0.7631564835765196,-0.2455028497716203,-1.9360898086158005,1696.0137142021342,875.9373244316705,1.0472642890354975,1619.4705882352941
GRDC_2911097,0.4583333333333333,0.2916666666666667,0.3595615987161723,0.2021633915738329,0.40174789636540104,0.3564495093263481,0.17093324212840888,2186.2812115011197,1159.45706114046,0.5474256554619392,3993.75
