stationid,date,width,area_hypso,qobs,Q_est,kge,nse,nrmse
Chile_08317001,2015-11-28,92.09423421693174,56.26408955969947,302.0,61.135688359192315,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2015-12-30,92.09423421693174,56.26408955969947,128.0,61.135688359192315,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2016-01-31,87.9861270437972,49.03370449068764,189.0,50.11248997273156,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2016-02-16,103.72322868277396,80.38677119593896,166.0,102.35786805978236,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2016-03-19,94.23890781467112,60.29631411908064,82.6,67.56607944156413,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2016-04-04,99.6151215096394,71.22139733179675,82.9,85.94057302900858,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2016-10-29,98.34701498780564,68.53772553517172,178.0,81.30294912176886,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2016-11-30,87.9861270437972,49.03370449068764,187.894,50.11248997273156,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2017-01-17,103.20971528613217,79.20134505239005,89.0,100.1854876033049,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2017-03-22,107.3178224592665,89.01330875895734,142.0,118.58814640566789,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2017-05-09,91.30902468236684,54.831931439795405,147.0,58.899423661103704,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2017-05-25,79.55995531692155,36.13247689300646,158.0,32.21791835947633,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2017-12-19,87.9861270437972,49.03370449068764,382.604,50.11248997273156,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_11500002,2014-01-11,75.99947119411917,42.307234398146974,38.6,34.703347232822324,-0.4147177445657828,-0.31824434955872327,1.1556712818355732
Chile_11500002,2014-01-18,100.63625432551568,82.10215549984908,54.4,86.89110246942757,-0.4147177445657828,-0.31824434955872327,1.1556712818355732
Chile_11500002,2014-02-19,74.34927805900941,40.51683758393832,30.8,32.76640150013521,-0.4147177445657828,-0.31824434955872327,1.1556712818355732
Chile_11500002,2015-01-14,75.99947119411917,42.307234398146974,28.349,34.703347232822324,-0.4147177445657828,-0.31824434955872327,1.1556712818355732
Chile_11500002,2015-01-21,75.86520168111566,42.158425642158974,35.962,34.54084153270318,-0.4147177445657828,-0.31824434955872327,1.1556712818355732
Chile_11500002,2015-02-15,75.99947119411917,42.307234398146974,28.528,34.703347232822324,-0.4147177445657828,-0.31824434955872327,1.1556712818355732
Chile_11500002,2015-04-04,75.8087408840688,42.09591619829831,21.862,34.47263170939596,-0.4147177445657828,-0.31824434955872327,1.1556712818355732
Chile_11500002,2015-11-05,67.34878852352017,33.918450247088046,25.144,26.025205115602326,-0.4147177445657828,-0.31824434955872327,1.1556712818355732
Chile_11500002,2016-01-08,75.04792485353626,41.26354695147366,95.6,33.569057946248776,-0.4147177445657828,-0.31824434955872327,1.1556712818355732
Chile_11500002,2016-02-02,69.05513815674249,35.38414127042964,72.3,27.464463495924985,-0.4147177445657828,-0.31824434955872327,1.1556712818355732
Chile_11500002,2016-03-05,77.89269684711246,44.48040460765338,48.6,37.11112099462446,-0.4147177445657828,-0.31824434955872327,1.1556712818355732
Chile_11500002,2016-03-12,74.34927805900941,40.51683758393832,16.551,32.76640150013521,-0.4147177445657828,-0.31824434955872327,1.1556712818355732
Chile_11500002,2016-10-15,69.7938544133237,36.046395724002245,202.0,28.12628067933799,-0.4147177445657828,-0.31824434955872327,1.1556712818355732
Chile_11500002,2016-12-02,69.1724867530502,35.48845787826792,37.7,27.568320267094656,-0.4147177445657828,-0.31824434955872327,1.1556712818355732
Chile_11500002,2017-11-03,68.11025176514565,34.56173965462756,233.501,26.65252454008801,-0.4147177445657828,-0.31824434955872327,1.1556712818355732
Chile_11500002,2017-12-05,83.42965552816244,51.601264955839696,257.864,45.405413116847555,-0.4147177445657828,-0.31824434955872327,1.1556712818355732
China_61304300,1986-12-10,74.017310720394,38.447026001595894,12.884323,40.977255692534094,0.20889007350116784,0.18955556205543134,0.5648809974386948
China_61304300,1987-01-27,61.049469629231176,28.25509970947112,16.212616,27.88478468293685,0.20889007350116784,0.18955556205543134,0.5648809974386948
China_61304300,1987-10-26,65.14359809717922,31.28890214054265,47.563843,31.651662912993327,0.20889007350116784,0.18955556205543134,0.5648809974386948
China_61304300,1988-06-06,59.03418383505674,26.82490761905255,68.60808,26.15101207901997,0.20889007350116784,0.18955556205543134,0.5648809974386948
China_61304300,1988-10-12,57.92906692710783,26.058832108236878,36.182846,25.23409358517127,0.20889007350116784,0.18955556205543134,0.5648809974386948
China_61304300,1989-12-02,64.3465266495021,30.68456597126756,13.635753,30.89183597127282,0.20889007350116784,0.18955556205543134,0.5648809974386948
China_61304300,1990-12-05,61.80304283845879,28.80084256106369,21.044239,28.55371158630956,0.20889007350116784,0.18955556205543134,0.5648809974386948
China_61304300,1991-02-23,76.47048872054152,40.565231077790706,62.380814,43.84511011703126,0.20889007350116784,0.18955556205543134,0.5648809974386948
China_61304300,1991-08-18,92.05927179413634,55.41567722587635,87.07498,65.16332006803728,0.20889007350116784,0.18955556205543134,0.5648809974386948
China_61304300,1991-10-05,59.73711540773642,27.319066576322445,23.191313,26.746938620250003,0.20889007350116784,0.18955556205543134,0.5648809974386948
