node_id,reach_id,time,lat,lon,wse,wse_u,width,width_u,node_q_b,node_q,ice_clim_f,dark_frac,p_width,p_n_ch_max,p_n_ch_mod,xovr_cal_q,xtrk_dist,wse_r_u,p_length,geometry,index_right,stationid,COMID
41301106330245,41301106335,770283583.1,34.58230878,135.6145244,12.02441,0.11554,98.023674,4.62331,0,0,0,0.20432948427,80.0,1,1,0,-34580.46875,0.07245,223.10693873,POINT (135.6145244 34.58230878),819,GRDC_2589360,41006800
23285000120241,23285000121,770275845.73,51.56000319,13.0105222,76.76823,0.11564,82.298677,3.490942,0,0,0,0.11277102827,119.179581,1,1,0,44916.04688,0.07261,186.35992124,POINT (13.0105222 51.56000319),1274,GRDC_6340190,23007637
22710500010121,22710500011,770308087.986,45.22360314,28.7102947,1.67447,0.09139,498.741598,10.757727,0,0,0,0.01063212591,574.0,1,1,0,-23272.48438,0.01586,210.00011672,POINT (28.7102947 45.22360314),1346,GRDC_6742900,22038230
22710500010131,22710500011,770308087.984,45.22354564,28.7078758,1.72128,0.09116,664.020659,12.313304,0,0,0,0.01839953943,639.5,1,1,0,-23083.10547,0.01452,184.68755506,POINT (28.7078758 45.22354564),1346,GRDC_6742900,22038230
81160500020831,81160500021,770264612.312,59.34797825,-157.4689848,24.69182,0.09759,88.80988,6.846196,1,1,0,0.0,208.0,2,2,0,-38013.70312,0.03774,185.22766674,POINT (-157.4689848 59.34797825),939,GRDC_4102740,81034979
74249200270601,74249200271,770339106.299,36.7554483,-98.1252396,333.18077,0.09603,117.180737,9.667892,0,0,0,0.0,154.5,1,1,0,-19890.49219,0.0335,154.24962339,POINT (-98.1252396 36.7554483),1794,USGS_07150500,74053503
74249200270611,74249200271,770339106.301,36.75428543,-98.1267489,333.26348,0.09735,109.051128,9.46502,0,0,0,0.0,127.0,1,1,0,-19746.8125,0.03711,212.60201804,POINT (-98.1267489 36.75428543),1794,USGS_07150500,74053503
41301100500261,41301100501,770331098.455,34.81555358,132.8334538,146.54577,0.15288,52.631946,2.778462,0,0,0,0.0,84.0,1,1,0,-45309.14844,0.12358,172.25404623,POINT (132.8334538 34.81555358),813,GRDC_2589202,41006974
77449100070311,77449100071,770258808.23,39.21364245,-121.9946061,12.11701,0.10358,167.641154,6.320391,0,0,0,0.25767002356,93.0,1,1,0,-40263.5,0.05128,185.21614414,POINT (-121.9946061 39.21364245),1877,USGS_11389500,77010575
77449100070321,77449100071,770258808.228,39.21402508,-121.9968689,12.30598,0.10373,125.971147,4.751276,0,0,0,0.23962407284,80.0,1,1,0,-40079.25,0.05157,212.9706435,POINT (-121.9968689 39.21402508),1877,USGS_11389500,77010575
66210600330101,66210600331,770718749.612,-38.86444552,-71.7308502,446.05079,0.11468,45.53606,2.983003,0,0,0,0.03270655758,105.0,1,1,0,-43031.82422,0.07107,204.11692784,POINT (-71.73085020000001 -38.86444552),642,Chile_09402001,66015654
66220000510281,66220000511,770718760.017,-38.19583547,-71.297567,727.9338,0.09491,75.846639,5.856504,0,0,0,0.1395174577,84.0,1,1,0,-22897.22461,0.03013,216.17677059,POINT (-71.297567 -38.19583547),629,Chile_08307002,66015145
62470900150071,62470900151,770759764.416,-11.61178709,-50.6569959,186.50393,0.09387,224.622189,6.688827,1,1,0,0.0,480.0,1,1,0,17914.49219,0.02669,210.0,POINT (-50.6569959 -11.61178709),162,Brazil_26350000,62117856
62493000090421,62493000091,770759785.493,-13.21197585,-50.5859396,213.49369,0.09183,611.110465,7.225899,0,0,0,0.36756933812,550.0,1,1,0,37007.76562,0.01824,178.36159701,POINT (-50.5859396 -13.21197585),155,Brazil_25950000,62126801
22797000490501,22797000491,770740184.513,48.31141338,14.2908785,252.4801,0.10595,171.192155,3.934378,0,0,0,0.0,256.0,1,1,0,38005.19531,0.05591,188.66069848,POINT (14.2908785 48.31141338),1239,GRDC_6242100,22022190
22797000490511,22797000491,770740184.516,48.31010124,14.2890165,252.69858,0.09683,220.88318,4.291495,0,0,0,0.03002565281,254.0,1,1,0,38195.78125,0.03572,204.11671878,POINT (14.2890165 48.31010124),1239,GRDC_6242100,22022190
23281000260111,23281000261,770740103.582,52.98875418,11.7443914,19.05249,0.09811,201.26052,4.881411,0,0,0,0.0,237.712524,1,1,0,50196.80469,0.03905,211.08701172,POINT (11.7443914 52.98875418),1271,GRDC_6340150,23002993
23281000260121,23281000261,770740103.585,52.98829968,11.7472234,19.00211,0.09739,244.149327,4.907025,0,0,0,0.0,255.875885,1,1,0,50032.78125,0.03722,211.07760539,POINT (11.7472234 52.98829968),1271,GRDC_6340150,23002993
23285000270421,23285000271,770740144.277,50.78886444,14.2269642,122.36212,0.1108,109.604612,7.003311,0,0,0,0.01448890461,105.102219,1,1,0,-36879.30859,0.06462,221.29494757,POINT (14.2269642 50.78886444),1227,GRDC_6140400,23010637
71321000080121,71321000081,770764737.984,56.43215259,-92.7981034,21.67646,0.09902,363.158511,11.15087,0,0,0,0.0,366.0,1,1,0,-19718.42969,0.0413,209.91426837,POINT (-92.7981034 56.43215259),1119,GRDC_4214025,71005241
72589000180901,72589000181,770764999.039,41.80148878,-85.7518393,230.52424,0.21378,13.724126,1.486905,0,0,0,0.0,105.0,1,1,0,-43803.16406,0.19391,204.11674819,POINT (-85.7518393 41.80148878),1016,GRDC_4133501,72058453
72598000110161,72598000111,770764878.817,48.34402694,-89.3523853,182.84356,0.11545,34.13741,2.968981,0,0,0,0.0,94.0,1,1,0,42642.69922,0.07231,216.99845783,POINT (-89.35238529999999 48.34402694),470,Canada_02AB025,72034292
72598000110171,72598000111,770764878.819,48.34294491,-89.3528664,182.53296,0.17137,17.436574,1.817519,0,0,0,0.0,87.0,1,1,0,42731.50781,0.14584,181.79467365,POINT (-89.3528664 48.34294491),470,Canada_02AB025,72034292
73260901130211,73260901131,770765138.808,33.85835223,-84.4548116,229.45132,0.13411,50.617317,2.492776,0,0,0,0.37009235443,81.0,1,1,0,36864.03125,0.09942,223.26264911,POINT (-84.4548116 33.85835223),1530,USGS_02336000,73013149
81140900050051,81140900051,770745254.516,63.10013835,-147.5175071,743.80074,0.09338,484.376713,8.011585,0,0,0,0.19152117792,518.0,1,1,0,-36115.72656,0.0249,182.37646836,POINT (-147.5175071 63.10013835),1943,USGS_15291000,81020288
62480900180241,62480900181,758526216.971,-15.2484923,-53.0531389,339.44251,0.21528,12.259042,1.296028,0,0,0,0.0,90.0,1,1,0,-40584.03906,0.19556,195.18799277,POINT (-53.0531389 -15.2484923),157,Brazil_26050000,62142403
41301101300071,41301101301,758570312.057,34.79898322,134.9066684,12.6243,0.09208,288.608667,9.221486,0,0,0,0.01615502384,242.0,1,1,0,30127.03906,0.01947,182.97058595,POINT (134.9066684 34.79898322),820,GRDC_2589370,41006830
41301101300081,41301101301,758570312.059,34.79936505,134.9087688,12.60878,0.09256,239.644528,7.567395,0,0,0,0.0329491565,228.0,1,1,0,30308.76953,0.02162,214.68745777,POINT (134.9087688 34.79936505),820,GRDC_2589370,41006830
23229000100441,23229000101,758553444.979,46.53733065,3.7565433,210.2855,0.12847,17.363578,2.781538,0,0,0,0.0,92.5,1,1,0,-38132.76172,0.09168,196.54067171,POINT (3.7565433 46.53733065),668,EWA_9114023,23020496
23229000100451,23229000101,758553444.979,46.53760585,3.7587319,210.33858,0.11018,79.451776,4.632802,1,1,0,0.0,142.0,1,1,0,-38295.02734,0.06356,219.30945472,POINT (3.7587319 46.53760585),668,EWA_9114023,23020496
22606100090751,22606100091,758547261.936,46.84565888,29.4940841,5.95991,0.09265,223.886297,6.72261,0,0,1,0.01621731585,246.0,1,1,0,-35846.31641,0.022,199.21541677,POINT (29.4940841 46.84565888),1378,GRDC_6981800,22030005
22606100090761,22606100091,758547261.931,46.84722989,29.4930372,5.9489,0.09308,300.295671,7.380081,0,0,1,0.05577010347,246.0,1,1,0,-35808.73828,0.02373,173.0121908,POINT (29.4930372 46.84722989),1378,GRDC_6981800,22030005
41301801670275,41301801675,758522776.355,35.35312595,136.6573807,3.59034,0.10767,58.169855,3.979314,0,0,0,0.0,97.5,1,1,0,-34452.92969,0.0591,186.40434179,POINT (136.6573807 35.35312595),783,GRDC_2588302,41005952
12291300080341,12291300081,758507656.238,-17.48386595,24.2857699,933.48311,0.09338,425.146452,5.897532,0,0,0,0.17309934041,420.0,1,1,0,-36156.35938,0.02489,212.37744216,POINT (24.2857699 -17.48386595),715,GRDC_1291100,12025702
63411500140421,63411500141,758566772.927,-9.75365566,-37.4422661,8.34715,0.09212,712.698297,12.673606,0,0,0,0.0,659.0,1,1,0,25584.80664,0.01966,186.99875089,POINT (-37.4422661 -9.75365566),220,Brazil_49370000,63021209
28281500700011,28281500701,786526148.859,50.84639651,51.1425586,17.56641,0.10639,146.740411,3.820394,0,0,1,0.21097566636,169.0,1,1,0,49106.19141,0.05674,196.10138877,POINT (51.1425586 50.84639651),867,GRDC_2919200,28033309
73140500060011,73140500061,786557166.873,42.8277312,-73.663399,8.26761,0.10194,308.802582,5.574821,0,0,0,0.01922075212,332.0,1,1,0,-50524.76953,0.04787,215.87569652,POINT (-73.663399 42.8277312),1417,USGS_01335754,73002464
23285000020021,23285000021,786500189.939,51.85893762,12.0542285,51.6074,0.09353,134.616955,6.515765,0,0,0,0.01576331446,178.756454,1,1,0,-28090.53516,0.02545,216.57157873,POINT (12.0542285 51.85893762),1273,GRDC_6340170,23007622
23285000120241,23285000121,786500189.685,51.56013054,13.0105041,76.40317,0.11871,67.194456,3.781373,0,0,0,0.06875977996,119.179581,1,1,0,45112.27734,0.07741,186.35992124,POINT (13.0105041 51.56013054),1274,GRDC_6340190,23007637
75350200260291,75350200261,786563791.501,17.44460943,-94.8669161,12.0077,0.12461,202.687649,6.129639,1,1,0,0.0,123.5,1,1,0,57038.72266,0.08619,182.3768639,POINT (-94.8669161 17.44460943),1189,GRDC_4359500,75040583
75350200260301,75350200261,786563791.499,17.44518594,-94.8685018,12.10954,0.11784,168.475488,5.305976,1,1,0,0.0,156.0,1,1,0,57199.96875,0.07607,215.28203047,POINT (-94.8685018 17.44518594),1189,GRDC_4359500,75040583
75350200260311,75350200261,786563791.496,17.44598514,-94.8701965,12.33514,0.11609,175.878291,5.428846,1,1,0,0.04547766812,132.5,1,1,0,57358.77344,0.07333,194.82415412,POINT (-94.87019650000001 17.44598514),1189,GRDC_4359500,75040583
62268100220461,62268100221,786558136.035,-12.42994238,-64.4274474,123.94858,0.09474,684.851995,7.108962,1,1,0,0.05047817592,710.5,1,1,0,54309.48438,0.02958,198.45640817,POINT (-64.42744740000001 -12.42994238),73,Brazil_15200000,62122198
62292300160211,62292300161,786558035.964,-6.53563859,-64.3787639,35.14482,0.09349,495.784652,7.228284,1,1,0,0.08154561868,468.0,1,1,0,-47842.34375,0.02529,178.36177017,POINT (-64.3787639 -6.53563859),47,Brazil_13880000,62073941
62292300160221,62292300161,786558035.966,-6.53683956,-64.3801705,35.1431,0.09341,415.326991,4.977736,0,0,0,0.10566880999,462.0,1,1,0,-47666.57812,0.025,220.21357996,POINT (-64.38017050000001 -6.53683956),47,Brazil_13880000,62073941
62292300160231,62292300161,786558035.968,-6.53796067,-64.3817342,35.12104,0.09331,414.10232,6.075728,0,0,0,0.07198393315,468.0,1,1,0,-47482.80078,0.02463,216.78054973,POINT (-64.3817342 -6.53796067),47,Brazil_13880000,62073941
72608600080101,72608600081,786518620.373,46.77455715,-68.1532952,133.44332,0.14192,66.983931,3.589615,0,0,1,0.0,84.0,1,1,0,-47335.78516,0.10973,228.22870397,POINT (-68.1532952 46.77455715),1385,USGS_01017000,72041704
73112000260361,73112000261,786518590.699,45.25835169,-68.8621096,73.53472,0.16731,44.812973,2.179485,0,0,1,0.34501994953,84.0,1,1,0,-57681.48047,0.14104,188.6606935,POINT (-68.8621096 45.25835169),1391,USGS_01034000,73000457
73112000260371,73112000261,786518590.7,45.25909028,-68.8638936,73.96011,0.12105,73.795211,3.58228,0,0,1,0.01328313953,101.0,1,1,0,-57844.32031,0.08095,228.09262411,POINT (-68.8638936 45.25909028),1391,USGS_01034000,73000457
73112000320311,73112000321,786518600.208,45.56274514,-68.3995384,58.68916,0.09692,261.312637,8.237935,0,0,1,0.00787932073,233.0,1,1,0,-31134.01367,0.03597,200.10905767,POINT (-68.3995384 45.56274514),1388,USGS_01030000,73000101
73112000320321,73112000321,786518600.21,45.56399565,-68.401636,58.85619,0.09637,242.00298,7.362884,0,0,1,0.0,218.0,2,1,0,-31324.32227,0.03445,220.21337534,POINT (-68.401636 45.56399565),1388,USGS_01030000,73000101
73112000370231,73112000371,786518600.519,45.72712369,-68.588473,90.08433,0.13622,100.881591,3.435666,0,0,1,0.18724771129,92.0,1,1,0,-50008.06641,0.10225,219.07905201,POINT (-68.58847299999999 45.72712369),1387,USGS_01029500,73000148
73112000370241,73112000371,786518600.523,45.72856348,-68.5895622,90.78731,0.16957,75.956575,2.868557,0,0,1,0.30977790383,87.0,1,1,0,-50119.66016,0.14371,186.40432933,POINT (-68.5895622 45.72856348),1387,USGS_01029500,73000148
73112001210245,73112001215,786518586.889,44.82308979,-68.6963776,1.61216,0.09993,217.165898,6.633757,0,0,1,0.0089369848,220.5,1,1,0,-33036.24609,0.04342,201.88939188,POINT (-68.69637760000001 44.82308979),1025,GRDC_4147011,73000811
64247800390251,64247800391,786511297.553,-18.50231352,-54.7639615,193.95408,0.0992,201.736899,7.531129,0,0,0,0.0,212.5,1,1,0,-33090.98438,0.04173,186.48986265,POINT (-54.7639615 -18.50231352),400,Brazil_66870000,64007217
41301100030171,41301100031,786507926.608,34.81542525,135.636692,2.07857,0.10968,181.836772,4.553365,0,0,0,0.29925361397,233.0,3,3,0,-41771.38281,0.06268,203.60628551,POINT (135.636692 34.81542525),778,GRDC_2588200,41006755
41301900020211,41301900021,786507937.897,33.74509778,135.9390784,4.64584,0.0996,124.584229,4.514292,0,0,0,0.02111288949,135.0,1,1,0,-45516.74609,0.04267,214.68746039,POINT (135.9390784 33.74509778),780,GRDC_2588250,41007894
41301900020221,41301900021,786507937.893,33.74685421,135.9388003,4.80911,0.09864,112.267245,5.0742,0,0,0,0.0,107.0,1,1,0,-45539.82422,0.04037,182.37647002,POINT (135.9388003 33.74685421),780,GRDC_2588250,41007894
74248300020321,74248300021,786524595.075,35.92299598,-97.4188449,273.04325,0.0948,119.968288,5.088671,0,0,0,0.0,132.5,2,1,0,-43744.80469,0.02978,227.27025026,POINT (-97.4188449 35.92299598),1800,USGS_07160000,74058443
74248300020331,74248300021,786524595.072,35.92228671,-97.4214234,273.19197,0.09941,104.238209,5.748949,0,0,0,0.0,127.0,1,1,0,-43945.3125,0.04222,167.18540914,POINT (-97.42142339999999 35.92228671),1800,USGS_07160000,74058443
74248300020341,74248300021,786524595.069,35.92126276,-97.4229135,273.68431,0.10342,115.029223,4.719255,0,0,0,0.0,192.0,1,1,0,-44062.66406,0.05095,212.28354561,POINT (-97.42291350000001 35.92126276),1800,USGS_07160000,74058443
74249300110421,74249300111,786524615.112,37.05674651,-97.0588445,322.79777,0.10802,126.706802,5.364392,0,0,0,0.0,150.0,1,1,0,-38206.29688,0.05973,185.99008442,POINT (-97.05884450000001 37.05674651),1002,GRDC_4125801,74050614
74249300110431,74249300111,786524615.116,37.05835124,-97.0581901,322.95973,0.10404,115.543346,5.623033,0,0,0,0.0,153.0,1,1,0,-38187.27734,0.05219,188.20841636,POINT (-97.0581901 37.05835124),1002,GRDC_4125801,74050614
74293700010651,74293700011,786524674.482,40.05152748,-95.42033,256.09925,0.09425,202.016061,7.819102,0,0,0,0.06063560619,228.0,1,1,0,27812.98828,0.02798,189.07907706,POINT (-95.42033000000001 40.05152748),990,GRDC_4122903,74033938
74293700010661,74293700011,786524674.487,40.05342337,-95.4205373,256.19983,0.09968,140.36162,5.758842,0,0,0,0.06092316966,223.0,1,1,0,27759.37305,0.04286,216.93298724,POINT (-95.42053730000001 40.05342337),990,GRDC_4122903,74033938
41301100500261,41301100501,786555442.087,34.81562786,132.8338218,146.42618,0.13883,90.486292,4.256738,0,0,0,0.14548243539,84.0,1,1,0,-45213.88281,0.1057,172.25404623,POINT (132.8338218 34.81562786),813,GRDC_2589202,41006974
41301105660315,41301105665,786555442.185,34.71016227,133.6817898,24.58005,0.09993,68.784913,4.941737,0,0,0,0.0,94.0,1,1,0,33267.72266,0.04343,196.7395034,POINT (133.6817898 34.71016227),815,GRDC_2589310,41006975
22710800490381,22710800491,786532372.378,48.2433903,26.8171869,100.83933,0.09857,70.409892,6.207305,1,1,0,0.0,153.5,2,2,0,26367.14844,0.04021,198.62055239,POINT (26.8171869 48.2433903),1344,GRDC_6742600,22022241
22720300030871,22720300031,786532421.999,45.55871236,27.5078401,11.66229,0.1208,100.767291,4.14179,1,1,0,0.06291341476,104.0,1,1,0,57909.44141,0.08057,211.25813703,POINT (27.5078401 45.55871236),1345,GRDC_6742700,22036257
22720300030881,22720300031,786532421.995,45.55989956,27.5057643,11.73316,0.11696,125.955508,4.596063,1,1,0,0.04601497917,127.0,1,1,0,58032.78906,0.0747,192.09373075,POINT (27.5057643 45.55989956),1345,GRDC_6742700,22036257
24260600040261,24260600041,786532252.084,55.07074147,24.2880834,34.31677,0.10149,111.302537,5.239175,0,0,0,0.09281204942,117.0,1,1,0,-38810.19922,0.04691,194.5934409,POINT (24.2880834 55.07074147),1373,GRDC_6974350,24026849
24260600040271,24260600041,786532252.081,55.07214251,24.2897071,34.33932,0.10021,96.802679,5.588656,0,0,0,0.03505420909,117.0,1,1,0,-38970.92578,0.04408,196.67606024,POINT (24.2897071 55.07214251),1373,GRDC_6974350,24026849
63516300050431,63516300051,792904643.516,-12.5867055,-39.5157577,141.44853,0.09316,114.843045,6.937457,0,0,0,0.01750506792,151.0,1,1,0,30189.125,0.02407,210.59415605,POINT (-39.5157577 -12.5867055),225,Brazil_51350000,63028182
63520300070721,63520300071,792904673.186,-14.20987773,-39.5388619,101.00935,0.1754,43.856138,2.715391,1,1,0,0.19047261516,149.0,2,1,0,59656.0625,0.15055,206.08147768,POINT (-39.5388619 -14.20987773),231,Brazil_52695000,63031316
63520300070731,63520300071,792904673.184,-14.20915785,-39.540799,101.06106,0.14529,94.021167,4.219215,0,0,0,0.11024528393,108.0,2,2,0,59857.46484,0.11405,185.81024662,POINT (-39.540799 -14.20915785),231,Brazil_52695000,63031316
56330000130011,56330000131,792900989.17,-20.29378569,148.1120728,77.03971,0.14785,58.460979,3.201546,0,0,0,0.0,84.0,1,1,0,-57679.95312,0.11731,188.66074544,POINT (148.1120728 -20.29378569),2,Australia_121001,56034138
56330000130021,56330000131,792900989.166,-20.29516848,148.1108739,77.82338,0.14549,75.247017,3.526808,0,0,0,0.0,105.0,1,1,0,-57771.9375,0.11431,200.10911578,POINT (148.1108739 -20.29516848),2,Australia_121001,56034138
62288500070241,62288500071,792910577.304,1.21131494,-66.8498361,73.45707,0.09135,862.434411,10.12539,0,0,0,0.01772972095,758.5,1,1,0,-35982.57422,0.01563,186.40437173,POINT (-66.8498361 1.21131494),49,Brazil_14110000,62008904
62292400980541,62292400981,792910756.262,-8.78598374,-65.9120648,70.46083,0.10761,87.338645,4.820142,0,0,0,0.20847140217,108.0,1,1,0,22192.63867,0.05899,189.83912824,POINT (-65.9120648 -8.785983740000001),44,Brazil_13848000,62094091
62296300980321,62296300981,792910686.284,-4.81594208,-66.7585479,63.34413,0.10007,331.242001,4.832766,0,0,0,0.04608848216,346.0,1,1,0,50504.71875,0.04376,215.2816163,POINT (-66.7585479 -4.81594208),898,GRDC_3624120,62058111
62296300980331,62296300981,792910686.288,-4.81771881,-66.7589258,63.30921,0.0993,373.567255,6.32843,0,0,0,0.01462283324,327.0,1,1,0,50570.51562,0.04197,185.28161637,POINT (-66.7589258 -4.81771881),898,GRDC_3624120,62058111
75340500160281,75340500161,792916460.92,18.16286179,-96.0838667,5.06966,0.09638,182.650327,4.483007,0,0,0,0.26542037269,284.0,1,1,0,43029.28125,0.03448,214.1599246,POINT (-96.0838667 18.16286179),1187,GRDC_4359220,75039100
73150600050381,73150600051,792909896.812,40.10959308,-75.3410922,13.96493,0.10671,119.105955,4.821607,1,1,1,0.01702267818,138.0,1,1,0,57210.95312,0.05732,221.98416349,POINT (-75.34109220000001 40.10959308),1435,USGS_01473500,73005707
73150600050391,73150600051,792909896.81,40.10986546,-75.3433987,14.32311,0.129,101.666793,4.14012,0,0,1,0.21606936839,100.5,1,1,0,57377.625,0.09242,184.09334558,POINT (-75.34339869999999 40.10986546),1435,USGS_01473500,73005707
44406000100271,44406000101,792913777.579,4.81835161,100.9640147,32.0607,0.10189,71.517032,4.903231,0,0,0,0.0,96.0,1,1,0,24778.15625,0.04777,220.21358411,POINT (100.9640147 4.81835161),1206,GRDC_5222500,44048910
44406000100291,44406000101,792913777.587,4.82130669,100.966005,32.05999,0.09716,107.328295,6.814677,0,0,0,0.0,139.5,1,1,0,24944.93164,0.0366,198.45645883,POINT (100.966005 4.82130669),1206,GRDC_5222500,44048910
23263000280711,23263000281,792939271.821,50.00317071,8.2798246,81.88156,0.09167,427.293424,7.358687,0,0,1,0.01469413484,475.612518,1,1,0,28449.86914,0.01741,216.90940584,POINT (8.2798246 50.00317071),1250,GRDC_6335150,23012094
23267000500331,23267000501,792939231.388,47.56460932,7.5854023,244.6301,0.11277,169.622319,4.2207,0,0,0,0.01950237768,202.429474,1,1,0,58080.51562,0.06795,202.13008685,POINT (7.5854023 47.56460932),1356,GRDC_6935052,23018520
23267000500341,23267000501,792939231.385,47.56318147,7.5865381,244.57427,0.12095,157.621189,4.30002,0,0,0,0.0209078681,194.375519,1,1,0,58216.67969,0.0808,202.11932289,POINT (7.5865381 47.56318147),1356,GRDC_6935052,23018520
23270600210051,23270600211,792939322.114,52.96550003,9.1235956,6.96869,0.1221,112.89918,7.500421,1,1,0,0.0,86.307152,1,1,0,-16084.4375,0.08251,210.70946126,POINT (9.1235956 52.96550003),1266,GRDC_6337200,23004332
23270600210061,23270600211,792939322.112,52.96457352,9.1262833,6.95823,0.11413,113.525691,9.609372,0,0,0,0.0,85.474953,1,1,0,-15901.80273,0.07018,180.9543659,POINT (9.126283300000001 52.96457352),1266,GRDC_6337200,23004332
13268500030151,13268500031,792932298.259,4.72677881,22.8132244,468.41979,0.09329,349.930644,9.196959,0,0,0,0.0,360.0,1,1,0,-26211.51367,0.02454,210.00052571,POINT (22.8132244 4.72677881),739,GRDC_1749500,13010651
13268500030161,13268500031,792932298.26,4.72691369,22.8149378,468.44473,0.09299,391.287449,10.939835,0,0,0,0.0,360.0,1,1,0,-26026.40625,0.02339,182.37691397,POINT (22.8149378 4.72691369),739,GRDC_1749500,13010651
13268500030171,13268500031,792932298.26,4.72650287,22.8167103,468.44172,0.09229,357.549655,9.529978,0,0,0,0.00636518525,365.0,1,1,0,-25824.85938,0.02044,217.59307274,POINT (22.8167103 4.72650287),739,GRDC_1749500,13010651
14450300170381,14450300171,792938532.029,8.15177878,-2.0350728,90.1245,0.09407,97.918503,4.987994,0,0,0,0.0,105.0,1,1,0,32186.96875,0.02736,230.51256899,POINT (-2.0350728 8.151778780000001),722,GRDC_1531100,14070541
14450300170391,14450300171,792938532.026,8.15071666,-2.0365137,90.08969,0.09441,102.512734,5.896501,0,0,0,0.0,84.0,1,1,0,32038.43359,0.02851,183.88596013,POINT (-2.0365137 8.150716660000001),722,GRDC_1531100,14070541
66252000310391,66252000311,755400121.785,-34.27640799,-71.3654083,111.86609,0.10182,101.728981,4.868538,0,0,0,0.0,129.0,1,1,0,49137.66016,0.04761,175.68713811,POINT (-71.3654083 -34.27640799),609,Chile_06019003,66013632
66255000110061,66255000111,755400101.184,-32.76076969,-70.7342895,634.57218,0.19711,9.842322,1.962182,0,0,0,0.0,108.0,1,1,0,-41903.98828,0.17536,173.01219897,POINT (-70.7342895 -32.76076969),603,Chile_05410005,66012970
66255000110081,66255000111,755400101.191,-32.76307958,-70.7311221,638.39271,0.2398,11.387378,1.932436,0,0,0,0.0,102.0,2,1,0,-42125.04688,0.22227,207.03948385,POINT (-70.73112209999999 -32.76307958),603,Chile_05410005,66012970
74267600150291,74267600151,755446526.972,39.76468183,-84.1921349,219.64241,0.14506,50.538889,3.435013,0,0,0,0.0,116.5,1,1,0,-57195.25,0.11377,194.23002237,POINT (-84.1921349 39.76468183),1617,USGS_03270500,74037072
66220000290211,66220000291,755438993.542,-37.54510718,-72.5918205,53.68222,0.09476,273.318859,6.013792,0,0,0,0.0,273.5,1,1,0,-44855.63281,0.02967,185.28159342,POINT (-72.5918205 -37.54510718),636,Chile_08334001,66015107
66220000380541,66220000381,755438993.435,-37.711774,-71.9001823,247.41927,0.10525,133.574617,8.425504,0,0,0,0.02420938416,108.0,1,1,0,18828.71094,0.05456,216.78074266,POINT (-71.9001823 -37.711774),632,Chile_08317001,66015113
66220000380551,66220000381,755438993.433,-37.71279272,-71.8983963,248.02464,0.10579,148.045337,8.847004,0,0,0,0.07489028788,108.0,1,1,0,19038.84375,0.0556,185.22799036,POINT (-71.8983963 -37.71279272),632,Chile_08317001,66015113
63516700270151,63516700271,755433259.722,-12.98202684,-40.9576598,299.33807,0.16901,72.936428,2.814641,0,0,0,0.20748119607,120.0,1,1,0,27607.80469,0.14305,214.68747886,POINT (-40.9576598 -12.98202684),222,Brazil_51240000,63028989
63516700270161,63516700271,755433259.726,-12.98032744,-40.9578345,299.34924,0.09687,77.573628,6.400463,0,0,0,0.12677717235,115.0,1,1,0,27640.59961,0.03584,188.71536626,POINT (-40.9578345 -12.98032744),222,Brazil_51240000,63028989
63516700270171,63516700271,755433259.729,-12.97905332,-40.9584951,299.40313,0.09393,81.337837,7.428435,0,0,0,0.05777187025,115.0,1,1,0,27509.98438,0.0269,199.21548029,POINT (-40.9584951 -12.97905332),222,Brazil_51240000,63028989
73256000490225,73256000495,755398991.837,30.3204983,-81.6527201,0.05665,0.09233,340.839638,5.519248,0,0,0,0.0,382.0,1,1,0,-31032.52148,0.0206,231.52640152,POINT (-81.6527201 30.3204983),1037,GRDC_4148851,73020281
22799100050191,22799100051,755460407.011,48.6760005,13.1136885,303.10213,0.09288,227.969362,10.287783,0,0,0,0.0,194.0,1,1,0,23060.09375,0.02295,182.37647116,POINT (13.1136885 48.6760005),1280,GRDC_6342800,22019574
23281000260111,23281000261,755460327.519,52.98868272,11.7443586,19.18683,0.09524,278.9894,8.502232,0,0,0,0.0,237.712524,1,1,0,-27739.06641,0.03115,211.08701172,POINT (11.7443586 52.98868272),1271,GRDC_6340150,23002993
23283000040231,23283000041,755460337.243,52.55169038,11.9850931,29.97399,0.09367,192.144622,7.731554,0,0,0,0.0,197.879974,1,1,0,-28214.52148,0.02596,182.31941061,POINT (11.9850931 52.55169038),1272,GRDC_6340160,23004327
23283000040241,23283000041,755460337.247,52.54991807,11.9848787,30.04806,0.09238,195.862133,7.466938,0,0,0,0.03320659133,197.879974,1,1,0,-28125.65625,0.02085,212.84063592,POINT (11.9848787 52.54991807),1272,GRDC_6340160,23004327
23285000070531,23285000071,755460347.769,51.85731832,12.6449245,64.41205,0.10256,84.83886,4.466765,0,0,0,0.044275963,117.893417,1,1,0,-47876.69922,0.04918,216.57631567,POINT (12.6449245 51.85731832),1269,GRDC_6340130,23007628
22737900150561,22737900151,755421922.584,44.81235941,21.3801513,69.54264,0.0909,1379.056164,14.397088,0,0,0,0.0,1397.0,1,1,0,-26994.28125,0.01274,204.56482449,POINT (21.3801513 44.81235941),1340,GRDC_6742201,22040032
23224000970061,23224000971,749847148.687,46.44616133,1.6155175,199.30476,0.09594,46.518946,4.027061,0,0,0,0.0,171.0,1,1,0,15583.21973,0.03324,188.66071714,POINT (1.6155175 46.44616133),670,EWA_9114045,23021404
