stationid,w5_low,w95_high,w10_low,w90_high,w15_low,w85_high,w50,w_low,w_high
Brazil_66260001,65.47822588533103,146.5402697619927,75.56587302677718,128.99685713192244,77.98077930354475,122.790011472637,94.55272920798191,75.56587302677718,128.99685713192244
Brazil_66260002,109.13844612248249,141.32813950744165,114.04357201474406,138.17481782283875,115.77309381346112,136.2912097806805,121.643500839012,114.04357201474406,138.17481782283875
Brazil_66280000,89.15269553448374,129.117908086772,92.75159192836459,122.04159705977943,95.25544395544435,116.55002356793904,106.1260270062292,92.75159192836459,122.04159705977943
Brazil_66360000,76.48617541180873,107.9757423241968,80.50360207680164,105.0614036857315,82.85632525004097,102.8051282990405,90.73902292990954,80.50360207680164,105.0614036857315
Brazil_66370000,73.53079076606735,121.28246652032064,79.47408839113474,114.8979854110953,83.65130160975305,111.4355675306478,95.90655177861262,79.47408839113474,114.8979854110953
Brazil_66430000,55.84253295882513,91.99706698813338,59.12300631900001,87.583079851406,62.24211013746366,83.85635313431712,73.28662441188392,59.12300631900001,87.583079851406
Brazil_66450001,77.66386417015788,112.03634510841067,82.98050253425455,109.65619602326716,88.00198868981482,108.52253469455279,98.92295468566928,82.98050253425455,109.65619602326716
Brazil_66600000,47.700425736154216,86.6059671130803,53.63950529681301,83.13330908759305,55.89454313137784,80.48636373123946,66.32189595151311,53.63950529681301,83.13330908759305
Brazil_66650000,117.00573695804164,165.122372193904,125.55307550904735,161.70816225832633,130.65176606789277,159.75479098565,151.926068249572,125.55307550904735,161.70816225832633
Brazil_66710000,171.458999968364,211.327726840411,173.8914241898225,206.9753993589195,177.28282170832148,206.9753993589195,193.59524828230548,173.8914241898225,206.9753993589195
Brazil_66800000,193.728886261225,280.84158084943573,211.3807937356988,271.87359629386447,218.9823900789429,268.1273124221714,243.0834923131364,211.3807937356988,271.87359629386447
Brazil_66810000,182.801272997313,358.613085556494,189.790733435446,336.390185701919,198.034712413756,330.54771364337694,243.735030663084,189.790733435446,336.390185701919
Brazil_66870000,137.4396993259395,171.49634536636768,142.81031395710568,171.2176746300927,147.92179520715635,166.40360681580202,157.83206737464567,142.81031395710568,171.2176746300927
Brazil_66895000,219.25728039594836,320.96891056107233,226.58395973588867,303.893745630825,231.212537664947,288.481009956999,250.0261436066893,226.58395973588867,303.893745630825
Brazil_67100000,189.96489742026645,259.6422284743475,210.6603025777912,259.6422284743475,220.5485361709231,256.90497295340435,238.1531010719585,210.6603025777912,259.6422284743475
Brazil_70700000,56.27893039902951,165.9066259580434,63.04216815322696,151.69309708838082,67.20193027032816,144.79756302023256,88.32653442949305,63.04216815322696,151.69309708838082
Brazil_72300000,151.971885974179,564.968730819012,166.972636176096,561.3256914842607,166.972636176096,553.480061021512,498.62612724744,166.972636176096,561.3256914842607
Brazil_72980000,50.07431166897249,103.6561279063148,57.49628785921675,97.2780246970056,63.68560421453045,94.32738912426476,79.13651353503025,57.49628785921675,97.2780246970056
Brazil_73010000,124.03634887967918,363.2123425590517,133.87915955070062,356.151539041758,143.52051950853527,347.66492190685636,216.62270688441293,133.87915955070062,356.151539041758
Brazil_73550000,198.05251626358387,627.786560579734,205.35358613349223,616.7377448265994,210.724155108772,607.4669422944131,226.72282439839313,205.35358613349223,616.7377448265994
Brazil_73600000,39.72327462114358,74.44908824870784,41.822008027849606,70.85444372626576,43.997109194615206,67.07927091778089,54.8727725132743,41.822008027849606,70.85444372626576
Brazil_73770000,67.7153668872508,111.81190375406,70.4336465571226,104.623564182621,82.0316398152423,97.4352246111824,97.4352246111824,70.4336465571226,104.623564182621
Brazil_73850000,86.0223490409875,124.3087361819395,92.06427381137227,124.3087361819395,96.73780920994925,119.79182403484738,104.6135252011905,92.06427381137227,124.3087361819395
Brazil_73960000,69.1703569303196,104.748843393173,75.7924102482789,96.0799735951176,80.7288499943939,96.0799735951176,91.1435338490026,75.7924102482789,96.0799735951176
Brazil_74040080,443.7151910820536,623.6513712842553,450.10269537856266,618.5969325073763,454.92269264216094,611.286732031749,472.79384008934903,450.10269537856266,618.5969325073763
Brazil_74100000,520.7878901697939,548.1102456598558,526.4593139558084,543.7589595495073,528.1098217039736,542.0860604915282,536.4904114880393,526.4593139558084,543.7589595495073
Brazil_74270000,48.14619508071188,87.620059086064,50.19728532025268,78.65209833943264,56.33905572101515,78.0636480144783,70.24664058927604,50.19728532025268,78.65209833943264
Brazil_74500000,223.31062277579068,270.89320999414065,228.3897796550093,259.49022991844697,229.94505750668344,254.43834280533733,243.9632770136457,228.3897796550093,259.49022991844697
Brazil_75320000,73.61613855680422,399.865945644905,80.54589281198128,399.865945644905,84.67464018578313,399.8186745791,95.40409700677402,80.54589281198128,399.865945644905
Brazil_75550000,431.05315496737296,477.720006767348,440.470206165394,475.47866135307675,443.92980264916355,468.27412559862864,455.70573683430223,440.470206165394,475.47866135307675
Brazil_75900000,419.15720017455357,538.4906517750208,432.51277098714297,512.8520053852931,440.0554523509025,498.02259707604,463.9650113124085,432.51277098714297,512.8520053852931
Brazil_76310000,57.46482012585648,294.58685667191065,70.78737745424138,282.4249876231668,83.7600830405933,277.1200565103627,158.47604553023416,70.78737745424138,282.4249876231668
Brazil_76500000,99.12989157689407,360.0167251004475,159.34001711071514,352.391889295554,214.73637254235965,344.7675638842097,323.8164382274085,159.34001711071514,352.391889295554
Brazil_76560000,122.28349426702967,345.0187965637567,142.4965423767943,331.570547125839,159.2472259146881,315.7656082933375,267.671948409375,142.4965423767943,331.570547125839
Brazil_76800000,219.9001369521338,275.874409703481,224.82321992365482,270.0498875973655,225.545549202915,264.49626950029517,244.421776778619,224.82321992365482,270.0498875973655
Brazil_77585000,42.181424102490695,78.03636483970435,45.0872748559193,73.17962270561053,47.449489749919934,71.71058460634153,59.65065319210867,45.0872748559193,73.17962270561053
Brazil_81350000,67.40552812207898,92.2593001953084,68.5771792927409,89.99683433280083,70.04438830203497,88.23483145551857,79.79164677986267,68.5771792927409,89.99683433280083
Brazil_81380000,59.023389369698435,88.38750760287547,63.809954386002765,84.92804258820782,63.809954386002765,82.89188097283305,70.67683169834271,63.809954386002765,84.92804258820782
Brazil_81420000,81.76766960918374,162.5491198413867,111.65525371349155,157.8841583184555,132.8088745740948,157.8841583184555,151.891807724172,111.65525371349155,157.8841583184555
Brazil_81683000,160.98939174838816,203.06639345043848,163.41952107869153,192.03636726199608,168.19693111829332,188.37654903857378,175.0864553999018,163.41952107869153,192.03636726199608
Brazil_83300200,34.773721300941766,56.34681216322548,36.40972052441029,52.90510354754989,38.369551628515374,50.610851960325896,44.91539606992108,36.40972052441029,52.90510354754989
Brazil_83461000,72.06141977826104,116.72778701518368,73.28817503149845,107.08065772888104,77.38292910646322,103.33801811243704,89.75271057918067,73.28817503149845,107.08065772888104
Brazil_83500002,65.8519326157845,108.6270310839335,69.0164600136881,103.35404028540732,71.17546352971564,101.11353361563957,89.63139695666713,69.0164600136881,103.35404028540732
Brazil_83520000,113.64361956539292,141.8063754276275,117.68399321353222,136.4354357913575,121.3148188297431,133.70185088571665,124.01027386311635,117.68399321353222,136.4354357913575
Brazil_83800002,66.2195042043413,99.14728910424488,68.87501803807467,95.38115551818514,71.46052797046016,94.18370856996518,83.1661819508425,68.87501803807467,95.38115551818514
Brazil_83870000,137.7663216938925,160.4554234706496,139.9034178443754,156.92089786828765,141.42823617554023,156.92089786828765,151.5932104022803,139.9034178443754,156.92089786828765
Brazil_85400000,93.44018515615919,139.01675098792492,98.07227851978183,131.28006601830373,103.09435859638073,128.78296169529497,118.59107408346809,98.07227851978183,131.28006601830373
Brazil_85642000,189.13693174540006,228.7050211777324,194.52111758216694,224.4550114418715,197.785763966297,222.13538833728148,210.825346385073,194.52111758216694,224.4550114418715
Brazil_85900000,156.00033700002933,195.7254644915858,158.77880604395878,190.81748008814782,160.399352607926,186.45167150640552,172.08460196495116,158.77880604395878,190.81748008814782
Brazil_86440000,41.83814193432735,144.74153212623048,49.68360070593614,142.219137751784,57.5276319923245,142.219137751784,80.69328199842755,49.68360070593614,142.219137751784
Brazil_86460000,51.98186674721555,202.52818416943933,58.310192714115914,201.13866619738096,65.1968320392066,200.95739293205696,96.40852718002674,58.310192714115914,201.13866619738096
Brazil_86470000,44.96878698572947,90.79559177322147,50.01365089520056,85.64038918755983,52.10853399278294,84.57648686690973,68.08430413735816,50.01365089520056,85.64038918755983
Brazil_86510000,48.22682736309152,158.4868233340672,54.761281465199275,151.15602300199734,60.3476319691024,145.62474989542534,99.65108262447906,54.761281465199275,151.15602300199734
Brazil_86720000,90.17564306969284,218.06537414178032,99.99426644734696,214.22769909372832,109.62531175309344,209.2314756394053,141.98526690239416,99.99426644734696,214.22769909372832
Brazil_87670000,35.41360991150215,65.39563712079642,38.04135347972917,61.906658377636,39.938532700742414,58.84620451858828,47.74860718875718,38.04135347972917,61.906658377636
Brazil_87905000,101.54626863423806,245.36154564594085,109.5582294775282,226.65718196728622,114.92813078273541,201.73459902269371,145.06434489541098,109.5582294775282,226.65718196728622
Brazil_88220000,45.828732401304244,68.6362243011354,48.5235182180009,65.64013135318646,52.92774353001276,64.21743636570453,58.3563735560435,48.5235182180009,65.64013135318646
Canada_01AF002,100.63372618697795,185.6372241160761,109.1739438566735,178.8253234296135,124.51413192558385,170.3037869905349,145.1056960294585,109.1739438566735,178.8253234296135
Canada_01BJ007,74.12532994543079,133.02210142076945,81.15232066339036,122.947767128281,81.98566657469613,118.67557500811145,90.4950434974705,81.15232066339036,122.947767128281
Canada_02AB025,38.591067013905885,82.42548253875518,43.015675091995995,80.56483852635647,45.00072574855972,77.28348342138642,63.572627448407,43.015675091995995,80.56483852635647
Canada_02GA003,31.485009498061064,62.8487367937267,31.89383070828,62.8487367937267,31.89383070828,61.06812875029494,43.0666964590948,31.89383070828,62.8487367937267
Canada_02GD003,242.79577883584662,288.9899677895824,247.3140338448864,281.7460298915783,250.09875098833749,277.47135166637463,263.295763639267,247.3140338448864,281.7460298915783
Canada_03NF001,177.7312456931605,219.22204349591527,180.040025905848,207.3867429881605,180.040025905848,206.6545084870495,200.3333820794985,180.040025905848,207.3867429881605
Canada_03OC003,434.9524462702388,519.4012050502367,442.0508664138442,502.54688633987917,444.5193685935674,501.909091518324,461.338254258283,442.0508664138442,502.54688633987917
Canada_03QC001,287.1533207401608,584.5283529462082,305.56625429503174,574.7846245392606,320.3292844018707,571.632066540928,548.539132243116,305.56625429503174,574.7846245392606
Canada_03QC003,106.862824426586,162.66145580612312,117.3166187616091,162.043468248446,130.74002157690947,162.043468248446,161.924624487355,117.3166187616091,162.043468248446
Canada_04LD001,47.94602784930963,95.5321132814714,55.75876073121638,88.66509486916625,59.63780145397423,86.68783410003721,75.8700611751134,55.75876073121638,88.66509486916625
Canada_04LF001,40.014900906721046,97.6837173214687,40.93608954670581,93.09727843301526,41.78458777215973,83.59344542993563,58.432970169458095,40.93608954670581,93.09727843301526
Canada_05AG006,62.19404854867148,124.9158226447235,70.93324526920868,116.807786518342,78.06676650497977,109.30937716837974,100.82684234145675,70.93324526920868,116.807786518342
Canada_05BB001,44.09374182572483,83.56894378508147,47.05363816868932,80.15814386343756,51.59921856947597,76.98617295072073,62.60227756654853,47.05363816868932,80.15814386343756
Canada_05BE004,43.09248942373836,90.69155797936426,46.887972243840416,85.13466956635396,53.60994640357036,80.07638014335463,68.1318230784004,46.887972243840416,85.13466956635396
Canada_05BH004,88.79200648931983,114.149195519299,93.4123513109665,108.14750669828821,95.24915403273346,102.172653520084,100.361814587804,93.4123513109665,108.14750669828821
Canada_05BH005,31.2283651363416,62.653189173814,31.2443594375707,61.95220984285582,31.2500104340325,52.7668927487739,38.8331832203731,31.2443594375707,61.95220984285582
Canada_05BM002,125.92071253713326,164.8410590288265,132.1015774148408,161.5441565738165,135.8404119296799,159.69257518831802,149.82573785702402,132.1015774148408,161.5441565738165
Canada_05BM004,87.4802471458369,192.795645457107,96.0399100204031,179.135310429361,104.689467134042,164.222280923087,147.40038364001,96.0399100204031,179.135310429361
Canada_05BN012,83.27239618309616,129.3383216150705,87.80720436516641,125.9834275456625,90.85629377101748,122.85887691301453,107.646531795801,87.80720436516641,125.9834275456625
Canada_05CK004,81.91463492398412,221.620698159793,94.66993922834592,217.122307804723,102.72154120761014,214.843123358154,164.341194305232,94.66993922834592,217.122307804723
Canada_05DC001,84.12852355003322,123.29992294734821,88.30009156956658,118.25415041604063,91.25578321851643,114.5827095896275,104.30049182758665,88.30009156956658,118.25415041604063
Canada_05DC010,125.22641480707449,223.87249657539488,135.52193560916226,212.959208541453,137.16734466586075,195.01932663442074,158.36789622478975,135.52193560916226,212.959208541453
Canada_05DD005,37.184358659227044,67.8607147466325,41.243733606502886,65.54569119039655,43.355182881119504,60.373863344834746,49.93174052390172,41.243733606502886,65.54569119039655
Canada_05DE010,95.30532698128764,178.6671403036525,102.84126463876427,173.4187289882586,110.15869405465199,166.14423276358002,145.619894083025,102.84126463876427,173.4187289882586
Canada_05EF001,184.099622534688,199.739303097712,197.203462699133,198.486832101877,197.203462699133,198.486832101877,197.234361106042,197.203462699133,198.486832101877
Canada_05KG007,177.765302325909,201.209045442105,177.804313746762,201.1194865198014,177.804313746762,200.858679969457,193.029330538376,177.804313746762,201.1194865198014
Canada_05OC008,90.1422472122578,134.79207399352276,92.0354483719216,113.090725502451,97.0943317920888,112.749463327019,107.435080481397,92.0354483719216,113.090725502451
Canada_05OJ005,199.024445882155,230.910703787255,205.29185093400952,225.884008123252,205.29185093400952,225.3189602702125,217.50618201658,205.29185093400952,225.884008123252
Canada_05PB009,36.99654267097986,113.03376033538481,39.40533010058843,98.49474590948591,42.108761996292515,91.65380119376664,60.056582396349455,39.40533010058843,98.49474590948591
Canada_05PC018,220.82940853425447,277.5376618310544,238.42698067690378,272.9918979918749,240.8596125440835,269.1825881275681,251.870677951666,238.42698067690378,272.9918979918749
Canada_05PC019,102.015486546316,176.27580649009707,114.33278099356049,170.7507043157952,114.863190802293,169.377532255408,140.735402583826,114.33278099356049,170.7507043157952
Canada_05PF063,464.621804092488,568.511370409207,477.820614578173,564.782844869359,482.673988837483,564.782844869359,510.728859555934,477.820614578173,564.782844869359
Canada_06FC001,741.4967293280423,791.83186203785,754.920686355261,786.633324,764.244165859718,784.4475750522687,779.308111310304,754.920686355261,786.633324
Canada_06GD001,238.7511220652842,316.6170683293511,259.3156831108108,303.344603856775,260.7938330696146,302.02067401598816,277.096122902751,259.3156831108108,303.344603856775
Canada_06JC002,166.040294997606,218.090403357673,175.998661982854,217.7522400361936,176.507633966266,214.568081903713,194.093111007421,175.998661982854,217.7522400361936
Canada_07AC007,44.03466814786758,84.686571711423,44.2225995136627,76.2883888024539,45.35018770843337,71.4961389746785,61.5475222978997,44.2225995136627,76.2883888024539
Canada_07AD002,127.366065034093,178.477366212823,135.079867400929,178.477366212823,140.732730204107,178.477366212823,154.3349313242525,135.079867400929,178.477366212823
Canada_07AG004,49.92305943811555,97.73130847221469,57.61718633135845,92.73268553577631,59.38549898667086,89.70538204275793,75.76801084740396,57.61718633135845,92.73268553577631
Canada_07AG007,32.2815923617268,80.4981784029217,33.4576066554145,67.2214943725316,37.3972545392682,65.7391990171413,64.5631847234536,33.4576066554145,67.2214943725316
Canada_07CD001,80.0910038930992,121.700552710074,94.71631764749127,121.700552710074,96.5577615100297,121.700552710074,106.650290372019,94.71631764749127,121.700552710074
Canada_07EE007,83.9586255497395,116.37549276199657,83.9586255497395,108.822162379206,95.91904729472,108.822162379206,108.822162379206,83.9586255497395,108.822162379206
Canada_07FA006,45.255521529342225,120.429512026948,60.2147560134739,107.264913408316,62.1038463982104,107.264913408316,88.4330436354745,60.2147560134739,107.264913408316
Canada_07FB001,70.3067868088159,127.666906847718,74.1823347425611,126.976241306353,82.9578109868174,115.184694491074,98.9868468282668,74.1823347425611,126.976241306353
Canada_07FB006,46.9410749074187,73.2092297489603,59.22703253061508,61.771391923338356,60.0751523281895,60.0751523281895,60.0751523281895,59.22703253061508,61.771391923338356
Canada_07FD002,179.2753976808914,517.9024461814637,239.37680155228006,508.67368736356684,314.1417839349132,495.722897317586,419.990716178353,239.37680155228006,508.67368736356684
Canada_07FD003,332.964819751113,605.2948389785627,332.964819751113,557.0868135779458,336.719841506896,393.455873348187,363.122338227249,332.964819751113,557.0868135779458
Canada_07GJ001,120.141389263722,223.3805340575,133.651406272104,210.247431211514,150.176736579653,210.247431211514,182.096654707564,133.651406272104,210.247431211514
Canada_07HF001,96.1549711706323,321.261046710682,133.51200031247458,321.261046710682,173.99582925032982,318.910069420447,303.922589195195,133.51200031247458,321.261046710682
Canada_07JD002,53.9894451269459,110.152567587621,56.8680988932358,108.037638289939,63.56537500256313,98.03284775118037,83.7159513665919,56.8680988932358,108.037638289939
Canada_07OB003,31.9681898672319,60.161538126525,31.9681898672319,60.161538126525,38.54467173106285,60.161538126525,60.161538126525,31.9681898672319,60.161538126525
Canada_07OC001,33.1413448656146,76.0717702431366,33.1413448656146,67.21442149079624,33.1413448656146,67.1672451991726,46.7634990719437,33.1413448656146,67.21442149079624
Canada_08CF003,153.57941030756322,416.88289200757043,300.5571386409726,414.9965643628442,384.87536961336696,413.2253038581177,401.0891168181155,300.5571386409726,414.9965643628442
Canada_08CG001,144.0537614531246,242.97101772532184,187.76527468381582,226.45903122160763,197.8446393621308,223.133434590888,213.293747474999,187.76527468381582,226.45903122160763
Canada_08DB001,265.8987780210807,625.1001792906236,285.04261727516547,617.8774746833866,329.9515580182187,615.1281377607838,542.1077196142821,285.04261727516547,617.8774746833866
Canada_08GA022,82.99409882165514,124.5413736573,91.05245450032893,120.62653629289348,93.36952864579848,118.87222440434161,110.8468919270458,91.05245450032893,120.62653629289348
Canada_08JA017,39.57613203600407,127.07358986084452,45.47846541762027,121.3715889698909,47.99607671818806,111.7077888232937,65.93031968826611,45.47846541762027,121.3715889698909
Canada_08JC001,83.31485167081719,125.318107703009,91.69292708303061,121.8264944285194,91.92281570141984,120.70745151290151,111.091342005935,91.69292708303061,121.8264944285194
Canada_08JC002,46.406822555665144,90.32505656944961,50.69591929438485,85.9493102068844,52.74530611657415,79.7163108463033,70.9256050383201,50.69591929438485,85.9493102068844
Canada_08KA004,229.11922510792468,252.30980071684263,234.0146817378333,250.22963034044705,236.6746450082311,249.1307695765522,244.9075280955408,234.0146817378333,250.22963034044705
Canada_08KA005,90.6308211856268,194.5605354470084,94.0361981187716,193.867511369386,99.37726299286193,193.867511369386,134.602004041673,94.0361981187716,193.867511369386
Canada_08KB003,92.5646781045,123.419570806,98.3234498267839,123.419570806,98.3234498267839,123.419570806,123.419570806,98.3234498267839,123.419570806
Canada_08LB064,79.75458155558853,109.06968944533016,84.5816999056345,107.63547498982304,92.2124409919701,107.63547498982304,96.0987397722284,84.5816999056345,107.63547498982304
Canada_08LE031,177.1890893031937,213.22923826082047,187.1077021745845,208.27107117091725,190.959985604228,205.700124755131,198.9945932364265,187.1077021745845,208.27107117091725
Canada_08LF051,41.8946262415588,75.2914772312837,42.0134762450809,75.2914772312837,42.6671512644528,75.2914772312837,57.1668516941554,42.0134762450809,75.2914772312837
Canada_08MB005,42.0629669429097,91.55832286802159,47.42127485595773,89.19141531279784,52.23210490320603,85.02029360330799,69.27388095686153,47.42127485595773,89.19141531279784
Canada_08MC018,236.866732263034,294.25320518787936,248.5218219719895,288.781278979238,255.561608449776,288.781278979238,274.2270313006635,248.5218219719895,288.781278979238
Canada_08MF005,256.8307117042094,429.33773290533276,268.3941983459287,381.6319820122734,275.0176892329966,360.33034148466106,308.709016155925,268.3941983459287,381.6319820122734
Canada_08MF040,137.97320403623502,168.63381562708702,137.97320403623502,160.1021035210857,137.97320403623502,156.79699096159683,141.7983636127555,137.97320403623502,160.1021035210857
Canada_08MG005,69.9545531709769,108.503349137768,69.9545531709769,102.38749115590069,84.7128977218159,99.7664091636717,85.0080646128327,69.9545531709769,102.38749115590069
Canada_08MH024,448.97912025158956,510.73914198235826,461.9128606579878,507.77744864403485,470.1763423223071,502.9376687009185,488.7925951671,461.9128606579878,507.77744864403485
Canada_08NA002,72.11051701114661,112.74109898355512,82.91527979231321,112.47102860610688,86.33426571572349,107.90726125382211,98.05447695492784,82.91527979231321,112.47102860610688
Canada_08NE049,151.064108482428,209.921025665744,158.120400723651,202.34166587321695,159.675590855392,202.34166587321695,186.67990501492528,158.120400723651,202.34166587321695
Canada_08NG065,41.5039651168152,147.4840681825695,43.95070541846155,146.5325580652625,50.0735243584807,138.9637096219275,66.4851026400097,43.95070541846155,146.5325580652625
Canada_08NH126,1391.631246344887,2269.8455499899223,1602.9655987301899,2201.4999418604375,1630.5341821390007,2148.4169457802677,1770.727407581435,1602.9655987301899,2201.4999418604375
Canada_08NJ158,142.64718098622157,388.403978738439,152.7700444145354,283.96528723747906,160.8432750947438,250.27253824760896,200.752969507082,152.7700444145354,283.96528723747906
Canada_09AB001,92.874914452224,126.306108612317,92.874914452224,123.793956993389,92.874914452224,123.793956993389,117.256787998971,92.874914452224,123.793956993389
Canada_09AC001,68.0619118557136,99.4116409528908,69.64117532209276,98.2133151505435,73.85952990058105,94.52061179,91.7921457291194,69.64117532209276,98.2133151505435
Canada_09BA001,46.40810554388429,102.4272713546959,58.06664945452448,101.1093013882286,58.5651850363691,91.4894857200666,64.3922738,58.06664945452448,101.1093013882286
Canada_09BC001,165.041245042636,210.052493690627,170.85041488275,195.048744141297,180.044994591966,195.048744141297,180.219035186062,170.85041488275,195.048744141297
Canada_09DB001,135.600475163671,185.05451884430596,135.600475163671,169.471038489209,135.600475163671,159.977823009137,138.130423000204,135.600475163671,169.471038489209
Canada_09DD003,155.095938088697,268.21270561512404,165.094251564266,252.331643504123,175.869287344618,243.177286204903,224.281753830874,165.094251564266,252.331643504123
Canada_10AB001,55.147392280262906,98.26945881627759,66.8791309702081,90.0137908492791,66.8791309702081,90.0137908492791,81.6172010962153,66.8791309702081,90.0137908492791
Canada_10EB001,112.643339622097,120.137160539859,119.951223565243,120.137160539859,119.951223565243,120.137160539859,119.951223565243,119.951223565243,120.137160539859
Canada_10ED001,401.706230356229,422.073276226132,403.819237996911,417.87073880744293,403.819237996911,414.795138797117,403.819237996911,403.819237996911,417.87073880744293
Canada_10GB006,107.214894180614,156.716738102078,107.918711866701,142.464429958813,119.824961056342,135.484904571782,120.294172847067,107.918711866701,142.464429958813
Canada_10HA004,78.3982682094454,116.42113422400351,78.3982682094454,112.09834899265,90.5726429426451,97.1009308430565,90.5726429426451,78.3982682094454,112.09834899265
Canada_10HB005,172.312481658046,225.98070103879,175.359149133808,219.008519700025,190.065178680279,214.321338968083,199.146591348418,175.359149133808,219.008519700025
Canada_10KB001,99.94547291257389,134.315464037302,100.736598027977,134.315464037302,100.736598027977,125.8547914448702,113.570405455624,100.736598027977,134.315464037302
Canada_10LA002,183.9753447638484,251.586399821301,194.286408345173,240.1495725336922,197.27581054223418,239.433766160719,236.565450638794,194.286408345173,240.1495725336922
Canada_10LD004,74.02572847060854,116.74683472220468,74.8713341266269,113.863150487474,79.5104207117278,109.224063902373,87.9664772719115,74.8713341266269,113.863150487474
Canada_10NC001,157.612545416365,283.288582206957,157.612545416365,275.153906926649,167.217335269356,257.478861930647,199.027694323758,157.612545416365,275.153906926649
Canada_10OB001,46.9628402422386,90.15451138096,46.9628402422386,90.15451138096,46.9628402422386,85.82208625070827,60.1030075873067,46.9628402422386,90.15451138096
Canada_10QA001,142.666953406618,187.06609247883333,142.666953406618,175.142549495698,142.666953406618,171.542131915186,153.922380131387,142.666953406618,175.142549495698
Canada_10QD001,187.501683768274,323.88814035137153,192.3739132620654,295.60710932108253,202.452568496514,283.5408137189834,229.305530086842,192.3739132620654,295.60710932108253
Canada_10TA001,34.44176971271266,98.330948609824,39.2133733475672,90.813006839351,39.2133733475672,90.813006839351,60.6985449721325,39.2133733475672,90.813006839351
Chile_05748001,40.2923225764161,213.4367392723578,47.02795469098586,161.03768558494943,56.20796096590612,136.93683575868,90.43476040180268,47.02795469098586,161.03768558494943
Chile_06028001,34.26824572671265,81.19364624714555,37.055654233608294,71.69802565894223,38.748914495292254,68.3624979358811,50.03802806828255,37.055654233608294,71.69802565894223
Chile_07123001,64.2674562299379,139.16110636610787,71.03970549994683,126.370620201431,84.1997315783438,122.74358068835,103.565669841363,71.03970549994683,126.370620201431
Chile_07317005,35.36646690539284,209.19903490047375,38.01699561018322,194.58769326093181,45.39339007298765,179.915773919733,81.09748491491005,38.01699561018322,194.58769326093181
Chile_07359001,88.89661109339761,146.51591265537766,93.40657940668582,140.124915207861,93.86045591346992,131.39520111116633,104.73611754229474,93.40657940668582,140.124915207861
Chile_07383001,53.825844990731525,329.67526678585364,69.0690340315888,279.0096019866392,76.7432760537112,261.2756436282994,176.327039097116,69.0690340315888,279.0096019866392
Chile_08140002,152.47404330335394,348.7245603913638,168.9912195461663,334.21301735129254,185.52686428779438,316.5876972644977,252.733458753705,168.9912195461663,334.21301735129254
Chile_08317001,62.610546835948234,123.15777000806817,72.74020838320281,120.08209747019852,79.51780243927055,113.84524307543315,99.1016081129976,72.74020838320281,120.08209747019852
Chile_08319001,46.4001757938901,209.88445969427264,53.5008994702197,194.4137430166713,61.98165418145134,194.341897583184,142.2838939021675,53.5008994702197,194.4137430166713
Chile_08334001,152.04139463179558,259.824456627588,168.1638195918226,252.6966360635876,176.021034601881,247.55433610328,229.4841028777845,168.1638195918226,252.6966360635876
Chile_08383001,39.96797501636479,74.40019305722426,43.3579274181658,71.4092908823375,43.3579274181658,66.7784145277014,49.51020518915144,43.3579274181658,71.4092908823375
Chile_10122003,59.197682824413675,92.11797851920387,61.58047326979868,84.5943548217529,66.49803937699485,82.06702940991228,74.1677241367171,61.58047326979868,84.5943548217529
Chile_10503001,35.58021598348355,109.07995721580345,37.65593941128356,101.01090727388662,46.48428293278763,94.67074644642582,75.49866061098562,37.65593941128356,101.01090727388662
Chile_10514001,86.87389357192771,125.4985624703265,94.08852829651121,125.4985624703265,97.51140341486199,125.4985624703265,113.401679280345,94.08852829651121,125.4985624703265
Chile_10702002,37.66183400062876,78.73111497402154,42.06043376822394,66.14891475522678,43.84727437024214,64.37246529619107,54.473697456998096,42.06043376822394,66.14891475522678
Chile_10704002,81.99851510567355,126.5843559147315,91.5278219654164,122.9142960440058,95.7590916896972,119.5495681870648,104.9891847742564,91.5278219654164,122.9142960440058
Chile_11342001,123.88953901729934,242.072729837196,136.2238841609967,236.7071350666115,152.2072090043725,222.9314179825305,185.820768607284,136.2238841609967,236.7071350666115
Chile_11500002,60.49383502748462,106.93741657613826,64.21496358873252,100.63625432551568,67.99603227890182,97.49418379813947,77.32541156236161,64.21496358873252,100.63625432551568
Chile_11536004,81.55685216816703,116.09467401055696,87.02032376370927,115.1280605580547,90.13305251215331,115.1280605580547,104.15656787635068,87.02032376370927,115.1280605580547
China_61304300,50.50288398805429,125.75792036656904,54.40751644060829,120.0125996730789,57.54388441408359,116.41207754889682,73.7598462886968,54.40751644060829,120.0125996730789
China_62310250,56.83568190055107,199.19047777649862,65.86637153522223,195.50059690283888,72.47571732583528,185.3531523657115,125.88226980472899,65.86637153522223,195.50059690283888
China_62401800,164.78381359199818,763.4879116761065,221.846135314744,751.8646460517309,274.4621509241823,746.0078292409776,695.508856828474,221.846135314744,751.8646460517309
EWA_9110230,80.91096234593121,157.33799465369913,91.2051285304061,139.50500799696448,95.08755705559257,130.3772162858833,110.56322394269924,91.2051285304061,139.50500799696448
EWA_9110278,273.8539246750492,399.99173017798796,288.8631178052426,346.749780348523,303.58721347985744,332.316721659813,322.516496624269,288.8631178052426,346.749780348523
EWA_9110302,124.8317391260957,178.73735676773146,132.0853559687965,170.925183948408,138.63039508964923,167.656763931054,150.636091037443,132.0853559687965,170.925183948408
