COMID,Unnamed: 0,node_id,lat,lon,time,wse,wse_u,width,width_u,stationid,node_data_num,width_u_r
63004626,298,63210900040641,-4.29464039,-42.9863662,749726018.829,37.83251,0.09192,739.45161,39.609376,Brazil_34820000,42,0.05356587971997248
63008277,209,63230000050461,-5.5783867,-43.0259559,744317926.052,65.96064,0.09308,214.962311,6.892367,Brazil_34660000,87,0.03206314152437634
63008277,130,63230000050461,-5.57831533,-43.0260402,751914410.177,66.3777,0.09903,223.139084,5.10746,Brazil_34660000,87,0.022889132232881262
63008277,193,63230000050461,-5.57817702,-43.0270142,753331449.145,66.81503,0.12736,201.743244,3.00008,Brazil_34660000,87,0.014870782983939726
63008277,648,63230000050461,-5.57818785,-43.0262987,753717115.329,67.16209,0.1524,213.497218,4.079977,Brazil_34660000,87,0.019110211543833796
63008277,294,63230000050461,-5.57848139,-43.0264365,755134154.7,66.07244,0.11001,201.0603,3.642615,Brazil_34660000,87,0.018117027578293674
63008277,50,63230000050461,-5.57835938,-43.0262633,755519820.218,66.67,0.11913,201.356359,4.295751,Brazil_34660000,87,0.021334071699220584
63008277,194,63230000050461,-5.57829036,-43.0256262,759125231.624,66.66314,0.1782,187.146977,2.150601,Brazil_34660000,87,0.011491508088853608
63008277,239,63230000050461,-5.57832083,-43.0260504,760542270.396,66.1238,0.09382,236.63661,7.15011,Brazil_34660000,87,0.030215569771727208
63008277,153,63230000050461,-5.57821832,-43.0263304,762344975.717,68.29167,0.10747,254.940766,7.959371,Brazil_34660000,87,0.031220471817363253
63008277,332,63230000050461,-5.57799275,-43.0270338,762730641.266,68.42915,0.2926,198.599192,2.351386,Brazil_34660000,87,0.01183985683083746
63008277,100,63230000050461,-5.57822957,-43.0264342,764147678.152,67.08395,0.10931,218.339114,4.982805,Brazil_34660000,87,0.022821403406445992
63008277,84,63230000050461,-5.57777108,-43.0257342,767753087.675,67.81678,0.32105,198.316475,1.963193,Brazil_34660000,87,0.009899293540791304
63008277,197,63230000050461,-5.57831096,-43.0260724,769555792.52,66.21915,0.09365,223.92961,8.033159,Brazil_34660000,87,0.035873589919618046
63008277,280,63230000050461,-5.57829716,-43.0261317,771358498.212,66.13552,0.09601,244.05735,8.693743,Brazil_34660000,87,0.035621721697789474
63008277,226,63230000050461,-5.57818917,-43.0261332,773161201.194,66.44519,0.11289,207.34216,4.438063,Brazil_34660000,87,0.02140453731165914
63008277,596,63230000050461,-5.57788942,-43.0269603,773546866.268,66.94832,0.23975,199.798716,2.147396,Brazil_34660000,87,0.010747796797653093
63008277,290,63230000050461,-5.57809058,-43.0265486,774963906.675,66.30198,0.1349,211.879907,2.260294,Brazil_34660000,87,0.010667807212129841
63012207,210,63250000070331,-6.76156205,-43.0188577,744317946.079,99.17181,0.10066,172.629571,6.354038,Brazil_34311000,60,0.03680735556018963
63012207,237,63250000070331,-6.76154762,-43.018876,744703572.525,99.35807,0.09535,228.738485,8.097416,Brazil_34311000,60,0.035400321900357086
63012207,131,63250000070331,-6.76155221,-43.0188038,751914390.152,99.22967,0.09441,241.393889,10.173459,Brazil_34311000,60,0.042144641863738314
63012207,194,63250000070331,-6.76172388,-43.0188148,753331469.173,99.75316,0.11293,188.566395,4.920249,Brazil_34311000,60,0.02609292604867373
63012207,649,63250000070331,-6.76152574,-43.0188617,753717095.305,100.36533,0.09895,194.665932,6.888886,Brazil_34311000,60,0.03538824656797164
63012207,295,63250000070331,-6.76205321,-43.0185982,755134174.73,99.53686,0.12519,156.201134,2.947523,Brazil_34311000,60,0.01887004866430739
63012207,468,63250000070331,-6.76162811,-43.0188243,757322506.341,99.23365,0.09695,203.56526,8.565041,Brazil_34311000,60,0.04207516056521629
63012207,195,63250000070331,-6.76149852,-43.0188955,759125211.6,99.54956,0.09422,208.021468,7.869043,Brazil_34311000,60,0.03782803321049537
63012207,240,63250000070331,-6.76159024,-43.0188352,760542290.423,99.57334,0.09894,212.864994,7.254205,Brazil_34311000,60,0.03407890073273391
63012207,129,63250000070331,-6.7615372,-43.0188557,760927916.049,99.52326,0.09829,247.22557,10.198198,Brazil_34311000,60,0.04125057937979473
63012207,154,63250000070331,-6.76161146,-43.0188932,762344995.745,101.01214,0.10093,196.241861,5.209673,Brazil_34311000,60,0.026547205440535446
63012207,333,63250000070331,-6.76153639,-43.0188745,762730621.24,100.87651,0.10113,223.281797,8.162988,Brazil_34311000,60,0.03655912891098776
63012207,101,63250000070331,-6.76160663,-43.0188852,764147698.177,100.21114,0.10401,176.920739,5.786126,Brazil_34311000,60,0.032704622605041235
63012207,350,63250000070331,-6.7614922,-43.0188166,764533324.599,99.79152,0.0985,225.062754,11.641922,Brazil_34311000,60,0.051727448425340064
63012207,156,63250000070331,-6.76175458,-43.0188105,765950402.888,101.13767,0.10714,178.554938,5.446396,Brazil_34311000,60,0.0305026344328825
63012207,85,63250000070331,-6.76202453,-43.0186876,767753107.705,99.64119,0.15021,171.816901,1.926096,Brazil_34311000,60,0.01121016610583612
63012207,156,63250000070331,-6.76156498,-43.0188374,768138733.031,99.26072,0.09493,226.275449,8.635759,Brazil_34311000,60,0.03816480770744156
63012207,463,63250000070331,-6.76157631,-43.0188231,769941437.935,100.19303,0.09375,229.831829,7.585244,Brazil_34311000,60,0.03300345314660486
63012207,281,63250000070331,-6.7614791,-43.0188609,771358518.24,99.2192,0.09982,178.241677,5.269069,Brazil_34311000,60,0.029561374694651237
63012207,198,63250000070331,-6.76156881,-43.0188486,771744144.239,99.18848,0.09748,197.851476,7.194928,Brazil_34311000,60,0.036365298583873086
63012207,227,63250000070331,-6.76156365,-43.0188888,773161221.222,99.73908,0.09886,199.497939,6.874138,Brazil_34311000,60,0.0344571880514515
63012207,597,63250000070331,-6.76161944,-43.0188146,773546846.241,99.22418,0.09707,200.635844,6.711799,Brazil_34311000,60,0.03345264169247844
63012207,291,63250000070331,-6.76152367,-43.0188405,774963926.701,100.21344,0.10174,192.232707,6.906527,Brazil_34311000,60,0.03592794955543127
63012207,667,63250000070331,-6.76165437,-43.0187992,775349552.341,99.15725,0.09582,172.306661,6.866641,Brazil_34311000,60,0.03985128003844263
63012207,520,63250000070331,-6.76155726,-43.0188574,750111684.78,99.331,0.09554,200.923079,7.592527,Brazil_34311000,60,0.037788227404179885
63035494,221,63540100260111,-16.42924102,-41.0050893,744318116.121,200.47107,0.09904,224.360552,14.317401,Brazil_54710000,84,0.06381425287275991
63035494,296,63540100260111,-16.42933936,-41.0051953,752685926.84,201.19632,0.11423,88.189703,3.678262,Brazil_54710000,84,0.041708520097862224
63035494,205,63540100260111,-16.42954984,-41.0050635,753331639.223,200.72911,0.0957,210.725619,12.41552,Brazil_54710000,84,0.05891794295785175
63035494,244,63540100260111,-16.42945562,-41.0050296,754488632.303,201.15983,0.09727,165.046021,6.701062,Brazil_54710000,84,0.04060117268746515
63035494,306,63540100260111,-16.42977535,-41.0049717,755134344.783,200.96506,0.0955,248.852255,14.845023,Brazil_54710000,84,0.059653962147138265
63035494,292,63540100260111,-16.42912607,-41.0047537,756291335.856,200.69354,0.10147,108.070689,4.958359,Brazil_54710000,84,0.045880701288024545
63035494,98,63540100260111,-16.42967484,-41.0049932,758094041.815,202.48558,0.10151,143.136668,5.043648,Brazil_54710000,84,0.0352365894111773
63035494,251,63540100260111,-16.42932884,-41.0052241,760542460.461,201.22813,0.09812,302.972512,12.989894,Brazil_54710000,84,0.04287482687538333
63035494,521,63540100260111,-16.42958741,-41.0050342,761699452.859,203.17646,0.10868,160.622193,4.642841,Brazil_54710000,84,0.02890535182768921
63035494,165,63540100260111,-16.42994232,-41.0049352,762345165.776,202.63704,0.0943,271.446803,14.25636,Brazil_54710000,84,0.05251990387228838
63035494,422,63540100260111,-16.42936794,-41.0049749,763502155.737,201.11012,0.10479,108.421896,4.924109,Brazil_54710000,84,0.04541618604419166
63035494,112,63540100260111,-16.4297167,-41.0050059,764147868.212,201.76013,0.09308,260.432307,16.732808,Brazil_54710000,84,0.06425012392951693
63035494,347,63540100260111,-16.42936189,-41.0051548,765304860.041,201.12497,0.10433,132.135041,5.485198,Brazil_54710000,84,0.04151206189128893
63035494,167,63540100260111,-16.42945141,-41.0048309,765950572.933,201.52594,0.09513,243.712429,13.365762,Brazil_54710000,84,0.05484234864361391
63035494,96,63540100260111,-16.4289927,-41.0050171,767753277.765,200.54873,0.10137,169.797232,9.021814,Brazil_54710000,84,0.05313286850282694
63035494,209,63540100260111,-16.42991356,-41.0055602,769555982.622,200.81046,0.12358,129.109776,7.790104,Brazil_54710000,84,0.06033705766788721
63035494,292,63540100260111,-16.42897042,-41.0051656,771358688.284,200.41944,0.09466,237.287389,23.218044,Brazil_54710000,84,0.09784777900691553
63035494,566,63540100260111,-16.42992916,-41.0055417,772515679.568,200.14487,0.36994,90.058743,0.70698,Brazil_54710000,84,0.007850209501591645
63035494,238,63540100260111,-16.4294542,-41.0050382,773161391.263,201.18674,0.0958,278.923749,17.365422,Brazil_54710000,84,0.062258671275782974
63035494,567,63540100260111,-16.42913837,-41.0048309,774318383.55,200.82126,0.10591,85.670149,3.693011,Brazil_54710000,84,0.043107325516616064
63035494,302,63540100260111,-16.42926463,-41.0051731,774964096.742,200.89937,0.09658,247.561418,14.381374,Brazil_54710000,84,0.058092145844793955
63035494,43,63540100260111,-16.42925759,-41.0048876,750883221.471,200.86025,0.10202,105.194047,5.430817,Brazil_54710000,84,0.051626657162453314
63035494,323,63540100260111,-16.42973491,-41.0045498,749726229.162,198.86108,0.10312,101.197965,6.390735,Brazil_54710000,84,0.06315082521669285
63035511,225,63540100320131,-16.5700416,-41.5043323,744318116.279,232.79631,0.09736,205.193842,6.557807,Brazil_54580000,90,0.03195908286565442
63035511,323,63540100320131,-16.57002013,-41.5043496,744616971.428,233.02429,0.0935,204.772281,7.905368,Brazil_54580000,90,0.03860565483469904
63035511,174,63540100320131,-16.56993349,-41.504308,751827788.959,233.01631,0.09326,237.565277,9.22961,Brazil_54580000,90,0.038850837616307025
63035511,209,63540100320131,-16.57001579,-41.5043439,753331639.381,232.89055,0.09684,204.326866,6.535568,Brazil_54580000,90,0.031985847617317244
63035511,386,63540100320131,-16.57005022,-41.504348,753630494.093,233.2137,0.09373,243.294899,10.795851,Brazil_54580000,90,0.04437351972595201
63035511,310,63540100320131,-16.57002868,-41.5043168,755134344.941,232.78066,0.10297,176.81164,5.562588,Brazil_54580000,90,0.031460530539731434
63035511,588,63540100320131,-16.57003756,-41.5043626,755433199.32,233.14517,0.09445,226.076447,8.360535,Brazil_54580000,90,0.036981008463920176
63035511,641,63540100320131,-16.57006655,-41.5044035,757235905.319,232.41401,0.09764,214.476042,8.618166,Brazil_54580000,90,0.04018241813694044
63035511,494,63540100320131,-16.57003139,-41.5042997,759038610.479,232.61096,0.09763,234.41047,8.814161,Brazil_54580000,90,0.03760139638813915
63035511,255,63540100320131,-16.57001836,-41.5043433,760542460.619,232.74233,0.1057,175.420388,4.98682,Brazil_54580000,90,0.028427824478418094
63035511,361,63540100320131,-16.56994202,-41.5043434,760841314.823,232.94331,0.09453,209.629674,8.439317,Brazil_54580000,90,0.04025821745064585
63035511,169,63540100320131,-16.5699977,-41.5044299,762345165.933,233.75553,0.10581,197.201775,5.463343,Brazil_54580000,90,0.02770432974043971
63035511,730,63540100320131,-16.57003495,-41.5043653,762644020.292,233.20596,0.09906,224.740957,7.947543,Brazil_54580000,90,0.035363126980010144
63035511,116,63540100320131,-16.57003356,-41.5043184,764147868.369,232.83317,0.09913,206.594614,5.929391,Brazil_54580000,90,0.028700607848373045
63035511,393,63540100320131,-16.5700702,-41.5043959,764446723.507,232.9794,0.09491,243.20317,8.852839,Brazil_54580000,90,0.0364010016810225
63035511,171,63540100320131,-16.57005066,-41.5043385,765950573.09,232.15079,0.10954,174.207837,5.365435,Brazil_54580000,90,0.03079904493619308
63035511,195,63540100320131,-16.56993698,-41.5043105,766249428.774,233.35035,0.09419,233.274192,8.430111,Brazil_54580000,90,0.03613820683601382
63035511,100,63540100320131,-16.5700417,-41.5043864,767753277.924,232.27564,0.10005,173.499729,6.041053,Brazil_54580000,90,0.03481880366510544
63035511,700,63540100320131,-16.56999959,-41.5043334,768052131.985,232.25719,0.0967,218.371037,8.067575,Brazil_54580000,90,0.03694434532542885
63035511,213,63540100320131,-16.5700495,-41.5043623,769555982.778,232.28327,0.10762,161.745203,5.079841,Brazil_54580000,90,0.031406439917726646
63035511,525,63540100320131,-16.5699896,-41.5043504,769854836.895,232.4394,0.09328,219.89157,8.327847,Brazil_54580000,90,0.037872515985947076
63035511,296,63540100320131,-16.57003649,-41.504368,771358688.443,232.27507,0.09693,206.611096,7.257841,Brazil_54580000,90,0.0351280310714774
63035511,583,63540100320131,-16.56998384,-41.504337,771657543.235,232.29182,0.09596,187.440971,7.255187,Brazil_54580000,90,0.0387065163037381
63035511,242,63540100320131,-16.5700553,-41.5043602,773161391.42,232.79268,0.09545,207.061131,6.674382,Brazil_54580000,90,0.03223387203463116
63035511,192,63540100320131,-16.5700427,-41.5042962,773460245.333,232.56187,0.0949,213.459623,7.787993,Brazil_54580000,90,0.036484618920178645
63035511,306,63540100320131,-16.56993122,-41.504302,774964096.899,232.97131,0.10292,173.475196,5.409477,Brazil_54580000,90,0.031182999787473936
63035511,456,63540100320131,-16.56998849,-41.5043057,775262951.4,232.74299,0.09407,213.968001,8.608791,Brazil_54580000,90,0.04023401143986946
63035511,181,63540100320131,-16.57001292,-41.5043472,750025083.567,233.11438,0.09486,232.94912,9.06654,Brazil_54580000,90,0.038920687916743364
63038137,227,63550600150401,-17.84550357,-40.377535,744318145.538,94.94478,0.11226,84.234202,3.002339,Brazil_55699998,192,0.03564275470906699
63038137,299,63550600150401,-17.84528254,-40.3774162,752685897.893,94.60059,0.09442,121.122673,6.982246,Brazil_55699998,192,0.057646069287126775
63038137,211,63550600150401,-17.84537812,-40.3776632,753331668.641,94.81271,0.10376,93.986304,3.519198,Brazil_55699998,192,0.0374437322271977
63038137,247,63550600150401,-17.84534775,-40.3774295,754488603.357,94.75041,0.10219,105.112758,3.686005,Brazil_55699998,192,0.0350671514108687
63038137,312,63550600150401,-17.84542687,-40.3776203,755134374.203,94.29927,0.10043,96.673199,4.463859,Brazil_55699998,192,0.046174731426855964
63038137,257,63550600150401,-17.84523249,-40.3773164,760542489.875,95.53722,0.11237,105.887741,4.286608,Brazil_55699998,192,0.040482571065521174
63038137,524,63550600150401,-17.84580389,-40.3766693,761699423.91,96.10979,0.30147,111.55413,0.32299,Brazil_55699998,192,0.002895365684802526
63038137,171,63550600150401,-17.84521514,-40.3776831,762345195.188,96.21592,0.13361,134.976812,3.204776,Brazil_55699998,192,0.023743159676937693
63038137,425,63550600150401,-17.84526388,-40.3773579,763502126.786,95.11303,0.09602,150.682734,7.350193,Brazil_55699998,192,0.0487792649156472
63038137,350,63550600150401,-17.84609839,-40.3766797,765304831.091,95.97245,0.35703,94.114148,0.498306,Brazil_55699998,192,0.005294698093638376
63038137,380,63550600150401,-17.84532088,-40.3773004,767107537.461,94.85499,0.09708,140.843093,6.81562,Brazil_55699998,192,0.04839158140328542
63038137,298,63550600150401,-17.845278,-40.3778929,771358717.702,95.14283,0.21306,133.886399,1.377051,Brazil_55699998,192,0.01028521948670828
63038137,570,63550600150401,-17.84470227,-40.3767022,774318354.602,95.52119,0.31422,115.004595,0.31432,Brazil_55699998,192,0.002733108185807706
63038137,308,63550600150401,-17.84531015,-40.3775012,774964126.157,93.88517,0.11568,113.110355,4.238773,Brazil_55699998,192,0.037474667991272775
63038137,46,63550600150401,-17.84527478,-40.3774959,750883192.525,94.43566,0.09448,118.397692,5.758689,Brazil_55699998,192,0.04863852413609549
63041245,236,63560100120511,-19.50211143,-40.9116441,744318175.106,36.08033,0.11326,244.984759,6.720167,Brazil_56992400,75,0.02743095949083102
63041245,308,63560100120511,-19.50273644,-40.9116771,752685867.918,36.68675,0.09446,357.364747,20.84081,Brazil_56992400,75,0.058318035494418816
63041245,220,63560100120511,-19.5026028,-40.9116035,753331698.211,35.64892,0.10642,293.912794,6.935109,Brazil_56992400,75,0.02359580508768189
63041245,256,63560100120511,-19.50199122,-40.9114929,754488573.384,35.99052,0.10425,205.143462,13.215736,Brazil_56992400,75,0.064421921474641
63041245,321,63560100120511,-19.50233914,-40.911606,755134403.772,36.36671,0.11516,268.28926,6.63294,Brazil_56992400,75,0.024723091785336465
63041245,300,63560100120511,-19.50248748,-40.911761,759896688.983,37.16746,0.0954,301.111125,23.981935,Brazil_56992400,75,0.07964479890937275
63041245,359,63560100120511,-19.50205558,-40.9114187,765304801.116,37.12697,0.1001,197.687653,15.603544,Brazil_56992400,75,0.07893029110927832
63041245,182,63560100120511,-19.501982,-40.9116361,765950631.916,36.37968,0.11491,291.955188,4.954017,Brazil_56992400,75,0.01696841571453767
63041245,389,63560100120511,-19.50248973,-40.9115717,767107507.486,36.18521,0.09403,336.204524,29.082272,Brazil_56992400,75,0.08650172714511123
63041245,111,63560100120511,-19.50266532,-40.9115211,767753336.757,36.58292,0.10989,296.16119,5.903153,Brazil_56992400,75,0.01993223014804877
63041245,293,63560100120511,-19.50211363,-40.9115296,768910211.469,35.49772,0.10331,85.970933,8.505025,Brazil_56992400,75,0.098929076412373
63041245,224,63560100120511,-19.50206539,-40.9114096,769556041.611,35.60513,0.12922,258.809771,6.338274,Brazil_56992400,75,0.02449008774093
63041245,578,63560100120511,-19.50195061,-40.9115085,772515620.645,35.31663,0.09776,179.761593,9.299227,Brazil_56992400,75,0.051730888922418485
63041245,579,63560100120511,-19.50216107,-40.9114273,774318324.626,35.20422,0.09873,99.165411,7.412078,Brazil_56992400,75,0.0747445901272975
63041245,317,63560100120511,-19.50195443,-40.9115517,774964155.724,34.71095,0.11963,143.427742,3.990662,Brazil_56992400,75,0.02782350153710152
63041245,55,63560100120511,-19.50201693,-40.9116397,750883162.55,35.36995,0.10397,141.145354,13.124977,Brazil_56992400,75,0.09298908272956685
63041290,224,63560200030231,-19.49142501,-41.1620651,753331689.513,93.33625,0.15588,62.919925,4.575671,Brazil_56990000,76,0.07272213054926559
63041290,325,63560200030231,-19.49142764,-41.1621209,755134395.075,93.69404,0.1519,75.442028,5.444761,Brazil_56990000,76,0.07217145594230315
63041290,131,63560200030231,-19.49150312,-41.1616118,764147918.496,94.06124,0.31303,38.847084,1.85494,Brazil_56990000,76,0.04774978734568597
63041290,115,63560200030231,-19.49146706,-41.1615497,767753328.059,94.15741,0.29097,40.264173,1.928776,Brazil_56990000,76,0.0479030328028841
63041290,749,63560200030231,-19.49136557,-41.1627885,770712916.976,93.55072,0.14832,50.751997,4.71777,Brazil_56990000,76,0.0929573273737386
78024999,146,78100600060061,43.59068268,-123.5497754,752231681.218,29.12244,0.13208,45.758427,4.44287,USGS_14321000,48,0.0970940281666588
78024999,19,78100600060061,43.59067667,-123.5498341,754168652.688,29.68219,0.15186,22.370403,2.090958,USGS_14321000,48,0.09346984048521612
78024999,395,78100600060061,43.59081612,-123.5506414,755113222.213,32.76693,0.10602,131.288536,4.7019,USGS_14321000,48,0.03581348488797225
78024999,137,78100600060061,43.59080184,-123.5505355,755837090.041,31.5481,0.09716,122.688356,7.402199,USGS_14321000,48,0.060333345733314746
78024999,318,78100600060061,43.59077386,-123.5505666,755971355.784,30.77744,0.1136,142.310936,5.238603,USGS_14321000,48,0.036810965813618146
78024999,523,78100600060061,43.59058214,-123.5496994,757639796.854,30.71133,0.1171,38.486364,3.680715,USGS_14321000,48,0.09563685984989385
78024999,106,78100600060061,43.59071541,-123.5497408,757774062.789,29.74936,0.2181,27.787699,1.917263,USGS_14321000,48,0.06899682481806069
78024999,262,78100600060061,43.59087233,-123.550732,759576768.58,32.65876,0.10634,160.237308,4.684976,USGS_14321000,48,0.029237735321913916
78024999,364,78100600060061,43.59077694,-123.5505733,760521337.753,30.84072,0.1043,112.190295,4.830286,USGS_14321000,48,0.04305440145246075
78024999,402,78100600060061,43.59066542,-123.5503563,761245207.319,30.33381,0.10317,127.143258,11.037868,USGS_14321000,48,0.0868144184255527
78024999,113,78100600060061,43.59086165,-123.550648,761379473.398,30.90801,0.12167,138.561671,4.12997,USGS_14321000,48,0.02980600602023629
78024999,38,78100600060061,43.5907311,-123.5504766,762324043.198,30.45542,0.10579,88.016081,4.090904,USGS_14321000,48,0.0464790519359752
78024999,535,78100600060061,43.59074412,-123.5505249,763047911.504,32.68364,0.1,145.664347,7.965576,USGS_14321000,48,0.05468445892253923
78024999,250,78100600060061,43.59083155,-123.5506431,763182177.271,31.9606,0.10706,146.986055,4.868263,USGS_14321000,48,0.03312057732279433
78024999,212,78100600060061,43.5907137,-123.5504465,764126745.722,32.79708,0.10277,118.638449,4.342562,USGS_14321000,48,0.03660332747606975
78024999,397,78100600060061,43.59079619,-123.550488,764850614.155,30.45021,0.1019,123.195384,8.114621,USGS_14321000,48,0.0658678981024159
78024999,3,78100600060061,43.5908025,-123.5504575,765929449.356,29.25955,0.11042,73.121756,3.76795,USGS_14321000,48,0.051529807353094745
78024999,28,78100600060061,43.59082515,-123.5506258,766653319.864,29.4368,0.10117,92.846927,7.120968,USGS_14321000,48,0.07669578552664431
78024999,374,78100600060061,43.59075275,-123.5505757,766787587.112,30.26698,0.10697,104.593457,4.168518,USGS_14321000,48,0.039854481528419125
78024999,1,78100600060061,43.59069829,-123.5504426,767732154.238,30.62064,0.10795,93.007432,4.410499,USGS_14321000,48,0.0474209308348606
78024999,263,78100600060061,43.59078758,-123.5504792,768456024.183,32.07176,0.10917,126.468722,8.12764,USGS_14321000,48,0.06426600879227672
78024999,47,78100600060061,43.5908678,-123.5506862,768590290.659,31.49916,0.10646,138.029962,4.472909,USGS_14321000,48,0.03240534834023934
78024999,316,78100600060061,43.59068637,-123.5503388,769534859.795,30.03054,0.10997,66.551166,3.820585,USGS_14321000,48,0.057408235341812046
78024999,18,78100600060061,43.59060925,-123.550312,772061434.665,29.50949,0.10529,72.125023,7.039403,USGS_14321000,48,0.09760001047070724
78012456,275,78321000110821,49.38342714,-121.451254,744297101.632,28.6707,0.09401,504.505156,14.886939,Canada_08MF005,81,0.029508001698202665
78012456,265,78321000110821,49.38338666,-121.4519815,744847890.534,32.25113,0.09214,334.208825,16.44906,Canada_08MF005,81,0.04921791038881155
78012456,146,78321000110821,49.38320158,-121.4518185,746099806.462,32.08156,0.10825,405.336457,8.138267,Canada_08MF005,81,0.02007780662078467
78012456,358,78321000110821,49.38339115,-121.4515474,746650595.331,32.15442,0.09284,547.979624,15.890993,Canada_08MF005,81,0.02899924067249625
78012456,190,78321000110821,49.38301316,-121.4514888,747902512.824,31.43636,0.11196,236.020691,5.507213,Canada_08MF005,81,0.02333360256114156
78012456,19,78321000110821,49.38358978,-121.4505472,748453301.025,32.56584,0.09125,680.019816,18.989209,Canada_08MF005,81,0.027924493600345317
78012456,77,78321000110821,49.38336082,-121.4517755,752058708.374,31.24781,0.09814,350.391429,12.204475,Canada_08MF005,81,0.03483097470400739
78012456,143,78321000110821,49.38325926,-121.4522568,753861413.518,31.24988,0.10595,443.416077,12.330092,Canada_08MF005,81,0.02780704769078547
78012456,333,78321000110821,49.38329624,-121.4520394,755664117.829,31.10452,0.11218,606.809126,14.375447,Canada_08MF005,81,0.023690228745834648
78012456,529,78321000110821,49.38361356,-121.4506343,757466824.308,30.86395,0.0913,557.661021,15.394601,Canada_08MF005,81,0.027605660823118567
78012456,577,78321000110821,49.38338362,-121.451565,761072234.488,31.64063,0.09595,458.324693,13.904591,Canada_08MF005,81,0.030337861372876106
78012456,15,78321000110821,49.38337203,-121.4515115,762874939.201,31.02219,0.09287,415.061588,14.227984,Canada_08MF005,81,0.03427921159497901
78012456,468,78321000110821,49.38342328,-121.4515801,764677642.587,31.55073,0.1031,422.18053,12.235353,Canada_08MF005,81,0.028981329385322437
78012456,32,78321000110821,49.38363364,-121.4513088,765929558.5,31.62191,0.10888,287.875752,6.754626,Canada_08MF005,81,0.02346368512482427
78012456,71,78321000110821,49.38332744,-121.4517457,766480348.018,31.77898,0.0925,392.793624,13.109355,Canada_08MF005,81,0.03337466343394617
78012456,31,78321000110821,49.38328607,-121.4520489,768283051.164,32.06378,0.09333,558.392608,16.409619,Canada_08MF005,81,0.02938724253312465
78012456,345,78321000110821,49.38334651,-121.4518779,769534968.034,33.80943,0.09425,376.797276,9.254153,Canada_08MF005,81,0.024560031585790978
78012456,317,78321000110821,49.38327788,-121.4522942,770085756.218,33.40204,0.09293,537.881841,18.988781,Canada_08MF005,81,0.0353028854156837
78012456,185,78321000110821,49.38327369,-121.4521919,771888462.175,33.97798,0.0925,603.577299,18.690763,Canada_08MF005,81,0.030966643429046523
78012456,35,78321000110821,49.38255988,-121.4528285,773140376.738,34.03563,0.10765,68.696215,3.949438,Canada_08MF005,81,0.057491347958544735
78012456,502,78321000110821,49.38337281,-121.4515072,773691164.607,33.9571,0.09316,268.905504,10.771528,Canada_08MF005,81,0.04005692646588595
78012456,40,78321000110821,49.38336783,-121.4515524,774943082.191,33.6158,0.09453,390.683341,10.09553,Canada_08MF005,81,0.025840697415352554
78012456,190,78321000110821,49.38328681,-121.4520887,775493870.198,33.19798,0.09226,458.033742,13.822959,Canada_08MF005,81,0.030178909832367765
78012456,480,78321000110821,49.38329211,-121.4513281,750256003.023,31.41077,0.096,379.284387,12.514275,Canada_08MF005,81,0.03299443749578861
78012456,380,78321000110821,49.38345535,-121.4512799,749705214.605,31.53288,0.10618,357.818053,7.922348,Canada_08MF005,81,0.02214071630421621
78010655,285,78323000050091,50.60767235,-121.8536479,744297121.51,181.53246,0.09852,193.52813,6.226692,Canada_08MF040,62,0.0321746094482492
78010655,156,78323000050091,50.60767204,-121.8536427,746099826.34,181.42926,0.0976,194.144908,5.779013,Canada_08MF040,62,0.02976649276838103
78010655,82,78323000050091,50.60767552,-121.8535392,747044395.877,181.18652,0.10601,178.918641,5.533116,Canada_08MF040,62,0.030925318731881042
78010655,200,78323000050091,50.60771266,-121.8535915,747902532.702,180.30363,0.10513,169.476098,5.203219,Canada_08MF040,62,0.030701786631882447
78010655,115,78323000050091,50.60765029,-121.8535638,751507939.404,180.28893,0.10923,189.902826,6.5474,Canada_08MF040,62,0.03447763331336628
78010655,95,78323000050091,50.60768115,-121.85352,754255214.031,179.87079,0.11331,189.549018,6.300824,Canada_08MF040,62,0.03324113238085993
78010655,180,78323000050091,50.60849346,-121.8528133,756057917.144,180.09616,0.38275,157.312687,4.182791,Canada_08MF040,62,0.026589025206848062
78010655,403,78323000050091,50.60782047,-121.8530067,760521465.66,180.8712,0.20032,169.255089,2.656892,Canada_08MF040,62,0.01569756050289277
78010655,77,78323000050091,50.60754627,-121.8539414,762324171.083,180.04527,0.10664,193.212341,6.305596,Canada_08MF040,62,0.03263557579895997
78010655,251,78323000050091,50.60853136,-121.8539982,764126873.601,179.92012,0.15191,149.368847,1.269011,Canada_08MF040,62,0.008495821086441138
78010655,268,78323000050091,50.60774999,-121.8537035,765071442.3,180.46384,0.11132,201.157347,6.876256,Canada_08MF040,62,0.034183469321654954
78010655,42,78323000050091,50.60764464,-121.8537357,765929578.376,180.53719,0.10429,192.544363,6.449703,Canada_08MF040,62,0.03349723097320694
78010655,42,78323000050091,50.60772011,-121.8536414,766874148.364,180.25337,0.11176,201.876521,6.701897,Canada_08MF040,62,0.03319800126731924
78010655,40,78323000050091,50.607678,-121.8535434,767732283.248,180.65513,0.10038,187.330816,5.758508,Canada_08MF040,62,0.030739779620668498
78010655,307,78323000050091,50.60764508,-121.8536185,768676852.037,181.08915,0.10848,187.428643,5.358715,Canada_08MF040,62,0.028590694112852325
78010655,269,78323000050091,50.60768066,-121.8537353,770479557.249,182.08238,0.10461,205.066324,6.183916,Canada_08MF040,62,0.03015568758135051
