stationid,date,width,area_hypso,area_median,area_lower_95,area_upper_95,qobs,Q_est,Q_est_median,Q_est_lower_95,Q_est_upper_95,Q_est_lower_50,Q_est_upper_50,kge,nse,nrmse,kge_median,nse_median,coverage_95,coverage_50,ci_width_95,ci_width_50,relative_ci_width_95
Brazil_17200000,1988-04-06,90.2890166213142,284.30845890478787,299.5454619475001,72.16107630591452,350.6130962226928,484.3401,276.02782561058774,217.18892474816414,37.86440484448067,375.39375208056435,37.86440484448067,375.39375208056435,0.266857294072954,-0.6154577101614018,1.048939079538473,0.24475206811295325,-0.6668086418589851,0.9739130434782609,0.9391304347826087,337.5293472360837,312.1570739115028,3.035055626440399
Brazil_17200000,1988-06-09,69.12867774251437,122.36283162505629,106.54677664454618,72.16107630591452,350.6130962226928,108.1282,80.91646008019487,74.01515532947765,37.86440484448067,375.39375208056435,37.86440484448067,375.39375208056435,0.266857294072954,-0.6154577101614018,1.048939079538473,0.24475206811295325,-0.6668086418589851,0.9739130434782609,0.9391304347826087,337.5293472360837,312.1570739115028,3.035055626440399
Brazil_17200000,1988-06-25,72.5427802056177,141.79062869626986,151.75563705159112,72.16107630591452,350.6130962226928,82.88586,100.17121170607922,63.89091484677574,37.86440484448067,375.39375208056435,37.86440484448067,375.39375208056435,0.266857294072954,-0.6154577101614018,1.048939079538473,0.24475206811295325,-0.6668086418589851,0.9739130434782609,0.9391304347826087,337.5293472360837,312.1570739115028,3.035055626440399
Brazil_17200000,1988-08-12,61.23594519947704,85.39906482402453,149.06102837457053,72.16107630591452,350.6130962226928,53.81,48.1737829847346,49.99278453135881,37.86440484448067,375.39375208056435,37.86440484448067,288.0576813769768,0.266857294072954,-0.6154577101614018,1.048939079538473,0.24475206811295325,-0.6668086418589851,0.9739130434782609,0.9391304347826087,337.5293472360837,312.1570739115028,3.035055626440399
Brazil_17200000,1988-10-15,65.95572103726127,106.22788881264063,89.8107622830411,72.16107630591452,350.6130962226928,60.57377,65.96128583539087,63.319807499031526,37.86440484448067,375.39375208056435,37.86440484448067,307.5217023535921,0.266857294072954,-0.6154577101614018,1.048939079538473,0.24475206811295325,-0.6668086418589851,0.9739130434782609,0.9391304347826087,337.5293472360837,312.1570739115028,3.035055626440399
Brazil_17200000,1989-07-30,65.95572103726127,106.22788881264063,90.69603383217724,72.16107630591452,350.6130962226928,67.67784,65.96128583539087,79.04428888044615,37.86440484448067,375.39375208056435,37.86440484448067,325.5708959021994,0.266857294072954,-0.6154577101614018,1.048939079538473,0.24475206811295325,-0.6668086418589851,0.9739130434782609,0.9391304347826087,337.5293472360837,312.1570739115028,3.035055626440399
Brazil_17200000,1989-08-31,76.39261999699009,166.448961109078,110.0192353365186,72.16107630591452,350.6130962226928,87.47166,126.42337757041452,145.67615131317353,37.86440484448067,375.39375208056435,37.86440484448067,375.39375208056435,0.266857294072954,-0.6154577101614018,1.048939079538473,0.24475206811295325,-0.6668086418589851,0.9739130434782609,0.9391304347826087,337.5293472360837,312.1570739115028,3.035055626440399
Brazil_17200000,1989-11-03,95.27059877829974,340.0730398362089,289.9257735600741,72.16107630591452,350.6130962226928,78.4063,358.955754621972,370.27925113773665,37.86440484448067,375.39375208056435,71.04369722046427,375.39375208056435,0.266857294072954,-0.6154577101614018,1.048939079538473,0.24475206811295325,-0.6668086418589851,0.9739130434782609,0.9391304347826087,337.5293472360837,312.1570739115028,3.035055626440399
Brazil_17200000,1990-09-03,68.70475425531463,120.10255818037872,100.10092909650676,72.16107630591452,350.6130962226928,59.58655,78.76302976868386,111.57059134440836,37.86440484448067,375.39375208056435,37.86440484448067,375.39375208056435,0.266857294072954,-0.6154577101614018,1.048939079538473,0.24475206811295325,-0.6668086418589851,0.9739130434782609,0.9391304347826087,337.5293472360837,312.1570739115028,3.035055626440399
Brazil_17200000,1990-10-21,93.48184637702444,319.2541064953197,197.50941930197308,72.16107630591452,350.6130962226928,122.4822,327.1918495860677,174.22077582987487,37.86440484448067,375.39375208056435,37.86440484448067,375.39375208056435,0.266857294072954,-0.6154577101614018,1.048939079538473,0.24475206811295325,-0.6668086418589851,0.9739130434782609,0.9391304347826087,337.5293472360837,312.1570739115028,3.035055626440399
Brazil_17200000,1991-06-18,63.0057322005205,92.78416749641936,183.2778955828934,72.16107630591452,350.6130962226928,98.17399,54.274553737108484,77.03691962020719,37.86440484448067,375.39375208056435,37.86440484448067,375.39375208056435,0.266857294072954,-0.6154577101614018,1.048939079538473,0.24475206811295325,-0.6668086418589851,0.9739130434782609,0.9391304347826087,337.5293472360837,312.1570739115028,3.035055626440399
Brazil_17200000,1991-07-04,63.494221582576266,94.908507673515,100.99860460632294,72.16107630591452,350.6130962226928,78.4063,56.07194441668905,37.86440484448067,37.86440484448067,375.39375208056435,37.86440484448067,254.01503907250333,0.266857294072954,-0.6154577101614018,1.048939079538473,0.24475206811295325,-0.6668086418589851,0.9739130434782609,0.9391304347826087,337.5293472360837,312.1570739115028,3.035055626440399
