stationid,width,wse,wse_max,wse_min,area
dalai,389.4228141536458,125.37517806289665,125.40538137236524,125.35365755608683,1816.02072795617
dalai,391.78498523480346,125.44177819986801,125.45494947058582,125.43207517844942,1842.0350011773528
dalai,394.14715631596107,125.50892055868856,125.51141635135912,125.50476124804537,1868.419670105654
dalai,396.50932739711874,125.5766062699219,125.59168631899051,125.55481643151462,1895.177743326339
dalai,398.8714984782764,125.64483645975534,125.67289032369406,125.60511474970058,1922.3122356960184
dalai,401.233669559434,125.71361225004284,125.75503360600767,125.65565593322133,1949.826168318473
dalai,403.5958406405917,125.78293475834731,125.83812140466796,125.70643971458144,1977.7225685207336
dalai,405.95801172174936,125.8528050979822,125.92215895662149,125.75746582814776,2006.0044698293784
dalai,408.32018280290697,125.92322437805248,126.0071514970359,125.80873401012562,2034.6749119470564
dalai,410.68235388406464,125.99419370349497,126.09310425931083,125.86024399853558,2063.736940729238
dalai,413.0445249652223,126.06571417511806,126.18002247508873,125.91199553319046,2093.193608161196
dalai,415.4066960463799,126.13778688964086,126.26791137426557,125.96398835567298,2123.047972335215
dalai,417.7688671275376,126.2104129397317,126.35677618500137,126.01622220931364,2153.303097427978
dalai,420.13103820869526,126.28359341404607,126.44662213373068,126.06869683916905,2183.9620536782136
fuyu,163.99936104241476,125.93118325636308,126.69948910765791,125.76028563838722,246.3251004102972
fuyu,166.7745309751079,125.95868472241526,126.71353553698393,125.79611802278956,250.87348389142954
fuyu,169.54970090780103,125.98135326262074,126.72802922288938,125.81997329934399,254.68547357768816
fuyu,172.32487084049416,126.00400877430258,126.74297673578634,125.84446424433943,258.55814525467076
fuyu,175.1000407731873,126.0337515367512,126.7583846335874,125.8695971498497,263.7248335621001
fuyu,177.87521070588042,126.06612515063513,126.77425946193009,125.8953782682142,269.43837581308395
fuyu,180.65038063857355,126.09888942182681,126.79060775439403,125.92181381291297,275.3117906650677
fuyu,183.42555057126668,126.13204760232888,126.80743603271067,125.9489099594089,281.34783838682534
fuyu,186.20072050395981,126.1656029607133,126.82475080696642,125.97667284595911,287.5493093839381
fuyu,188.97589043665295,126.19955878122822,126.84255857579909,126.0051085743972,293.91902421518563
fuyu,191.7510603693461,126.2339183629577,126.86086582658831,126.03422321088745,300.459833606602
fuyu,194.52623030203924,126.26868501903081,126.87967903563997,126.06402278665269,307.17461846341575
fuyu,197.30140023473237,126.30386207587631,126.89900466836494,126.09451329867704,314.0662898799302
fuyu,200.0765701674255,126.34592184147736,126.91884917945252,126.1257007103847,322.4231020249986
fuyu,202.85174010011863,126.38408401997114,126.93921901303865,126.1575909522959,330.1114130733118
fuyu,205.62691003281176,126.42539449235915,126.9601206028692,126.19018992266119,338.54863607201486
fuyu,208.4020799655049,126.47049389350656,126.98156037245857,126.223503488075,347.88486582531056
fuyu,211.17724989819803,126.50835235143418,127.01279761509426,126.2575374840694,355.8271790287839
fuyu,213.95241983089116,126.5491940186201,127.05056100291638,126.29229771568902,364.5086812697508
fuyu,216.7275897635843,126.59451466359354,127.08850302720589,126.3277899580479,374.2680291757461
fuyu,219.50275969627742,126.63592538455146,127.12644934948227,126.36401995686916,383.30033581317366
fuyu,222.27792962897055,126.67957506556706,127.16439991588088,126.40099342900803,392.94212889712503
fuyu,225.05309956166371,126.72168915202913,127.20235467387636,126.43871606295927,402.36159771737425
fuyu,227.82826949435685,126.76501943930148,127.24031357223319,126.47719351934934,412.17333762812154
fuyu,230.60343942704998,126.81112447428487,127.27827656095869,126.51643143141406,422.7413426167785
fuyu,233.3786093597431,126.8574297205258,127.31624359125826,126.55643540546252,433.4837441270012
fuyu,236.15377929243624,126.90393365117603,127.35421461549275,126.59721102132748,444.40129494696055
fuyu,238.92894922512937,126.94944426331969,127.39218958713792,126.63876383280312,455.21194784381754
fuyu,241.7041191578225,126.99297535040701,127.43016846074559,126.68109936807043,465.6731878222288
fuyu,244.47928909051564,127.03686507989775,127.46815119190674,126.7242231301108,476.3424169576824
fuyu,247.25445902320877,127.08111313962632,127.50613773721624,126.76814059710831,487.22154908622815
fuyu,250.0296289559019,127.12571922660352,127.54412805423905,126.8128572228411,498.31249772661425
fuyu,252.80479888859503,127.16864825898404,127.58212210147815,126.85837843706221,509.1055954441009
fuyu,255.57996882128816,127.21174123110345,127.62011983834361,126.90470964587037,520.0595007545284
fuyu,258.3551387539813,127.2553219873702,127.65812122512318,126.95185623207107,531.25834108461
fuyu,261.1303086866744,127.29990580050145,127.69612622295408,126.9998235555282,542.8386621411601
fuyu,263.90547861936756,127.34649161814725,127.73413479379602,127.04861695350677,555.0682728636407
fuyu,266.6806485520607,127.3934457969549,127.77214690040525,127.09824174100682,567.5248908076705
fuyu,269.4558184847538,127.44076755143024,127.81016250630985,127.14870321108906,580.2103499368689
fuyu,272.23098841744695,127.48845610718413,127.84818157578592,127.20000663519231,593.1264806829209
fuyu,275.0061583501401,127.53651070066181,127.88620407383469,127.25215726344317,606.2751099948199
fuyu,277.7813282828332,127.58115102856813,127.92422996616081,127.30516032495817,618.6134173277236
fuyu,280.55649821552635,127.63031132866061,127.96225921915111,127.35902102813864,632.3374448795452
fuyu,283.3316681482195,127.68073674728092,128.0002917998546,127.41374456095848,646.5545933015097
fuyu,286.10683808091267,127.73144224973137,128.03832767596296,127.46933609124518,660.9914260880022
fuyu,288.88200801360574,127.78177890568773,128.07636681579189,127.52580076695428,675.4629339503035
fuyu,291.65717794629893,127.83137307076744,128.11440918826327,127.5831437164374,689.8586120621717
fuyu,294.432347878992,127.87930377583623,128.1524547628878,127.64137004870425,703.9044541652922
fuyu,297.2075178116852,127.92780876416819,128.19050350974845,127.70048485367847,718.2531965563154
fuyu,299.98268774437827,127.97688993113809,128.22855539948446,127.76049320244798,732.908592652158
fuyu,302.75785767707146,128.02654916590956,128.266610403276,127.82140014750948,747.8744097778413
fuyu,305.53302760976453,128.07830315630127,128.30466849282917,127.88321072300774,763.6151500940932
fuyu,308.3081975424577,128.13129248215586,128.34272964036197,127.94592994496954,779.8786664453769
fuyu,311.0833674751508,128.18466670693513,128.3807938185903,128.0095628115326,796.4084387541956
fuyu,313.858537407844,128.23842523549808,128.41886100071477,128.07411430316955,813.2064173761146
fuyu,316.63370734053706,128.29094817585258,128.4569311604078,128.1395893829071,829.7640706585593
fuyu,319.40887727323025,128.34634919003975,128.4950042718014,128.20599299654066,847.3827727854746
fuyu,322.1840472059234,128.4019296311297,128.53308030947505,128.27333007284437,865.2127816568438
fuyu,324.9592171386165,128.45449005176573,128.57115924844433,128.3416055237769,882.2198427497087
fuyu,327.73438707130964,128.51053052969402,128.60924106414964,128.41082424468277,900.5084735100405
fuyu,330.5095570040028,128.5670624440981,128.6473257324455,128.48098325391956,919.1143686617739
fuyu,333.2847269366959,128.62409693890038,128.68541322959018,128.54924606092032,938.0439544803737
fuyu,336.05989686938904,128.68015911763348,128.72350353223558,128.61032662348916,956.8064134473019
fuyu,338.83506680208217,128.73566472260072,128.76159661741758,128.67274361047993,975.5366400712652
fuyu,341.6102367347753,128.79339800314187,128.80687799426502,128.73651495681514,995.1788098722683
fuyu,344.38540666746843,128.84973481669402,128.85957828759598,128.80165868886647,1014.502214202238
fuyu,347.16057660016156,128.90969186459486,128.92277453196553,128.8681929241725,1035.2337420244426
fuyu,349.9357465328547,128.968600063556,128.99911384240278,128.9139963371479,1055.766086473545
fuyu,352.7109164655478,129.0278458107028,129.07703963689562,128.95210300334668,1076.5804997383095
fuyu,355.48608639824096,129.08622415039298,129.1559567825664,128.99021232185373,1097.2521823386892
fuyu,358.2612563309341,129.14511966189428,129.23587000420616,129.02832427214537,1118.2704397550551
fuyu,361.0364262636272,129.20621009690217,129.31678401212005,129.0664388340144,1140.2415439199874
fuyu,363.81159619632035,129.26905306077208,129.39870350228304,129.10455598756303,1163.0173429633012
fuyu,366.58676612901354,129.33210951699982,129.48163315649353,129.14267571319562,1186.0455091446918
fuyu,369.3619360617066,129.39343863397798,129.56557764252358,129.18079799161197,1208.6130511679808
fuyu,372.1371059943998,129.45514093174347,129.65054161426673,129.2189228038006,1231.4891485108674
fuyu,374.9122759270929,129.5172159373567,129.7365297118831,129.2570501310324,1254.6756957989335
fuyu,377.68744585978607,129.58073309302748,129.82354656194184,129.2951799548543,1278.577192642195
fuyu,380.46261579247914,129.6450940987337,129.9115967775611,129.33331225708318,1302.9748428642804
fuyu,383.23778572517233,129.70768472958883,130.0006849585456,129.37144701980006,1326.8750878219373
fuyu,386.0129556578654,129.77057844763556,130.09081569152173,129.4095842253444,1351.0656074398262
fuyu,388.7881255905586,129.833774525744,130.18199355007025,129.4477238563084,1375.547802264363
fuyu,391.56329552325167,129.8994543001047,130.27422309485692,129.4858658955317,1401.1744548947731
fuyu,394.33846545594486,129.96807255024638,130.3675088737607,129.52401032609617,1428.1380567055971
fuyu,397.11363538863793,130.03738746802267,130.4618554219998,129.56215713132076,1455.5677753525567
fuyu,399.8888053213311,130.10441963082582,130.55726726225578,129.60030629475648,1482.2801740326438
fuyu,402.6639752540242,130.17092783747577,130.6537489047954,129.6384578001817,1508.9683471216454
fuyu,405.4391451867174,130.23781755579714,130.75130484759046,129.67661163159744,1535.9952421720932
fuyu,408.2143151194105,130.30508838151925,130.84993957643576,129.71476777322275,1563.3628122353193
fuyu,410.98948505210365,130.3727399137797,130.94965756506508,129.75292620949025,1591.073008392909
fuyu,413.7646549847968,130.4407717550725,131.0504632752653,129.79108692504204,1619.1277797731914
fuyu,416.5398249174899,130.50918351119736,131.15236115698855,129.82924990472515,1647.5290735674241
fuyu,419.31499485018304,130.57797479121038,131.2553556484628,129.86741513358777,1676.2788350458577
fuyu,422.0901647828762,130.64714520737527,131.3594511763005,129.90558259687506,1705.3790075734116
fuyu,424.8653347155693,130.71669437511616,131.4646521556055,129.9437522800254,1734.831532625254
fuyu,427.64050464826244,130.7866219129711,131.57096299007844,129.98192416866655,1764.638349802089
fuyu,430.41567458095557,130.85692744254652,131.67838807212038,130.020098248612,1794.8013968451753
fuyu,433.1908445136487,130.9276105884728,131.7869317829348,130.0582745058573,1825.322609651195
fuyu,435.96601444634183,130.99856299739048,131.89659849262807,130.0964529265768,1856.1569960864676
fuyu,438.74118437903496,131.0689076243587,132.01073125954878,130.13463349712,1886.9224718903622
heishiguan,30.0,107.63760375802678,107.91258997285466,107.49777691922111,44.6752535392177
heishiguan,31.598641986564427,107.67660252439777,107.93336533421635,107.55973820197335,45.876389063019545
heishiguan,33.197283973128854,107.71207721814685,107.95436286276303,107.59598045310422,47.02569687782364
heishiguan,34.795925959693285,107.75282991874815,107.97557405870882,107.63006636149407,48.41115034148055
heishiguan,36.394567946257716,107.79012996836113,107.99699112540799,107.66408185485672,49.73885481881283
heishiguan,37.99320993282214,107.82836159796742,108.01860688266378,107.69803016429404,51.16083780436669
