stationid,date,width,area_hypso,qobs,Q_est,kge,nse,nrmse
lianhua,2014-05-30,230.7152529877805,270.71079655005553,207.0,179.35036214851883,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2014-09-19,106.2703072479192,62.03786994040943,41.9,25.806593094967955,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2014-10-05,87.48842145278097,52.11142680530179,24.5,21.970084215973404,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2014-11-06,114.75575162278476,67.83671404497225,33.5,28.455673246540087,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2015-07-04,109.84477426027084,64.37683317141246,31.6,26.849750203729357,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2015-09-06,181.1524844152455,150.5479151456348,127.0,79.2511454446746,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2015-09-13,174.67234472721526,141.4013035341675,65.0,73.1447943911605,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2016-05-10,203.70484643826325,195.21751397154898,210.0,113.00757537231483,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2016-06-04,170.112302831715,133.81339997896563,76.0,67.90775322455805,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2016-07-06,191.1303083391865,169.67516695064342,113.25,93.33716451792202,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2016-08-23,79.59302857264859,47.64527590220016,29.258333333333336,20.153952244224076,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2017-04-11,185.3209500761353,157.59006593936886,131.0,84.23816252067748,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2017-05-29,186.9330327105428,160.3282285011206,124.0,86.19256209882877,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2017-06-23,164.01327584358924,123.3448788965103,143.0,60.7472148714205,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2017-09-27,102.52789827130673,60.024115339367796,50.252,25.016434519321848,0.6714344918460194,0.7070167474298598,0.4416325354377412
